nombre,club_actual,temporada,liga,Posicion,nacido,partidos_jugados,titularidades,minutos_jugados,goles,asistencias,amarillas,rojas,carreras_progresivas,pases_progresivos,Pases_progresivos_recibidos,goles_esperados,asistencias_esperadas,goles_esperados_noPen,key_passes,xGChain,xGBuildup,entradas_1/3,entradas_2/3,entradas_3/3,duelos_ganados,entradas,entradas_ganadas,bloqueos,bloqueos_tiro,bloqueos_pase,altura,valor,xG_xA_por_90,eficiencia_gol,asistencias_esperadas_por_90
thorir helgason,serie-a,2024-2025,serie-a,,,,,,,,,,,,,1.302172,0.96633416,1.302172,22,2.938693890348077,1.4568527415394783,,,,,,,,,,,,,,
tim drexler,bundesliga,2023-2024,bundesliga,DF,2005,8,6,573.0,0.0,0.0,1,0,6,12,0,0.0,0.013737668,0.0,1,2.8544292896986008,2.8544292896986008,12,4,0,47.1,16,9,12,8,4,,,0.0,,0.0
tim oermann,bundesliga,2022-2023,bundesliga,DF,2003,4,2,194.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,2,0,0,100.0,2,1,3,2,1,,,0.0,,0.0
tim oermann,bundesliga,2023-2024,bundesliga,DF,2003,16,8,714.0,0.0,0.0,2,0,6,25,7,0.11276565,0.4802053,0.11276565,4,0.9638971257954836,0.4773730952292681,11,4,4,64.3,19,11,15,6,9,,,0.07,0.0,0.06
timo becker,bundesliga,2024-2025,bundesliga,,,,,,,,,,,,,1.3685204,1.3467866,1.3685204,6,6.963066864293069,5.533045881893486,,,,,,,,,,,,,,
timo werner,bundesliga,2024-2025,bundesliga,,,,,,,,,,,,,0.0,0.0,0.0,0,2.1240618973970413,2.1240618973970413,,,,,,,,,,,,,,
timothy castagne,premier-league,2022-2023,premier-league,DF,1995,37,36,3254.0,2.0,3.0,3,0,39,106,149,1.9257994,3.172708,1.9257994,21,11.603145258501172,8.605382116511464,53,27,7,48.8,87,44,50,13,37,,,0.14,1.0385297821523491,0.09
timothy chandler,bundesliga,2024-2025,bundesliga,,,,,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,
tjark ernst,bundesliga,2022-2023,bundesliga,GK,2003,1,1,90.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0464282520115375,0.0464282520115375,0,0,0,,0,0,0,0,0,,,0.0,,0.0
tobias kempe,bundesliga,2023-2024,bundesliga,MF,1989,24,15,1350.0,3.0,2.0,1,0,15,44,46,3.4581127,2.2276473,1.1847827,28,4.2387461783364415,2.438204400241375,9,8,3,33.3,20,13,16,4,12,,,0.38,0.8675252213538865,0.15
tobias mohr,bundesliga,2022-2023,bundesliga,"DF,MF",1995,18,8,839.0,0.0,3.0,0,0,20,28,39,0.7133288,2.1852674,0.7133288,21,3.0131134409457445,1.200985288247466,3,5,0,28.6,8,5,14,5,9,,,0.31,0.0,0.23
tom krau,bundesliga,2024-2025,bundesliga,,,,,,,,,,,,,0.36421326,0.8930505,0.36421326,12,3.5684762112796307,2.6481395289301872,,,,,,,,,,,,,,
tomas alarcon,laliga,2022-2023,laliga,MF,1999,4,2,223.0,0.0,0.0,2,1,2,9,6,0.02129275,0.0577722,0.02129275,2,0.1435055993497371,0.0943586975336074,0,2,1,50.0,3,2,1,0,1,,,0.03,0.0,0.02
tomas rincon,serie-a,2022-2023,serie-a,MF,1988,34,30,2555.0,0.0,2.0,7,1,27,122,35,0.6065906,1.3521954,0.6065906,21,4.380091402679682,3.3188716899603605,22,26,8,47.5,56,27,37,7,30,,,0.07,0.0,0.05
tommaso augello,serie-a,2022-2023,serie-a,DF,1994,37,35,3061.0,2.0,5.0,3,0,84,119,153,1.1427789,4.302606,1.1427789,43,9.085540952160954,5.596424685791135,13,2,2,45.0,17,14,23,7,16,,,0.16,1.7501198582480626,0.13
tonny vilhena,serie-a,2022-2023,serie-a,MF,1995,33,27,2265.0,4.0,1.0,5,0,30,80,59,2.325681,1.8035403,2.325681,19,6.9135199170559645,3.9586191112175584,16,23,5,40.0,44,22,17,7,10,,,0.16,1.7199263568939127,0.07
tony rolke,bundesliga,2022-2023,bundesliga,FW,2003,1,0,20.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,0,0,1,0,1,,,0.0,,0.0
triantafyllos pasaridis,serie-a,2023-2024,serie-a,DF,1996,8,5,452.0,0.0,0.0,3,0,1,17,0,0.0,0.031684745,0.0,2,0.3679116126149893,0.3679116126149893,9,2,0,64.3,11,7,7,3,4,,,0.01,,0.01
trivante stewart,serie-a,2023-2024,serie-a,"FW,MF",2000,4,0,100.0,0.0,0.0,0,0,2,0,6,0.07063395,0.027913654,0.07063395,1,0.2015164829790592,0.1029688715934753,0,0,0,,0,0,1,0,1,,,0.09,0.0,0.03
tyronne ebuehi,serie-a,2022-2023,serie-a,DF,1995,26,22,1923.0,2.0,4.0,0,0,31,41,42,3.1933014,1.9935089,3.1933014,12,4.917498379014432,3.341418521478772,11,7,4,69.2,22,14,23,12,11,,,0.24,0.6263110570756634,0.09
tyronne ebuehi,serie-a,2023-2024,serie-a,DF,1995,15,11,1099.0,0.0,1.0,0,0,34,37,35,0.26275617,0.5964694,0.26275617,11,2.2221295442432165,1.6675625070929527,9,5,0,63.6,14,9,9,4,5,,,0.07,0.0,0.05
umut tohumcu,bundesliga,2023-2024,bundesliga,MF,2004,20,12,1011.0,0.0,2.0,5,0,18,46,27,0.5710895,1.2406918,0.5710895,9,6.796610902994871,5.650862833485007,9,7,0,31.6,16,12,11,1,10,,,0.16,0.0,0.11
valentin antov,serie-a,2022-2023,serie-a,DF,2000,9,2,306.0,0.0,0.0,2,0,2,14,3,0.0,0.0232466,0.0,1,1.328463532961905,1.3052175426855683,3,3,0,20.0,6,5,5,4,1,,,0.01,,0.01
valentin castellanos,laliga,2022-2023,laliga,FW,1998,35,33,2597.0,13.0,0.0,11,0,30,34,128,14.01921,1.6325437,13.275933,15,14.273264510557055,2.4223936777561903,2,7,3,0.0,12,5,22,2,20,,,0.54,0.9272990509589423,0.06
valerio verre,serie-a,2022-2023,serie-a,MF,1994,18,6,677.0,0.0,0.0,5,0,16,45,27,0.38655078,1.0468787,0.38655078,13,2.3559910226613283,1.164045017212629,6,5,3,47.1,14,7,9,1,8,,,0.19,0.0,0.14
victor bernth kristiansen,premier-league,2024-2025,premier-league,DF,2002,30,29,2482.0,0.0,1.0,1,0,40,70,78,0.1595502,1.664669,0.1595502,18,6.266841299831867,5.768991779536009,56,26,5,53.8,87,51,38,15,23,,,0.07,0.0,0.06
victor chust,laliga,2022-2023,laliga,DF,2000,14,10,965.0,1.0,0.0,3,0,4,22,2,0.85618573,0.0544176,0.85618573,1,1.2783098630607128,0.5748548619449139,7,2,0,57.1,9,6,8,3,5,,,0.08,1.1679708735748549,0.01
victor chust,laliga,2023-2024,laliga,DF,2000,22,22,1864.0,0.0,1.0,3,2,10,80,2,0.3418484,0.35637692,0.3418484,6,4.528740154579282,4.083586324006319,23,5,1,56.3,29,18,27,21,6,,,0.03,0.0,0.02
victor meseguer,laliga,2024-2025,laliga,MF,1999,14,2,418.0,0.0,0.0,1,0,2,22,22,0.43239254,0.025211671,0.43239254,1,1.2918654140084982,0.9241588413715364,4,4,2,20.0,10,6,3,0,3,,,0.1,0.0,0.01
viktor kovalenko,serie-a,2023-2024,serie-a,MF,1996,17,4,613.0,1.0,1.0,1,0,4,20,24,1.2719547,0.8952886,1.2719547,8,3.2815642431378365,1.4945762977004051,2,2,1,25.0,5,2,12,2,10,,,0.32,0.7861915482286714,0.13
viktor kovalenko,serie-a,2024-2025,serie-a,MF,1996,6,0,77.0,0.0,0.0,0,0,1,4,3,0.14746301,0.0,0.14746301,0,0.4157380815595388,0.3982327058911323,0,2,0,0.0,2,1,0,0,0,,,0.17,0.0,0.0
viktor kovalenko,serie-a,2024-2025,serie-a,MF,1996,6,0,77.0,0.0,0.0,0,0,1,4,3,0.14746301,0.0,0.14746301,0,0.4157380815595388,0.3982327058911323,0,2,0,0.0,2,1,0,0,0,,,0.17,0.0,0.0
vincenzo fiorillo,serie-a,2022-2023,serie-a,GK,1990,1,1,90.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,0,0,0,0,0,,,0.0,,0.0
vinicius souza,laliga,2022-2023,laliga,MF,1999,34,27,2428.0,1.0,1.0,10,1,13,82,14,0.92190653,0.48463565,0.92190653,11,4.134226949885488,3.235694061033428,41,45,13,55.9,99,66,31,14,17,,,0.05,1.0847086624609452,0.02
vinicius souza,premier-league,2023-2024,premier-league,MF,1999,36,29,2668.0,1.0,0.0,3,0,8,66,21,0.500263,0.78168553,0.500263,5,4.085046709049493,2.9888922558166087,59,51,15,55.4,125,76,57,17,40,,,0.04,1.9989486501878941,0.03
viti,laliga,2024-2025,laliga,DF,1997,29,23,1982.0,0.0,2.0,5,0,43,44,65,0.06697579,1.4213977,0.06697579,12,4.21627417486161,3.173089588060975,43,21,7,68.9,71,46,28,7,21,,,0.07,0.0,0.06
warren bondo,serie-a,2022-2023,serie-a,MF,2003,4,0,60.0,0.0,0.0,1,0,3,5,2,0.0461096,0.0,0.0461096,0,0.046109601855278,0.046109601855278,1,0,0,,1,0,1,0,1,,,0.07,0.0,0.0
warren bondo,serie-a,2023-2024,serie-a,MF,2003,25,14,1475.0,1.0,1.0,9,0,31,43,13,1.016055,0.5501793,1.016055,7,5.249609800055623,3.849331934005022,16,10,3,76.5,29,22,13,3,10,,,0.1,0.9841987017449958,0.03
warren bondo,serie-a,2024-2025,serie-a,MF,2003,20,19,1618.0,0.0,0.0,5,1,25,39,21,0.42235535,0.32165954,0.42235535,6,6.933657519519329,6.372226420789957,19,12,4,68.4,35,24,16,6,10,,,0.04,0.0,0.02
warren bondo,serie-a,2024-2025,serie-a,MF,2003,20,19,1618.0,0.0,0.0,5,1,25,39,21,0.42235535,0.32165954,0.42235535,6,6.933657519519329,6.372226420789957,4,1,0,100.0,5,3,1,0,1,,,0.04,0.0,0.02
warren bondo,serie-a,2024-2025,serie-a,MF,2003,20,19,1618.0,0.0,0.0,5,1,25,39,21,0.42235535,0.32165954,0.42235535,6,6.933657519519329,6.372226420789957,19,12,4,68.4,35,24,16,6,10,,,0.04,0.0,0.02
warren bondo,serie-a,2024-2025,serie-a,MF,2003,20,19,1618.0,0.0,0.0,5,1,25,39,21,0.42235535,0.32165954,0.42235535,6,6.933657519519329,6.372226420789957,4,1,0,100.0,5,3,1,0,1,,,0.04,0.0,0.02
warren bondo,serie-a,2024-2025,serie-a,MF,2003,4,3,162.0,0.0,0.0,1,0,2,7,0,0.42235535,0.32165954,0.42235535,6,6.933657519519329,6.372226420789957,19,12,4,68.4,35,24,16,6,10,,,0.41,0.0,0.18
warren bondo,serie-a,2024-2025,serie-a,MF,2003,4,3,162.0,0.0,0.0,1,0,2,7,0,0.42235535,0.32165954,0.42235535,6,6.933657519519329,6.372226420789957,4,1,0,100.0,5,3,1,0,1,,,0.41,0.0,0.18
warren bondo,serie-a,2024-2025,serie-a,MF,2003,4,3,162.0,0.0,0.0,1,0,2,7,0,0.42235535,0.32165954,0.42235535,6,6.933657519519329,6.372226420789957,19,12,4,68.4,35,24,16,6,10,,,0.41,0.0,0.18
warren bondo,serie-a,2024-2025,serie-a,MF,2003,4,3,162.0,0.0,0.0,1,0,2,7,0,0.42235535,0.32165954,0.42235535,6,6.933657519519329,6.372226420789957,4,1,0,100.0,5,3,1,0,1,,,0.41,0.0,0.18
wes burns,premier-league,2024-2025,premier-league,"FW,DF",1994,18,12,926.0,0.0,1.0,1,0,38,8,65,0.4133827,2.2046328,0.4133827,10,3.0202110949903727,0.9018877614289522,1,9,3,40.0,13,11,7,2,5,,,0.25,0.0,0.21
will alves,premier-league,2024-2025,premier-league,FW,2005,1,0,1.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,0,0,0,0,0,,,0.0,,0.0
william osula,premier-league,2023-2024,premier-league,FW,2003,21,9,786.0,0.0,0.0,4,0,7,2,41,2.0722835,0.09878483,2.0722835,1,2.056103426963091,0.1622651368379593,1,0,1,50.0,2,2,3,1,2,,,0.25,0.0,0.01
william smallbone,premier-league,2024-2025,premier-league,MF,2000,18,6,690.0,1.0,0.0,1,0,5,27,25,0.6896725,0.58684444,0.6896725,10,2.8830344323068857,2.286232426762581,9,9,2,31.8,20,13,8,0,8,,,0.17,1.4499635072296304,0.08
william troostekong,serie-a,2022-2023,serie-a,DF,1993,9,4,444.0,1.0,0.0,1,0,1,6,0,0.61844313,0.0,0.61844313,0,0.7516812887042761,0.1869073044508695,7,4,0,85.7,11,3,7,4,3,,,0.13,1.6169635479021573,0.0
wladimiro falcone,serie-a,2022-2023,serie-a,GK,1995,38,38,3420.0,0.0,0.0,2,0,0,0,0,0.0,0.08812079,0.0,3,0.8154107015579939,0.7272898014634848,2,0,0,100.0,2,0,0,0,0,,,0.0,,0.0
wout faes,premier-league,2022-2023,premier-league,DF,1998,31,31,2786.0,1.0,2.0,6,1,11,74,2,1.1000522,0.57140225,1.1000522,9,7.8726406786590815,7.729764981195331,28,26,2,63.6,56,33,53,37,16,,,0.05,0.909047739644537,0.02
wout weghorst,bundesliga,2023-2024,bundesliga,FW,1992,28,24,1977.0,7.0,3.0,4,0,14,57,132,7.089849,3.511042,6.3320723,34,12.106838148087265,4.090849205851555,4,7,2,60.0,13,6,25,8,17,,,0.48,0.9873270932470551,0.16
woyo coulibaly,premier-league,2024-2025,premier-league,DF,1999,4,1,109.0,0.0,0.0,1,0,4,3,2,0.07459225,0.0,0.07459225,0,0.0910294447094202,0.0164371971040964,4,2,0,100.0,6,4,3,1,2,,,0.06,0.0,0.0
xavier moreno,laliga,2024-2025,laliga,FW,2004,1,1,45.0,0.0,0.0,0,0,1,1,5,0.0,0.0,0.0,0,0.1408970355987548,0.1408970355987548,0,0,0,,0,0,0,0,0,,,0.0,,0.0
yan diomande,laliga,2024-2025,laliga,"MF,FW",2006,10,6,545.0,2.0,1.0,1,0,37,16,64,1.2688961,0.8170663,1.2688961,14,3.6484999284148216,2.5935563445091248,1,8,5,33.3,14,9,8,0,8,,,0.34,1.5761731755821347,0.13
yan valery,premier-league,2022-2023,premier-league,DF,1999,1,1,45.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,0,0,1,0,1,,,0.0,,0.0
yldrm mert cetin,serie-a,2022-2023,serie-a,DF,1997,1,1,20.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,1,0,0,,1,0,0,0,0,,,0.0,,0.0
youssouf fofana,serie-a,2024-2025,serie-a,MF,1999,35,29,2504.0,1.0,6.0,5,0,44,176,32,1.1362495,3.5257928,1.1362495,24,14.933577582240105,11.940524335950611,20,31,5,50.0,56,34,32,9,23,,,0.17,0.8800883633641196,0.13
youssouf fofana,serie-a,2024-2025,serie-a,MF,1999,35,29,2504.0,1.0,6.0,5,0,44,176,32,1.1362495,3.5257928,1.1362495,24,14.933577582240105,11.940524335950611,20,31,5,50.0,56,34,32,9,23,,,0.17,0.8800883633641196,0.13
yunus musah,serie-a,2024-2025,serie-a,"MF,FW",2002,29,19,1571.0,0.0,2.0,5,0,51,84,74,2.6010525,2.0415506,2.6010525,23,9.60949918627739,7.54957664385438,13,9,5,70.6,27,19,9,1,8,,,0.27,0.0,0.12
yunus musah,serie-a,2024-2025,serie-a,"MF,FW",2002,29,19,1571.0,0.0,2.0,5,0,51,84,74,2.6010525,2.0415506,2.6010525,23,9.60949918627739,7.54957664385438,13,9,5,70.6,27,19,9,1,8,,,0.27,0.0,0.12
zeki celik,serie-a,2022-2023,serie-a,DF,1997,24,16,1504.0,0.0,1.0,7,1,34,67,76,0.33346167,2.0798833,0.33346167,15,7.367225928232074,5.809961840510368,19,21,2,58.5,42,21,33,6,27,,,0.14,0.0,0.12
zouhair feddal,laliga,2022-2023,laliga,DF,1989,8,4,375.0,0.0,0.0,1,0,0,5,0,0.103758,0.1416874,0.103758,2,0.3284390103071928,0.2301070094108581,1,3,0,75.0,4,2,9,9,0,,,0.06,0.0,0.03
aaron seydel,bundesliga,2023-2024,bundesliga,FW,1996,16,5,619.0,1.0,0.0,1,0,7,10,35,1.190246,0.5017935,1.190246,8,2.638493701815605,1.2499674558639526,0,2,1,0.0,3,2,8,2,6,,,0.25,0.8401624637050182,0.07
abdelhamid sabiri,serie-a,2022-2023,serie-a,"MF,FW",1996,18,12,1069.0,2.0,0.0,5,0,7,49,54,3.431586,1.4997574,1.9089831,14,3.190128283575177,1.979356275871396,5,9,4,30.8,18,7,18,4,14,,,0.42,0.5828208834571251,0.13
abdelkabir abqar,laliga,2023-2024,laliga,,,,,,,,,,,,,0.50745064,0.17039154,0.50745064,3,2.4509469643235207,2.3596736155450344,,,,,,,,,,,,,,
abdessamad ezzalzouli,laliga,2022-2023,laliga,,,,,,,,,,,,,3.155977,1.543414,3.155977,12,6.813403839245439,2.940178645774722,,,,,,,,,,,,,,
abdessamad ezzalzouli,laliga,2023-2024,laliga,,,,,,,,,,,,,4.37943,0.48250198,3.6361525,6,5.90100547298789,2.308239759877324,,,,,,,,,,,,,,
aboubacar bassinga,laliga,2024-2025,laliga,MF,2005,1,0,4.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,0,0,0,0,0,,,0.0,,0.0
adam armstrong,premier-league,2024-2025,premier-league,"FW,MF",1997,20,15,1248.0,2.0,2.0,4,0,25,21,79,3.9334686,2.0054348,3.1722996,9,6.038746699690819,1.9466782938688996,2,7,3,21.4,12,3,6,1,5,,,0.43,0.5084570930715134,0.14
adnan januzaj,laliga,2024-2025,laliga,"MF,FW",1995,18,5,598.0,2.0,1.0,5,0,24,41,58,0.99133646,1.1676772,0.99133646,16,2.8455381020903587,1.26646002009511,1,6,3,55.6,10,6,6,0,6,,,0.32,2.017478495798367,0.18
adri bosch,laliga,2023-2024,laliga,DF,2001,1,0,26.0,0.0,0.0,0,0,1,1,1,,,,,,,1,0,0,,1,1,0,0,0,,,,,
adri embarba,laliga,2023-2024,laliga,"FW,MF",1992,36,29,2476.0,3.0,2.0,5,0,94,58,167,4.7037544,4.462985,3.9604769,53,9.753230541944504,4.130155490711331,29,15,11,49.1,55,37,37,1,36,,,0.33,0.6377883981408868,0.16
adria alti,laliga,2023-2024,laliga,,,,,,,,,,,,,0.017201567,0.077240966,0.017201567,2,3.7001988533884287,3.6588158309459686,,,,,,,,,,,,,,
adria altimira,laliga,2024-2025,laliga,"DF,FW",2001,22,19,1630.0,0.0,0.0,6,0,23,42,69,,,,,,,26,12,3,60.0,41,24,15,6,9,,,,,
agustin rogel,bundesliga,2022-2023,bundesliga,DF,1997,20,14,1426.0,0.0,1.0,7,0,1,23,2,0.835679,0.0628511,0.835679,1,0.4485121015459299,0.4485121015459299,13,5,0,64.7,18,9,15,8,7,,,0.06,0.0,0.0
aiham ousou,laliga,2023-2024,laliga,DF,2000,6,5,430.0,0.0,0.0,0,0,2,7,0,0.14798284,0.0,0.14798284,0,1.189348243176937,1.189348243176937,6,2,0,100.0,8,5,1,0,1,,,0.03,0.0,0.0
aitor ruibal,laliga,2023-2024,laliga,"DF,FW",1996,18,11,1017.0,2.0,1.0,5,0,22,54,50,1.2375149,1.1270751,1.2375149,10,4.722409792244434,3.3653818890452385,28,13,5,54.2,46,27,12,1,11,,,0.21,1.616142217913507,0.1
albert grnbaek,premier-league,2024-2025,premier-league,"FW,MF",2001,4,2,143.0,0.0,0.0,0,0,1,1,3,0.06021926,0.031225486,0.06021926,1,0.0834532883018255,0.0232340265065431,1,1,2,30.0,4,1,1,1,0,,,0.06,0.0,0.02
alberto cerri,serie-a,2023-2024,serie-a,FW,1996,12,10,545.0,1.0,0.0,2,0,3,9,23,1.4709027,0.28756022,1.4709027,4,2.0390813425183296,0.3735613971948623,1,1,1,40.0,3,3,3,1,2,,,0.29,0.6798546312266661,0.05
alberto moleiro,laliga,2023-2024,laliga,"FW,MF",2003,28,21,1803.0,3.0,3.0,1,0,86,87,184,1.8872324,2.4694617,1.8872324,27,5.9564906693995,2.778646009042859,4,7,4,20.0,15,6,11,0,11,,,0.22,1.589629323718091,0.12
alberto moleiro,laliga,2024-2025,laliga,"FW,MF",2003,35,32,2714.0,6.0,1.0,5,0,97,116,179,5.7492003,3.6761577,5.7492003,41,12.830253762193024,5.828310145065188,12,14,1,37.5,27,12,24,0,24,,,0.31,1.0436233981952479,0.12
alberto risco,laliga,2023-2024,laliga,MF,2005,4,1,137.0,0.0,0.0,0,0,3,6,14,0.11896126,0.47652125,0.11896126,4,0.7163679078221321,0.1882437467575073,1,1,0,0.0,2,2,0,0,0,,,0.39,0.0,0.31
alberto soro,laliga,2023-2024,laliga,MF,1999,1,0,8.0,0.0,0.0,0,0,0,0,0,0.0,0.09360945,0.0,1,0.0936094522476196,0.0,0,0,0,,0,0,0,0,0,,,1.05,,1.05
albin ekdal,serie-a,2022-2023,serie-a,MF,1989,31,18,1734.0,0.0,2.0,6,1,15,80,35,2.7134783,1.6115819,2.7134783,10,7.085847626440227,4.310975861735642,14,20,3,42.2,37,20,24,2,22,,,0.22,0.0,0.08
alejandro alfaro,laliga,2022-2023,laliga,MF,2002,1,0,15.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,0,0,0,0,0,1.83,,0.0,,0.0
alejandro jimenez,serie-a,2023-2024,serie-a,DF,2005,3,0,68.0,0.0,0.0,1,0,2,2,3,0.0,0.09680918,0.0,1,0.1774033904075622,0.1774033904075622,2,0,0,40.0,2,1,0,0,0,,,0.13,,0.13
alejandro jimenez,serie-a,2024-2025,serie-a,"DF,FW",2005,22,14,1266.0,0.0,1.0,6,0,55,37,72,1.2752825,1.6893678,1.2752825,12,7.944430101662874,5.334013137966394,8,14,2,40.7,24,13,24,3,21,,,0.21,0.0,0.12
alejandro jimenez,serie-a,2024-2025,serie-a,"DF,FW",2005,22,14,1266.0,0.0,1.0,6,0,55,37,72,1.2752825,1.6893678,1.2752825,12,7.944430101662874,5.334013137966394,8,14,2,40.7,24,13,24,3,21,,,0.21,0.0,0.12
alejandro pozo pozo,laliga,2022-2023,laliga,DF,1999,30,20,1880.0,0.0,3.0,2,0,44,64,90,0.39584875,3.0047486,0.39584875,22,6.819141495972872,4.669360056519508,17,17,3,50.9,37,19,30,5,25,,,0.16,0.0,0.14
alejandro pozo pozo,laliga,2023-2024,laliga,"DF,MF",1999,21,9,976.0,0.0,0.0,3,0,22,44,62,0.22536242,0.46131474,0.22536242,13,2.829019183292985,2.2215104699134827,11,6,2,60.0,19,12,14,4,10,,,0.06,0.0,0.04
aleksandar radovanovic,laliga,2023-2024,laliga,DF,1993,9,8,569.0,0.0,0.0,2,0,0,5,1,0.05095945,0.016180834,0.05095945,1,0.6352320574223995,0.6352320574223995,7,1,0,100.0,8,7,8,8,0,,,0.01,0.0,0.0
alessandro florenzi,serie-a,2024-2025,serie-a,FW,1991,1,0,5.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,0,0,0,0,0,,,0.0,,0.0
alessandro florenzi,serie-a,2024-2025,serie-a,FW,1991,1,0,5.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,0,0,0,0,0,,,0.0,,0.0
alessandro sorrentino,serie-a,2023-2024,serie-a,GK,2002,7,5,548.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.5653340164572,0.5653340164572,0,0,0,,0,0,0,0,0,,,0.0,,0.0
alessandro tuia,serie-a,2022-2023,serie-a,DF,1990,7,6,509.0,0.0,0.0,1,0,1,20,0,0.0824289,0.016249,0.0824289,1,0.1842466965317726,0.1679976973682642,6,4,0,33.3,10,6,3,1,2,,,0.02,0.0,0.0
alex centelles,laliga,2023-2024,laliga,DF,1997,14,11,980.0,0.0,1.0,2,0,16,31,53,0.056990515,1.2923076,0.056990515,11,1.7054213136434555,1.3082378581166267,9,2,0,44.4,11,6,5,2,3,,,0.12,0.0,0.12
alex fernandez,laliga,2022-2023,laliga,"MF,FW",1992,28,17,1576.0,3.0,0.0,0,0,19,69,26,2.5380993,1.6487454,1.7948211,17,4.373485868796706,2.1740058548748493,6,4,3,28.6,13,7,14,1,13,,,0.24,1.1819868564922842,0.09
alex fernandez,laliga,2023-2024,laliga,MF,1992,26,14,1285.0,0.0,1.0,3,0,11,52,26,0.26816678,0.8052411,0.26816678,13,2.13529378734529,1.4652563501149416,10,9,0,50.0,19,9,17,5,12,,,0.08,0.0,0.06
alex grimaldo,bundesliga,2023-2024,bundesliga,DF,1995,33,31,2784.0,10.0,13.0,1,0,77,162,261,5.481054,10.640554,5.481054,78,22.194406371563677,13.785695523023604,26,10,9,54.5,45,24,32,7,25,,,0.52,1.8244666649209198,0.34
alex mccarthy,premier-league,2022-2023,premier-league,GK,1989,6,6,540.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.1022367570549249,0.1022367570549249,0,0,0,0.0,0,0,0,0,0,,,0.0,,0.0
alex mccarthy,premier-league,2024-2025,premier-league,GK,1989,5,5,450.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.4999673590064049,0.4999673590064049,0,0,0,,0,0,0,0,0,,,0.0,,0.0
alex munoz,laliga,2024-2025,laliga,DF,1994,21,18,1415.0,3.0,0.0,3,0,15,45,53,1.1511704,0.53068775,1.1511704,7,5.856701044365764,4.921549832448363,22,16,1,55.3,39,29,28,11,17,,,0.11,2.60604344105766,0.03
alex suarez,laliga,2024-2025,laliga,DF,1993,30,30,2460.0,0.0,0.0,12,0,6,53,3,0.3234486,0.1860176,0.3234486,3,3.2029242739081383,3.080129470676184,30,9,1,74.1,40,23,39,24,15,,,0.02,0.0,0.01
alexander brunst,bundesliga,2023-2024,bundesliga,GK,1995,3,3,270.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.0,0,0.136294923722744,0.136294923722744,0,0,0,0.0,0,0,0,0,0,,,0.0,,0.0
alexander hack,bundesliga,2024-2025,bundesliga,,,,,,,,,,,,,3.9813356,1.6960009,3.9813356,15,7.800582721829414,2.906135031953454,,,,,,,,,,,,,,
alexander meyer,bundesliga,2024-2025,bundesliga,,,,,,,,,,,,,0.0,0.08852035,0.0,1,0.088520348072052,0.0,,,,,,,,,,,,,,
alexander schwolow,bundesliga,2022-2023,bundesliga,GK,1992,23,22,2035.0,0.0,0.0,1,0,0,0,0,0.0996095,0.0420546,0.0996095,1,1.7379816295579076,1.6959270285442472,0,0,0,0.0,0,0,0,0,0,,,0.01,0.0,0.0
alfonso espino,laliga,2022-2023,laliga,DF,1992,36,35,3122.0,0.0,4.0,7,0,53,107,129,1.1665392,2.1006532,1.1665392,18,6.129300925880671,4.22299999371171,55,20,12,50.0,87,56,52,11,41,,,0.09,0.0,0.06
alfonso espino,laliga,2022-2023,laliga,DF,1992,36,35,3122.0,0.0,4.0,7,0,53,107,129,1.3276176,4.03739,1.3276176,35,9.386744786519555,6.738211777061224,55,20,12,50.0,87,56,52,11,41,,,0.15,0.0,0.12
ali al hamadi,premier-league,2024-2025,premier-league,FW,2002,11,0,134.0,0.0,0.0,3,0,4,3,14,0.53239965,0.07849547,0.53239965,2,0.6907828329131007,0.2454970953986048,0,0,1,0.0,1,0,0,0,0,,,0.41,0.0,0.05
alvaro aguado,laliga,2022-2023,laliga,MF,1996,34,18,1888.0,1.0,2.0,4,0,29,139,50,0.8337907,1.9919086,0.8337907,35,6.48014413472265,4.823382252827287,13,11,3,60.0,27,15,16,4,12,,,0.13,1.199341725209807,0.09
