Player,Squad,Born,MP,Starts,Min,Gls,Ast,YellowC,RedC,PrgC,PrgP,PrgR,Season,Competition
ahmed touba,Lecce,1998,6,3,277,0,0,1,0,0,2,1,2023-2024,serie-a
chaka traore,Milan,2004,2,0,20,1,0,0,0,2,0,2,2023-2024,serie-a
stefano turati,Frosinone,2001,31,31,2745,0,0,0,0,0,0,0,2023-2024,serie-a
kacper urbanski,Bologna,2004,22,9,926,0,1,2,0,25,31,78,2023-2024,serie-a
emanuele valeri,Frosinone,1998,16,14,1178,0,1,3,0,38,41,61,2023-2024,serie-a
johan vasquez,Genoa,1998,37,32,2850,1,1,6,0,29,81,61,2023-2024,serie-a
matias vecino,Lazio,1991,31,8,1153,6,1,8,0,16,74,43,2023-2024,serie-a
lorenzo venuti,Lecce,1995,14,3,364,0,0,1,0,7,16,15,2023-2024,serie-a
simone verdi,Torino,1992,1,0,4,0,0,0,0,0,0,0,2023-2024,serie-a
emanuel vignato,Salernitana,2000,9,3,311,0,1,1,0,5,11,15,2023-2024,serie-a
samuele vignato,Monza,2004,10,3,343,1,0,2,0,13,13,20,2023-2024,serie-a
matias vina,Sassuolo,1997,15,13,1014,0,3,1,0,24,46,37,2023-2024,serie-a
ruben vinagre,Hellas Verona,1999,12,2,282,0,0,0,0,6,8,13,2023-2024,serie-a
nicolas viola,Cagliari,1989,26,11,1207,5,2,3,0,22,57,68,2023-2024,serie-a
mattia viti,Sassuolo,2002,15,12,979,1,0,0,0,2,36,13,2023-2024,serie-a
vitinha,Genoa,2000,9,2,285,2,0,2,0,10,4,21,2023-2024,serie-a
dusan vlahovic,Juventus,2000,33,27,2307,16,4,8,1,36,46,174,2023-2024,serie-a
nikola vlasic,Torino,1997,33,30,2608,3,2,3,0,67,150,174,2023-2024,serie-a
alessandro vogliacco,Genoa,1998,20,14,1169,0,1,4,0,8,49,12,2023-2024,serie-a
mergim vojvoda,Torino,1995,28,15,1379,0,3,3,0,30,91,72,2023-2024,serie-a
cristian volpato,Sassuolo,2003,22,5,645,1,0,1,0,34,53,49,2023-2024,serie-a
stefan de vrij,Inter,1992,25,17,1586,1,0,0,0,6,43,2,2023-2024,serie-a
walace,Udinese,1995,37,37,3238,2,0,7,0,37,127,22,2023-2024,serie-a
sebastian walukiewicz,Empoli,2000,27,23,2055,0,0,6,0,14,45,5,2023-2024,serie-a
timothy weah,Juventus,2000,30,12,1258,0,1,5,0,35,48,84,2023-2024,serie-a
shon weissman,Salernitana,1996,11,5,494,1,0,0,0,0,4,22,2023-2024,serie-a
mateusz wieteska,Cagliari,1997,19,10,965,0,1,5,1,16,33,1,2023-2024,serie-a
kenan yldz,Juventus,2005,27,9,952,2,0,3,0,32,40,73,2023-2024,serie-a
mattia zaccagni,Lazio,1995,28,24,1956,6,1,8,0,88,55,209,2023-2024,serie-a
nicola zalewski,Roma,2002,22,10,968,0,1,3,1,54,33,62,2023-2024,serie-a
andrefrank zambo anguissa,Napoli,1995,34,32,2786,0,2,2,0,43,163,139,2023-2024,serie-a
alessandro zanoli,Salernitana,2000,17,10,921,0,2,3,0,27,28,45,2023-2024,serie-a
alessandro zanoli,Napoli,2000,4,0,52,0,0,1,0,2,4,3,2023-2024,serie-a
duvan zapata,Torino,1991,35,34,2880,12,4,2,0,74,52,242,2023-2024,serie-a
duvan zapata,Atalanta,1991,2,2,112,1,0,0,0,3,3,13,2023-2024,serie-a
gabriele zappa,Cagliari,1999,38,25,2561,1,3,2,0,35,99,84,2023-2024,serie-a
davide zappacosta,Atalanta,1992,31,23,1867,2,1,5,0,67,78,132,2023-2024,serie-a
oier zarraga,Udinese,1999,15,4,404,2,0,0,0,5,8,10,2023-2024,serie-a
jordan zemura,Udinese,1999,27,10,1038,1,0,1,0,23,32,52,2023-2024,serie-a
alessio zerbin,Monza,1999,13,7,684,0,1,2,1,17,20,46,2023-2024,serie-a
alessio zerbin,Napoli,1999,7,1,150,0,0,0,0,6,3,18,2023-2024,serie-a
kevin zeroli,Milan,2005,3,0,28,0,0,0,0,0,1,2,2023-2024,serie-a
piotr zielinski,Napoli,1994,28,23,1924,3,2,1,0,38,131,88,2023-2024,serie-a
david zima,Torino,2000,5,0,91,0,0,0,0,1,1,0,2023-2024,serie-a
joshua zirkzee,Bologna,2001,34,32,2759,11,4,8,0,53,86,182,2023-2024,serie-a
nadir zortea,Frosinone,1999,14,14,1258,1,5,3,0,31,42,71,2023-2024,serie-a
nadir zortea,Atalanta,1999,5,0,149,1,0,1,0,7,10,22,2023-2024,serie-a
szymon zurkowski,Empoli,1997,13,10,868,4,0,4,0,17,20,37,2023-2024,serie-a
milan uric,Hellas Verona,1990,20,13,1204,5,1,2,0,3,15,33,2023-2024,serie-a
milan uric,Monza,1990,17,13,1257,4,1,2,0,2,8,31,2023-2024,serie-a
mateusz egowski,Salernitana,2003,29,10,1145,0,0,3,0,16,37,17,2023-2024,serie-a
