Player,Squad,Touch_Def_3rd,Touch_Mid_3rd,Touch_Att_3rd,Touch_Att_Pen,touch_Live,drib_Att,drib_Succ%,Tckl_Drib,Tckl_Drib%,PrgDist,Carries_Att_3rd,Carries_Att_Pen,fail_To_Gain_Control,Loss_Control_Tackle,Season,Competition
mark uth,Köln,21,106,105,19,232,13,30.8,5,38.5,266,6,2,13,8,2023-2024,bundesliga
josha vagnoman,Stuttgart,175,333,234,41,735,15,66.7,4,26.7,798,15,7,22,10,2023-2024,bundesliga
ruben vargas,Augsburg,103,374,485,82,949,57,38.6,30,52.6,1364,31,15,58,18,2023-2024,bundesliga
milos veljkovic,Werder Bremen,694,688,84,13,1461,4,75.0,1,25.0,2610,12,1,10,2,2023-2024,bundesliga
yorbe vertessen,Union Berlin,30,87,128,33,241,33,42.4,18,54.5,297,6,8,26,10,2023-2024,bundesliga
oscar vilhelmsson,Darmstadt 98,40,163,164,41,362,18,27.8,12,66.7,359,10,8,29,8,2023-2024,bundesliga
kevin vogt,Hoffenheim,474,539,43,1,1051,6,83.3,1,16.7,1909,7,0,4,1,2023-2024,bundesliga
kevin vogt,Union Berlin,531,331,12,7,873,1,100.0,0,0.0,1360,0,0,9,1,2023-2024,bundesliga
kevin volland,Union Berlin,77,250,252,51,572,18,33.3,12,66.7,394,9,8,35,22,2023-2024,bundesliga
aster vranckx,Wolfsburg,209,434,112,6,748,27,59.3,9,33.3,569,6,1,15,11,2023-2024,bundesliga
luca waldschmidt,Köln,82,297,234,29,603,40,45.0,20,50.0,822,20,6,23,14,2023-2024,bundesliga
kjellarik watjen,Dortmund,26,32,8,0,63,4,50.0,1,25.0,167,2,0,1,0,2023-2024,bundesliga
wout weghorst,Hoffenheim,69,371,355,108,789,17,17.6,12,70.6,532,15,7,52,19,2023-2024,bundesliga
julian weigl,Gladbach,582,1038,180,11,1779,24,58.3,6,25.0,1713,16,1,17,9,2023-2024,bundesliga
nelson weiper,Mainz 05,5,20,39,10,64,7,28.6,5,71.4,107,2,2,7,1,2023-2024,bundesliga
mitchell weiser,Werder Bremen,446,819,573,91,1813,107,46.7,50,46.7,2602,49,13,54,34,2023-2024,bundesliga
noah weihaupt,Freiburg,94,217,194,24,503,40,20.0,21,52.5,1303,27,9,18,4,2023-2024,bundesliga
timo werner,RB Leipzig,8,48,57,15,111,10,50.0,4,40.0,241,9,5,3,5,2023-2024,bundesliga
silvan widmer,Mainz 05,220,400,214,38,827,18,11.1,14,77.8,786,16,6,14,8,2023-2024,bundesliga
patrick wimmer,Wolfsburg,42,138,117,23,292,18,44.4,9,50.0,441,8,3,18,6,2023-2024,bundesliga
jonas wind,Wolfsburg,72,449,403,107,919,30,43.3,16,53.3,607,21,5,64,35,2023-2024,bundesliga
florian wirtz,Leverkusen,146,906,1229,170,2251,162,48.8,74,45.7,4152,108,45,83,79,2023-2024,bundesliga
maximilian wittek,Bochum,146,284,216,18,642,24,41.7,9,37.5,623,9,4,14,5,2023-2024,bundesliga
maximilian wober,Gladbach,906,757,146,25,1798,4,50.0,2,50.0,2743,19,2,6,2,2023-2024,bundesliga
marius wolf,Dortmund,282,469,266,22,1013,23,47.8,11,47.8,1513,34,3,19,5,2023-2024,bundesliga
nick woltemade,Werder Bremen,74,310,255,55,623,47,61.7,15,31.9,804,23,8,58,53,2023-2024,bundesliga
jeong wooyeong,Stuttgart,52,210,157,26,416,19,21.1,11,57.9,789,11,6,17,7,2023-2024,bundesliga
granit xhaka,Leverkusen,485,2291,797,17,3558,28,57.1,9,32.1,4933,67,4,31,30,2023-2024,bundesliga
danaxel zagadou,Stuttgart,714,786,40,19,1533,4,75.0,1,25.0,2263,5,0,5,1,2023-2024,bundesliga
bryan zaragoza,Bayern Munich,8,46,65,15,117,16,50.0,8,50.0,469,11,6,3,4,2023-2024,bundesliga
robin zentner,Mainz 05,1098,23,3,3,1123,1,100.0,0,0.0,1858,0,0,1,0,2023-2024,bundesliga
cedric zesiger,Wolfsburg,629,634,58,10,1314,4,75.0,0,0.0,2046,9,0,4,6,2023-2024,bundesliga
michael zetterer,Werder Bremen,1181,19,1,1,1200,0,,0,,2693,0,0,3,0,2023-2024,bundesliga
christoph zimmermann,Darmstadt 98,411,299,25,9,728,3,66.7,1,33.3,938,4,0,7,2,2023-2024,bundesliga
simon zoller,Bochum,1,8,1,0,10,0,,0,,0,0,0,1,0,2023-2024,bundesliga
lovro zvonarek,Bayern Munich,9,38,26,8,73,3,33.3,2,66.7,86,1,4,3,1,2023-2024,bundesliga
