Player,Squad,Touch_Def_3rd,Touch_Mid_3rd,Touch_Att_3rd,Touch_Att_Pen,touch_Live,drib_Att,drib_Succ%,Tckl_Drib,Tckl_Drib%,PrgDist,Carries_Att_3rd,Carries_Att_Pen,fail_To_Gain_Control,Loss_Control_Tackle,Season,Competition
oriol romeu,Girona,589,1119,259,28,1952,24,83.3,1,4.2,2067,29,1,26,28,2022-2023,laliga
ruben,Espanyol,130,195,160,21,473,24,50.0,10,41.7,838,15,10,17,9,2022-2023,laliga
antonio rudiger,Real Madrid,907,840,79,25,1814,4,75.0,1,25.0,3731,11,0,8,2,2022-2023,laliga
aitor ruibal,Betis,338,468,277,24,1061,67,52.2,31,46.3,1830,27,8,24,13,2022-2023,laliga
victor ruiz,Betis,180,128,8,4,315,0,,0,,447,3,1,1,0,2022-2023,laliga
geronimo rulli,Villarreal,577,3,0,0,579,0,,0,,1061,0,0,0,0,2022-2023,laliga
franco russo,Mallorca,47,28,3,0,78,0,,0,,63,0,0,0,1,2022-2023,laliga
youssouf sabaly,Betis,388,521,284,16,1179,39,48.7,13,33.3,1754,36,3,25,25,2022-2023,laliga
umar sadiq,Almería,6,31,39,18,74,12,33.3,8,66.7,211,8,6,7,11,2022-2023,laliga
umar sadiq,Real Sociedad,2,9,15,2,26,3,66.7,0,0.0,9,0,1,6,2,2022-2023,laliga
samuel saiz,Girona,21,98,75,7,190,10,40.0,6,60.0,244,5,2,10,4,2022-2023,laliga
kike salas,Sevilla,133,112,10,3,255,0,,0,,227,1,0,2,1,2022-2023,laliga
salvi,Rayo Vallecano,31,81,145,18,254,9,33.3,6,66.7,459,14,3,9,6,2022-2023,laliga
fede san emeterio,Cádiz,251,498,91,8,834,5,40.0,2,40.0,605,7,1,11,8,2022-2023,laliga
oihan sancet,Athletic Club,114,623,561,80,1267,83,55.4,25,30.1,2806,71,17,82,61,2022-2023,laliga
antonio sanchez,Mallorca,150,279,187,16,602,26,46.2,14,53.8,850,19,2,25,19,2022-2023,laliga
ivan sanchez,Valladolid,99,292,241,26,616,63,57.1,16,25.4,1974,31,12,21,15,2022-2023,laliga
javi sanchez,Valladolid,838,577,41,15,1444,7,100.0,0,0.0,2820,9,1,7,4,2022-2023,laliga
manu sanchez,Osasuna,330,619,451,43,1385,41,39.0,23,56.1,1930,27,3,27,14,2022-2023,laliga
esteban saveljich,Rayo Vallecano,0,0,0,0,0,0,,0,,0,0,0,0,0,2022-2023,laliga
stefan savic,Atlético Madrid,647,636,35,6,1317,5,80.0,0,0.0,2536,5,1,2,3,2022-2023,laliga
haris seferovic,Celta Vigo,23,140,124,30,284,16,50.0,7,43.8,290,8,9,15,7,2022-2023,laliga
jaime seoane,Getafe,26,82,47,2,155,5,40.0,3,60.0,208,3,1,4,6,2022-2023,laliga
david silva,Real Sociedad,136,700,560,78,1378,47,40.4,19,40.4,2318,68,19,37,24,2022-2023,laliga
rui silva,Betis,933,5,0,0,937,1,100.0,0,0.0,1283,0,0,0,0,2022-2023,laliga
simo,Espanyol,32,46,2,0,79,0,,0,,143,0,0,0,2,2022-2023,laliga
unai simon,Athletic Club,1001,7,0,0,1007,0,,0,,1823,0,0,1,0,2022-2023,laliga
ruben sobrino,Cádiz,209,401,359,75,952,75,38.7,36,48.0,1609,41,12,56,42,2022-2023,laliga
alex sola,Real Sociedad,73,99,84,6,252,16,43.8,5,31.3,298,3,1,2,6,2022-2023,laliga
augusto solari,Celta Vigo,28,88,45,6,160,5,20.0,3,60.0,155,2,1,2,4,2022-2023,laliga
carlos soler,Valencia,13,62,68,4,142,2,50.0,0,0.0,223,4,0,2,1,2022-2023,laliga
david soria,Getafe,1216,11,0,0,1224,0,,0,,2322,0,0,0,0,2022-2023,laliga
hugo sotelo,Celta Vigo,5,16,3,0,24,0,,0,,19,0,0,0,0,2022-2023,laliga
dyego sousa,Almería,34,110,114,35,256,13,38.5,7,53.8,214,8,4,28,11,2022-2023,laliga
vinicius souza,Espanyol,337,746,164,20,1242,19,52.6,7,36.8,972,11,2,30,13,2022-2023,laliga
jrgen strand larsen,Celta Vigo,56,277,248,84,576,31,45.2,15,48.4,460,6,9,74,24,2022-2023,laliga
cristhian stuani,Girona,28,133,121,56,275,4,0.0,3,75.0,145,1,1,23,6,2022-2023,laliga
damian suarez,Getafe,299,580,306,15,1169,34,38.2,21,61.8,959,23,5,23,6,2022-2023,laliga
denis suarez,Espanyol,79,302,167,12,541,28,67.9,9,32.1,945,20,2,13,11,2022-2023,laliga
mario suarez,Rayo Vallecano,1,3,0,0,4,0,,0,,21,0,0,0,0,2022-2023,laliga
suso,Sevilla,59,235,392,23,675,42,59.5,13,31.0,1238,27,7,17,19,2022-2023,laliga
williot swedberg,Celta Vigo,5,12,11,1,27,2,50.0,1,50.0,66,2,0,1,0,2022-2023,laliga
alexander srloth,Real Sociedad,64,331,431,107,807,75,38.7,42,56.0,1264,30,19,84,61,2022-2023,laliga
renato tapia,Celta Vigo,318,564,120,9,993,19,57.9,7,36.8,1231,14,1,11,14,2022-2023,laliga
aurelien tchouameni,Real Madrid,470,1234,298,29,1990,39,71.8,8,20.5,3344,43,4,24,12,2022-2023,laliga
alex telles,Sevilla,287,348,252,11,880,28,50.0,13,46.4,936,11,4,11,1,2022-2023,laliga
marcandre ter stegen,Barcelona,1436,22,0,0,1457,0,,0,,3425,0,0,1,1,2022-2023,laliga
ramon terrats,Villarreal,95,284,151,16,528,29,51.7,13,44.8,826,12,2,23,11,2022-2023,laliga
ramon terrats,Girona,38,70,23,2,129,5,40.0,3,60.0,191,4,0,2,5,2022-2023,laliga
raul de tomas,Rayo Vallecano,21,106,152,43,273,29,58.6,8,27.6,332,7,5,29,19,2022-2023,laliga
pablo torre,Barcelona,12,49,55,1,114,7,42.9,2,28.6,162,6,0,5,4,2022-2023,laliga
david torres,Valladolid,105,137,14,1,254,1,100.0,0,0.0,338,3,0,4,0,2022-2023,laliga
ferran torres,Barcelona,67,256,441,87,755,68,44.1,26,38.2,1199,34,23,48,23,2022-2023,laliga
oliver torres,Sevilla,156,629,550,55,1314,42,35.7,17,40.5,1805,47,6,34,47,2022-2023,laliga
pau torres,Villarreal,1186,1174,154,32,2495,35,74.3,7,20.0,7623,48,0,22,4,2022-2023,laliga
roberto torres,Osasuna,1,6,8,0,14,2,50.0,1,50.0,78,3,0,0,1,2022-2023,laliga
lucas torro,Osasuna,365,873,233,32,1459,21,52.4,7,33.3,962,16,1,31,14,2022-2023,laliga
nabil touaizi,Espanyol,0,0,2,1,2,0,,0,,3,0,0,0,0,2022-2023,laliga
oscar trejo,Rayo Vallecano,120,694,550,72,1336,118,48.3,43,36.4,2004,59,13,66,92,2022-2023,laliga
manu trigueros,Villarreal,76,354,173,7,599,5,40.0,3,60.0,637,10,0,7,9,2022-2023,laliga
viktor tsyhankov,Girona,110,311,331,49,737,31,54.8,10,32.3,1672,39,19,16,15,2022-2023,laliga
benat turrientes,Real Sociedad,17,29,15,0,61,3,33.3,1,33.3,51,0,0,4,2,2022-2023,laliga
enes unal,Getafe,91,506,535,138,1111,43,48.8,19,44.2,902,26,15,88,50,2022-2023,laliga
oscar urena,Girona,7,14,22,4,41,5,80.0,0,0.0,45,0,1,4,4,2022-2023,laliga
oscar valentin,Rayo Vallecano,337,977,200,17,1501,20,35.0,11,55.0,2021,24,1,22,13,2022-2023,laliga
martin valjent,Mallorca,759,594,62,5,1405,5,0.0,2,40.0,1751,16,2,6,1,2022-2023,laliga
jesus vallejo,Real Madrid,9,3,2,2,14,0,,0,,13,0,0,0,0,2022-2023,laliga
manu vallejo,Girona,12,45,54,8,110,4,25.0,3,75.0,209,4,2,3,4,2022-2023,laliga
federico valverde,Real Madrid,229,857,800,54,1870,44,70.5,10,22.7,3349,68,8,21,7,2022-2023,laliga
jesus vazquez,Valencia,58,94,80,7,231,16,37.5,9,56.3,291,9,1,9,4,2022-2023,laliga
kevin vazquez,Celta Vigo,101,117,51,2,269,2,100.0,0,0.0,296,2,0,1,4,2022-2023,laliga
lucas vazquez,Real Madrid,263,422,377,46,1059,25,56.0,5,20.0,1598,13,16,20,7,2022-2023,laliga
gabriel veiga,Celta Vigo,137,565,387,67,1062,75,52.0,34,45.3,2381,43,15,64,22,2022-2023,laliga
unai vencedor paris,Athletic Club,28,93,29,4,149,2,50.0,1,50.0,179,2,1,4,4,2022-2023,laliga
gonzalo verdu,Elche,238,167,16,12,418,0,,0,,488,1,0,3,0,2022-2023,laliga
mikel vesga,Athletic Club,338,1118,355,32,1797,18,55.6,8,44.4,1995,29,4,38,16,2022-2023,laliga
aleix vidal,Espanyol,99,205,188,15,489,19,36.8,11,57.9,457,5,3,15,7,2022-2023,laliga
nacho vidal,Osasuna,233,313,234,16,776,27,48.1,12,44.4,620,10,4,18,13,2022-2023,laliga
toni villa,Valladolid,7,17,22,1,45,5,20.0,3,60.0,56,2,0,1,1,2022-2023,laliga
toni villa,Girona,60,167,271,44,486,71,33.8,43,60.6,1208,28,20,20,22,2022-2023,laliga
asier villalibre,Athletic Club,1,7,19,7,27,0,,0,,14,0,0,0,2,2022-2023,laliga
gonzalo villar,Getafe,48,209,62,5,312,20,65.0,4,20.0,608,10,2,9,6,2022-2023,laliga
ivan villar,Celta Vigo,626,5,0,0,630,0,,0,,898,0,0,0,0,2022-2023,laliga
daniel vivian,Athletic Club,804,857,71,26,1720,11,36.4,6,54.5,3835,12,0,21,14,2022-2023,laliga
shon weissman,Valladolid,19,86,57,25,160,5,40.0,2,40.0,104,2,3,22,7,2022-2023,laliga
axel werner,Elche,72,2,0,0,74,1,100.0,0,0.0,125,0,0,0,0,2022-2023,laliga
inaki williams,Athletic Club,103,389,707,181,1180,105,44.8,48,45.7,2721,53,57,73,42,2022-2023,laliga
nico williams,Athletic Club,132,376,898,148,1382,200,41.5,91,45.5,3996,69,64,87,45,2022-2023,laliga
axel witsel,Atlético Madrid,634,810,82,18,1521,7,85.7,1,14.3,1965,9,0,8,3,2022-2023,laliga
lamine yamal,Barcelona,0,1,11,1,12,2,0.0,2,100.0,9,1,0,0,0,2022-2023,laliga
jawad el yamiq,Valladolid,613,519,45,19,1163,14,71.4,3,21.4,1777,9,3,14,5,2022-2023,laliga
joseba zaldua,Cádiz,128,139,90,4,356,10,30.0,5,50.0,450,13,2,7,3,2022-2023,laliga
oier zarraga,Athletic Club,60,229,168,12,447,7,71.4,2,28.6,766,15,2,6,9,2022-2023,laliga
igor zubeldia,Real Sociedad,820,912,48,10,1772,8,100.0,0,0.0,3803,3,1,6,1,2022-2023,laliga
martin zubimendi,Real Sociedad,509,1350,259,18,2090,24,37.5,10,41.7,3678,39,3,23,17,2022-2023,laliga
