Player,Pos,Squad,Height,Value,Season,Competition
giuseppe ciocci,Goalkeeper,Cagliari Calcio,1.93,100000.0,2024-2025,serie-a
henrijs auseklis,Goalkeeper,Cagliari Calcio,1.96,75000.0,2024-2025,serie-a
sebastiano luperto,Centre-Back,Cagliari Calcio,1.91,4000000.0,2024-2025,serie-a
pantelis hatzidiakos,Centre-Back,Cagliari Calcio,1.85,3200000.0,2024-2025,serie-a
yerry mina,Centre-Back,Cagliari Calcio,1.95,3000000.0,2024-2025,serie-a
adam obert,Centre-Back,Cagliari Calcio,1.88,3000000.0,2024-2025,serie-a
mateusz wieteska,Centre-Back,Cagliari Calcio,1.87,2000000.0,2024-2025,serie-a
jose luis palomino,Centre-Back,Cagliari Calcio,1.88,700000.0,2024-2025,serie-a
nicola pintus,Centre-Back,Cagliari Calcio,1.89,400000.0,2024-2025,serie-a
andrea cogoni,Centre-Back,Cagliari Calcio,,400000.0,2024-2025,serie-a
tommaso augello,Left-Back,Cagliari Calcio,1.8,1800000.0,2024-2025,serie-a
paulo azzi,Left-Back,Cagliari Calcio,1.88,800000.0,2024-2025,serie-a
gabriele zappa,Right-Back,Cagliari Calcio,1.87,4000000.0,2024-2025,serie-a
alessandro di pardo,Right-Back,Cagliari Calcio,1.82,800000.0,2024-2025,serie-a
matteo prati,Defensive Midfield,Cagliari Calcio,1.85,6000000.0,2024-2025,serie-a
razvan marin,Defensive Midfield,Cagliari Calcio,1.78,3500000.0,2024-2025,serie-a
antoine makoumbou,Defensive Midfield,Cagliari Calcio,1.87,3500000.0,2024-2025,serie-a
michel adopo,Central Midfield,Cagliari Calcio,1.87,4000000.0,2024-2025,serie-a
alessandro deiola,Central Midfield,Cagliari Calcio,1.9,1600000.0,2024-2025,serie-a
nadir zortea,Right Midfield,Cagliari Calcio,1.87,5000000.0,2024-2025,serie-a
jakub jankto,Left Midfield,Cagliari Calcio,1.84,800000.0,2024-2025,serie-a
gianluca gaetano,Attacking Midfield,Cagliari Calcio,1.83,4000000.0,2024-2025,serie-a
nicolas viola,Attacking Midfield,Cagliari Calcio,1.8,1000000.0,2024-2025,serie-a
gaston pereiro,Attacking Midfield,Cagliari Calcio,1.88,500000.0,2024-2025,serie-a
florinel coman,Left Winger,Cagliari Calcio,1.82,5000000.0,2024-2025,serie-a
mattia felici,Left Winger,Cagliari Calcio,1.82,2800000.0,2024-2025,serie-a
alessandro vinciguerra,Left Winger,Cagliari Calcio,1.67,400000.0,2024-2025,serie-a
roberto piccoli,Centre-Forward,Cagliari Calcio,1.9,12000000.0,2024-2025,serie-a
zito luvumbo,Centre-Forward,Cagliari Calcio,1.71,5000000.0,2024-2025,serie-a
gianluca lapadula,Centre-Forward,Cagliari Calcio,1.78,750000.0,2024-2025,serie-a
leonardo pavoletti,Centre-Forward,Cagliari Calcio,1.88,700000.0,2024-2025,serie-a
kingstone mutandwa,Centre-Forward,Cagliari Calcio,1.8,600000.0,2024-2025,serie-a
