"comp_name","country","season_start_year","squad","player_num","player_name","player_position","player_dob","player_age","player_nationality","current_club","player_height_mtrs","player_foot","date_joined","joined_from","contract_expiry","player_market_value_euro","player_url","temporada","liga"
"Ligue 1","France",2024,"RC Strasbourg Alsace","7","Diego Moreira","Left Midfield",2004-08-06,20,"Belgium","RC Strasbourg Alsace","1.79","left","2024-08-16","Chelsea FC",NA,1.8e+07,"https://www.transfermarkt.com/diego-moreira/profil/spieler/655006","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","15","Sebastian Nanasi","Left Midfield",2002-05-16,23,"Sweden","RC Strasbourg Alsace","1.78","right","2024-08-23","Malmö FF",NA,1.8e+07,"https://www.transfermarkt.com/sebastian-nanasi/profil/spieler/579928","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","6","Félix Lemaréchal","Attacking Midfield",2003-08-07,21,"France","RC Strasbourg Alsace","1.8","right","2024-08-13","AS Monaco",NA,1e+07,"https://www.transfermarkt.com/felix-lemarechal/profil/spieler/659518","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","35","Tidiane Diallo","Attacking Midfield",2006-05-28,19,"France","Racing Strasbourg B","1.76","right",NA,NA,NA,NA,"https://www.transfermarkt.com/tidiane-diallo/profil/spieler/1047100","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","20","Óscar Perea","Left Winger",2005-09-27,19,"Colombia","RC Strasbourg Alsace","1.74","right","2024-07-02","Atlético Nacional",NA,2e+06,"https://www.transfermarkt.com/oscar-perea/profil/spieler/1015624","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","-","Nordine Kandil","Left Winger",2001-10-31,23,"Morocco","Amiens SC","1.67","left","2021-07-01","Racing Strasbourg B",NA,1e+06,"https://www.transfermarkt.com/nordine-kandil/profil/spieler/891379","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","-","Rayane Messi","Left Winger",2007-05-23,18,"France","RC Strasbourg Alsace","1.75","right","2025-07-01","Racing Strasbourg B",NA,8e+05,"https://www.transfermarkt.com/rayane-messi/profil/spieler/1075590","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","-","Jérémy Sebas","Left Winger",2003-04-14,22,"Martinique","SC Bastia","1.87","right","2024-07-01","Racing Strasbourg B",NA,7e+05,"https://www.transfermarkt.com/jeremy-sebas/profil/spieler/999229","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","26","Dilane Bakwa","Right Winger",2002-08-26,22,"France","RC Strasbourg Alsace","1.8","left","2023-08-08","FC Girondins Bordeaux",NA,2.5e+07,"https://www.transfermarkt.com/dilane-bakwa/profil/spieler/540664","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","27","Samuel Amo-Ameyaw","Right Winger",2006-07-18,18,"England","RC Strasbourg Alsace","1.74","left","2025-07-01","Southampton FC",NA,4e+06,"https://www.transfermarkt.com/samuel-amo-ameyaw/profil/spieler/933900","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","42","Abdoul Ouattara","Right Winger",2005-10-22,19,"Cote d'Ivoire","RC Strasbourg Alsace","1.8"," ","2025-01-01","Racing Strasbourg B",NA,1200000,"https://www.transfermarkt.com/abdoul-ouattara/profil/spieler/991487","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","-","Ghianny Kodia","Right Winger",2007-09-03,17,"France","Racing Strasbourg U19",NA,"right",NA,NA,NA,NA,"https://www.transfermarkt.com/ghianny-kodia/profil/spieler/1227099","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","10","Emanuel Emegha","Centre-Forward",2003-02-03,22,"Netherlands","RC Strasbourg Alsace","1.96","right","2023-07-22","SK Sturm Graz",NA,2.5e+07,"https://www.transfermarkt.com/emanuel-emegha/profil/spieler/559328","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","-","Milos Lukovic","Centre-Forward",2005-11-18,19,"Serbia","RC Strasbourg Alsace","1.84","right","2024-01-13","FK IMT Belgrad",NA,5e+06,"https://www.transfermarkt.com/milos-lukovic/profil/spieler/845872","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","14","Sékou Mara","Centre-Forward",2002-07-30,22,"France","RC Strasbourg Alsace","1.83","right","2024-08-21","Southampton FC",NA,5e+06,"https://www.transfermarkt.com/sekou-mara/profil/spieler/557612","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","11","Moïse Sahi Dion","Centre-Forward",2001-12-20,23,"Cote d'Ivoire","FCV Dender EH","1.75","left","2021-07-01","Racing Strasbourg B",NA,1e+06,"https://www.transfermarkt.com/moise-sahi-dion/profil/spieler/880330","2024-2025","Ligue 1"
