Player,Squad,Season,Competition,Pos,Min,Value,performance_score,penalty_score,adjusted_score,Evaluated_Position
jens stage,werder bremen,2023-2024,bundesliga,Central Midfield,2327.0,7500000.0,0.1347616312370954,0.036,0.09876163123709539,Central Midfield
james mcconnell,liverpool,2023-2024,premier-league,Central Midfield,4.0,500000.0,0.21721801034989924,0.45,-0.23278198965010077,Central Midfield
jakub moder,brighton,2023-2024,premier-league,Central Midfield,618.0,10000000.0,0.09757301506328224,0.0451,0.05247301506328224,Central Midfield
aster vranckx,wolfsburg,2023-2024,bundesliga,Central Midfield,1153.0,12000000.0,0.12714970460173222,0.051500000000000004,0.07564970460173222,Central Midfield
jan schoppner,heidenheim,2023-2024,bundesliga,Central Midfield,1998.0,3000000.0,0.11203402205460757,0.0329,0.07913402205460757,Central Midfield
carney chukwuemeka,chelsea,2023-2024,premier-league,Central Midfield,227.0,15000000.0,0.10120446490762255,0.0635,0.037704464907622554,Central Midfield
djibril sow,sevilla,2023-2024,laliga,Central Midfield,1460.0,9000000.0,0.11290515371164665,0.037399999999999996,0.07550515371164665,Central Midfield
saul niguez,atlético madrid,2023-2024,laliga,Central Midfield,1374.0,7500000.0,0.14293737662911682,0.063,0.07993737662911682,Central Midfield
josh cullen,burnley,2023-2024,premier-league,Central Midfield,2057.0,10000000.0,0.1734134034012386,0.0287,0.1447134034012386,Central Midfield
lewis ferguson,bologna,2023-2024,serie-a,Central Midfield,2712.0,24000000.0,0.18941268656261823,0.0407,0.1487126865626182,Central Midfield
jhon solis,girona,2023-2024,laliga,Central Midfield,384.0,3000000.0,0.09842465430383521,0.1099,-0.01147534569616479,Central Midfield
hannoah massengo,burnley,2023-2024,premier-league,Central Midfield,16.0,4000000.0,0.10813690075471707,0.0563,0.05183690075471707,Central Midfield
leon goretzka,bayern munich,2023-2024,bundesliga,Central Midfield,2241.0,30000000.0,0.2311352948642235,0.028000000000000004,0.2031352948642235,Central Midfield
pablo ibanez,osasuna,2023-2024,laliga,Central Midfield,1152.0,2500000.0,0.11769167305504212,0.0507,0.06699167305504211,Central Midfield
felix nmecha,dortmund,2023-2024,bundesliga,Central Midfield,1021.0,20000000.0,0.11713825131301299,0.045899999999999996,0.07123825131301299,Central Midfield
kjellarik watjen,dortmund,2023-2024,bundesliga,Central Midfield,105.0,2000000.0,0.08254793377910874,0.0172,0.06534793377910875,Central Midfield
ondrej duda,hellas verona,2023-2024,serie-a,Central Midfield,2456.0,4000000.0,0.17498460907132035,0.055400000000000005,0.11958460907132035,Central Midfield
fran beltran,celta vigo,2024-2025,laliga,Central Midfield,2421.0,8000000.0,0.24137968244852553,0.0451,0.19627968244852553,Central Midfield
michel aebischer,bologna,2024-2025,serie-a,Central Midfield,724.0,7500000.0,0.1488836972670285,0.0435,0.1053836972670285,Central Midfield
matt oriley,brighton,2024-2025,premier-league,Central Midfield,938.0,22000000.0,0.1469806466098781,0.046200000000000005,0.10078064660987811,Central Midfield
conor gallagher,atlético madrid,2024-2025,laliga,Central Midfield,1633.0,40000000.0,0.20364069055636724,0.0568,0.14684069055636723,Central Midfield
matheus nunes,manchester city,2024-2025,premier-league,Central Midfield,1674.0,35000000.0,0.24894460904935123,0.0528,0.19614460904935122,Central Midfield
aaron ciammaglichella,torino,2024-2025,serie-a,Central Midfield,1.0,700000.0,0.017162790697674415,0.0,0.017162790697674415,Central Midfield
mateo kovacic,manchester city,2024-2025,premier-league,Central Midfield,2198.0,20000000.0,0.3196371539975682,0.0434,0.2762371539975682,Central Midfield
kiernan dewsburyhall,chelsea,2024-2025,premier-league,Central Midfield,264.0,20000000.0,0.16154725543041853,0.054400000000000004,0.10714725543041853,Central Midfield
jakub moder,brighton,2024-2025,premier-league,Central Midfield,11.0,12000000.0,0.3638061210290161,0.0,0.3638061210290161,Central Midfield
johnny cardoso,betis,2024-2025,laliga,Central Midfield,2144.0,25000000.0,0.22294632058168032,0.052500000000000005,0.1704463205816803,Central Midfield
tim iroegbunam,everton,2024-2025,premier-league,Central Midfield,574.0,9000000.0,0.1888387761763094,0.1051,0.0837387761763094,Central Midfield
ederson,atalanta,2024-2025,serie-a,Central Midfield,2881.0,50000000.0,0.32580866663696256,0.0505,0.2753086666369626,Central Midfield
hugo sotelo,celta vigo,2024-2025,laliga,Central Midfield,1254.0,4000000.0,0.21242242590395355,0.0422,0.17022242590395353,Central Midfield
johan manzambi,freiburg,2024-2025,bundesliga,Central Midfield,335.0,8000000.0,0.15936358827038927,0.086,0.07336358827038927,Central Midfield
scott mctominay,napoli,2024-2025,serie-a,Central Midfield,2938.0,50000000.0,0.20680051543984268,0.064,0.14280051543984268,Central Midfield
kacper urbanski,bologna,2024-2025,serie-a,Central Midfield,247.0,6000000.0,0.13316091990324855,0.06910000000000001,0.06406091990324854,Central Midfield
davide frattesi,inter,2024-2025,serie-a,Central Midfield,1158.0,35000000.0,0.12201146429243895,0.0342,0.08781146429243894,Central Midfield
aster vranckx,wolfsburg,2024-2025,bundesliga,Central Midfield,556.0,7000000.0,0.12213989193797883,0.05660000000000001,0.06553989193797882,Central Midfield
javier guerra,valencia,2024-2025,laliga,Central Midfield,2581.0,25000000.0,0.25783082121254175,0.07189999999999999,0.18593082121254176,Central Midfield
marco brescianini,atalanta,2024-2025,serie-a,Central Midfield,991.0,8000000.0,0.16558490742026177,0.08,0.08558490742026177,Central Midfield
yangel herrera,girona,2024-2025,laliga,Central Midfield,2257.0,15000000.0,0.2259188171586487,0.0822,0.1437188171586487,Central Midfield
jeong wooyeong,freiburg,2022-2023,bundesliga,Attacking Midfield,653.0,3500000.0,0.11206072342424483,0.05499999999999999,0.05706072342424484,Attacking Midfield
hamed junior traore,bournemouth,2022-2023,premier-league,Attacking Midfield,427.0,22000000.0,0.1154314450373314,0.099,0.01643144503733139,Attacking Midfield
randy nteka,rayo vallecano,2022-2023,laliga,Attacking Midfield,116.0,1800000.0,0.11070512665583686,0.1241,-0.013394873344163144,Attacking Midfield
pablo marin,real sociedad,2022-2023,laliga,Attacking Midfield,360.0,1000000.0,0.10138243476427745,0.075,0.026382434764277457,Attacking Midfield
sergio arribas,real madrid,2022-2023,laliga,Attacking Midfield,19.0,5000000.0,0.08529837957612287,0.0,0.08529837957612287,Attacking Midfield
bernardo silva,manchester city,2022-2023,premier-league,Attacking Midfield,2205.0,80000000.0,0.3038081293838692,0.0519,0.2519081293838692,Attacking Midfield
adam lallana,brighton,2022-2023,premier-league,Attacking Midfield,722.0,1200000.0,0.11041410459942982,0.048600000000000004,0.06181410459942982,Attacking Midfield
angelo fulgini,mainz 05,2022-2023,bundesliga,Attacking Midfield,525.0,9000000.0,0.11256697512446706,0.060000000000000005,0.05256697512446706,Attacking Midfield
justin kluivert,valencia,2022-2023,laliga,Attacking Midfield,1447.0,14000000.0,0.15646853358081644,0.079,0.07746853358081644,Attacking Midfield
merlin rohl,freiburg,2022-2023,bundesliga,Attacking Midfield,57.0,2000000.0,0.12346935479937494,0.1738,-0.050330645200625065,Attacking Midfield
samuel saiz,girona,2022-2023,laliga,Attacking Midfield,240.0,900000.0,0.11454703013345269,0.1128,0.00174703013345269,Attacking Midfield
daichi kamada,lazio,2023-2024,serie-a,Attacking Midfield,1544.0,18000000.0,0.24796563239016528,0.0571,0.1908656323901653,Attacking Midfield
ruslan malinovskyi,genoa,2023-2024,serie-a,Attacking Midfield,1544.0,8000000.0,0.1793830437298973,0.0565,0.1228830437298973,Attacking Midfield
isak hansenaaren,werder bremen,2023-2024,bundesliga,Attacking Midfield,27.0,1500000.0,0.14588000457151692,0.19999999999999998,-0.05411999542848306,Attacking Midfield
thomas lemar,atlético madrid,2023-2024,laliga,Attacking Midfield,164.0,10000000.0,0.11362438970568389,0.05500000000000001,0.058624389705683885,Attacking Midfield
dominik szoboszlai,liverpool,2023-2024,premier-league,Attacking Midfield,2104.0,75000000.0,0.3170245129249718,0.0515,0.2655245129249718,Attacking Midfield
lilian egloff,stuttgart,2023-2024,bundesliga,Attacking Midfield,106.0,800000.0,0.07306728128387545,0.034,0.039067281283875446,Attacking Midfield
pablo torre,girona,2023-2024,laliga,Attacking Midfield,701.0,3000000.0,0.19504017704614532,0.07200000000000001,0.12304017704614531,Attacking Midfield
alphadjo cisse,hellas verona,2023-2024,serie-a,Attacking Midfield,8.0,1400000.0,0.03269465048144331,0.1125,-0.0798053495185567,Attacking Midfield
ianis hagi,alavés,2023-2024,laliga,Attacking Midfield,804.0,2000000.0,0.16220870780670546,0.0606,0.10160870780670546,Attacking Midfield
jose pozo,rayo vallecano,2023-2024,laliga,Attacking Midfield,19.0,1000000.0,0.11399573608509336,0.2369,-0.12290426391490664,Attacking Midfield
ivan martin,girona,2023-2024,laliga,Attacking Midfield,2729.0,15000000.0,0.30150138775503565,0.0596,0.24190138775503567,Attacking Midfield
julian brandt,dortmund,2023-2024,bundesliga,Attacking Midfield,2223.0,40000000.0,0.30262465295530605,0.05900000000000001,0.24362465295530605,Attacking Midfield
luis alberto,lazio,2023-2024,serie-a,Attacking Midfield,2311.0,11000000.0,0.32917445195832384,0.042300000000000004,0.28687445195832384,Attacking Midfield
bennit broger,wolfsburg,2023-2024,bundesliga,Attacking Midfield,11.0,,0.04241522725889776,0.3272,-0.28478477274110225,Attacking Midfield
tommaso baldanzi,roma,2024-2025,serie-a,Attacking Midfield,832.0,12000000.0,0.17750971420848125,0.0443,0.13320971420848124,Attacking Midfield
florian wirtz,leverkusen,2024-2025,bundesliga,Attacking Midfield,2351.0,140000000.0,0.4698577307771978,0.07700000000000001,0.39285773077719777,Attacking Midfield
antonin barak,fiorentina,2024-2025,serie-a,Attacking Midfield,54.0,2500000.0,0.1458192506840956,0.0167,0.1291192506840956,Attacking Midfield
mert komur,augsburg,2024-2025,bundesliga,Attacking Midfield,654.0,5000000.0,0.13564329456038163,0.1185,0.017143294560381633,Attacking Midfield
fermin lopez,barcelona,2024-2025,laliga,Attacking Midfield,1252.0,50000000.0,0.2782042095445033,0.0755,0.2027042095445033,Attacking Midfield
denis suarez,villarreal,2024-2025,laliga,Attacking Midfield,608.0,1200000.0,0.18920829623140217,0.0443,0.14490829623140217,Attacking Midfield
brais mendez,real sociedad,2024-2025,laliga,Attacking Midfield,1531.0,22000000.0,0.21962672523642973,0.0995,0.12012672523642973,Attacking Midfield
daichi kamada,crystal palace,2024-2025,premier-league,Attacking Midfield,1564.0,12000000.0,0.17933475844785474,0.050699999999999995,0.12863475844785474,Attacking Midfield
aimar oroz,osasuna,2024-2025,laliga,Attacking Midfield,2966.0,15000000.0,0.2705031138579958,0.0625,0.2080031138579958,Attacking Midfield
nikola vlasic,torino,2024-2025,serie-a,Attacking Midfield,2117.0,8000000.0,0.21827457469035566,0.0716,0.14667457469035566,Attacking Midfield
vasilije adzic,juventus,2024-2025,serie-a,Attacking Midfield,42.0,4000000.0,0.11137248616221822,0.08560000000000001,0.02577248616221821,Attacking Midfield
sergiu perciun,torino,2024-2025,serie-a,Attacking Midfield,152.0,1500000.0,0.1132852212453637,0.06509999999999999,0.0481852212453637,Attacking Midfield
manuel lazzari,lazio,2022-2023,serie-a,Right Midfield,1879.0,7500000.0,0.409701134840756,0.0245,0.38520113484075597,Right Midfield
juan cuadrado,juventus,2022-2023,serie-a,Right Midfield,2078.0,4000000.0,0.4573727356617733,0.0417,0.41567273566177326,Right Midfield
romain faivre,bournemouth,2023-2024,premier-league,Right Midfield,41.0,15000000.0,0.47698868166638914,0.1538,0.32318868166638914,Right Midfield
manuel lazzari,lazio,2023-2024,serie-a,Right Midfield,1671.0,4000000.0,0.31181950363647676,0.0267,0.28511950363647676,Right Midfield
marcos llorente,atlético madrid,2024-2025,laliga,Right Midfield,2513.0,25000000.0,0.49736140954458535,0.027000000000000003,0.47036140954458533,Right Midfield
eric da silva moreira,nott'ham forest,2024-2025,premier-league,Right Midfield,30.0,1000000.0,0.026650155214174742,0.03,-0.0033498447858252567,Right Midfield
jacob ramsey,aston villa,2022-2023,premier-league,Left Midfield,2636.0,42000000.0,0.5288666362908058,0.058300000000000005,0.47056663629080575,Left Midfield
filip kostic,juventus,2023-2024,serie-a,Left Midfield,1815.0,6500000.0,0.567651534391307,0.0401,0.527551534391307,Left Midfield
nicola zalewski,inter,2024-2025,serie-a,Left Midfield,435.0,12000000.0,0.5832918978140101,0.0747,0.5085918978140102,Left Midfield
dango ouattara,bournemouth,2022-2023,premier-league,Left Winger,1241.0,25000000.0,0.14324076222809148,0.06820000000000001,0.07504076222809147,Left Winger
arnaut danjuma,tottenham,2022-2023,premier-league,Left Winger,169.0,25000000.0,0.13049664361012334,0.0479,0.08259664361012334,Left Winger
juanmi,betis,2022-2023,laliga,Left Winger,925.0,12000000.0,0.10487798371454303,0.09140000000000001,0.013477983714543021,Left Winger
vinicius junior,real madrid,2022-2023,laliga,Left Winger,2823.0,150000000.0,0.32599078186701613,0.1012,0.22479078186701612,Left Winger
elif elmas,napoli,2022-2023,serie-a,Left Winger,1627.0,26000000.0,0.17810375492005612,0.058300000000000005,0.11980375492005611,Left Winger
fidel,elche,2022-2023,laliga,Left Winger,1714.0,1000000.0,0.14522629723845473,0.061399999999999996,0.08382629723845474,Left Winger
emil forsberg,rb leipzig,2022-2023,bundesliga,Left Winger,1482.0,7000000.0,0.12627726223104863,0.053599999999999995,0.07267726223104863,Left Winger
tete morente,elche,2022-2023,laliga,Left Winger,2068.0,2500000.0,0.15460116771490778,0.0599,0.09470116771490777,Left Winger
toni villa,girona,2022-2023,laliga,Left Winger,895.0,2500000.0,0.1607760624527535,0.0904,0.0703760624527535,Left Winger
crysencio summerville,leeds united,2022-2023,premier-league,Left Winger,1426.0,15000000.0,0.1385978063646098,0.0977,0.04089780636460981,Left Winger
justin diehl,köln,2022-2023,bundesliga,Left Winger,17.0,500000.0,0.01745391774961208,0.1058,-0.08834608225038793,Left Winger
rodrigo riquelme,girona,2022-2023,laliga,Left Winger,2179.0,12000000.0,0.19598097537647519,0.0658,0.1301809753764752,Left Winger
jadon sancho,manchester utd,2023-2024,premier-league,Left Winger,79.0,30000000.0,0.12793654650607836,0.06839999999999999,0.05953654650607837,Left Winger
timo werner,tottenham,2023-2024,premier-league,Left Winger,809.0,17000000.0,0.2380951033012371,0.0533,0.1847951033012371,Left Winger
javier llabres,mallorca,2023-2024,laliga,Left Winger,247.0,700000.0,0.13681597977378424,0.1093,0.02751597977378424,Left Winger
antoine semenyo,bournemouth,2023-2024,premier-league,Left Winger,2105.0,10000000.0,0.18532706345773511,0.0912,0.09412706345773511,Left Winger
goncalo guedes,villarreal,2023-2024,laliga,Left Winger,951.0,15000000.0,0.17185311095528677,0.0643,0.10755311095528677,Left Winger
myles peartharris,brentford,2023-2024,premier-league,Left Winger,13.0,700000.0,0.09556173259892357,0.41550000000000004,-0.31993826740107645,Left Winger
vinicius junior,real madrid,2023-2024,laliga,Left Winger,1864.0,180000000.0,0.26132875905195874,0.0991,0.16222875905195874,Left Winger
harvey barnes,newcastle utd,2023-2024,premier-league,Left Winger,802.0,35000000.0,0.19537380501443719,0.05950000000000001,0.1358738050144372,Left Winger
jack grealish,manchester city,2023-2024,premier-league,Left Winger,1009.0,60000000.0,0.2030403407386645,0.0651,0.1379403407386645,Left Winger
bebe,rayo vallecano,2023-2024,laliga,Left Winger,212.0,600000.0,0.23731686756336018,0.09330000000000001,0.14401686756336018,Left Winger
said benrahma,west ham,2023-2024,premier-league,Left Winger,620.0,20000000.0,0.15479464617649255,0.0538,0.10099464617649255,Left Winger
mykhailo mudryk,chelsea,2024-2025,premier-league,Left Winger,151.0,,0.12293509012762369,0.1252,-0.0022649098723763195,Left Winger
javier llabres,mallorca,2024-2025,laliga,Left Winger,57.0,800000.0,0.1132344404171243,0.11060000000000002,0.0026344404171242813,Left Winger
ramon sosa,nott'ham forest,2024-2025,premier-league,Left Winger,295.0,12000000.0,0.15114448724624624,0.0856,0.06554448724624624,Left Winger
zain silcottduberry,bournemouth,2024-2025,premier-league,Left Winger,1.0,200000.0,0.11766840470415406,0.0,0.11766840470415406,Left Winger
willian,fulham,2024-2025,premier-league,Left Winger,257.0,750000.0,0.1669120742334111,0.020999999999999998,0.1459120742334111,Left Winger
ansu fati,barcelona,2024-2025,laliga,Left Winger,233.0,5000000.0,0.149280510708765,0.1122,0.037080510708765,Left Winger
dwight mcneil,everton,2024-2025,premier-league,Left Winger,1371.0,25000000.0,0.18093887716774557,0.0693,0.11163887716774556,Left Winger
sergi canos,valencia,2024-2025,laliga,Left Winger,370.0,1000000.0,0.11864585359342716,0.09,0.028645853593427167,Left Winger
antoine semenyo,bournemouth,2024-2025,premier-league,Left Winger,3203.0,40000000.0,0.22622174870343234,0.0987,0.12752174870343236,Left Winger
mikey moore,tottenham,2024-2025,premier-league,Left Winger,366.0,18000000.0,0.08906948962200996,0.0812,0.007869489622009965,Left Winger
alex baena,villarreal,2024-2025,laliga,Left Winger,2595.0,55000000.0,0.2393626334785206,0.0586,0.18076263347852062,Left Winger
kim minsu,girona,2024-2025,laliga,Left Winger,22.0,300000.0,0.017377691170967595,0.20450000000000002,-0.1871223088290324,Left Winger
kenan yldz,juventus,2024-2025,serie-a,Left Winger,2402.0,50000000.0,0.2349889143330283,0.0809,0.1540889143330283,Left Winger
adrian benedyczak,parma,2024-2025,serie-a,Left Winger,214.0,4500000.0,0.03372982213749174,0.0714,-0.037670177862508265,Left Winger
raheem sterling,chelsea,2022-2023,premier-league,Right Winger,1891.0,55000000.0,0.18097205139632563,0.08990000000000001,0.09107205139632563,Right Winger
federico chiesa,juventus,2022-2023,serie-a,Right Winger,852.0,40000000.0,0.18173407776439798,0.0856,0.09613407776439799,Right Winger
solly march,brighton,2022-2023,premier-league,Right Winger,2715.0,22000000.0,0.2407531408520381,0.0626,0.1781531408520381,Right Winger
malcolm ebiowei,crystal palace,2022-2023,premier-league,Right Winger,34.0,3000000.0,0.10604264649488059,0.13240000000000002,-0.026357353505119432,Right Winger
moussa diaby,leverkusen,2022-2023,bundesliga,Right Winger,2699.0,50000000.0,0.20618609114743575,0.0619,0.14428609114743574,Right Winger
jesus corona,sevilla,2022-2023,laliga,Right Winger,111.0,8000000.0,0.09511820159998437,0.10530000000000002,-0.010181798400015651,Right Winger
