comp_name,region,country,season_start_year,squad,player_num,player_name,player_position,player_dob,player_age,player_nationality,current_club,player_height_mtrs,player_foot,date_joined,joined_from,contract_expiry,player_market_value_euro,player_url,Season,Liga
Ligue 1,Europe,France,2023,Olympique Marseille,5,Simon Ngapandouetnbu,Centre-Back,,,Argentina,Olympique Marseille,1.87,right,,Borussia Dortmund,,20000000,https://www.transfermarkt.com/simon-ngapandouetnbu/profil/spieler/696600,2023-2024,Ligue-1
Bundesliga,Europe,Germany,2023,Eintracht Frankfurt,-,Simon Simoni,Goalkeeper,,,Germany,1.FSV Mainz 05 II,1.9,right,,,,,https://www.transfermarkt.com/simon-simoni/profil/spieler/726120,2023-2024,Bundesliga
Bundesliga,Europe,Germany,2023,Borussia Mönchengladbach,13,Simon Walde,Centre-Forward,,,United States,CD Tondela,1.91,right,,1.FC Union Berlin,,4000000,https://www.transfermarkt.com/simon-walde/profil/spieler/912455,2023-2024,Bundesliga
Bundesliga,Europe,Germany,2023,VfL Bochum,29,Simon Zoller,Centre-Forward,,,Germany,FC Basel 1893,1.9,right,,Borussia Dortmund II,,3000000,https://www.transfermarkt.com/simon-zoller/profil/spieler/79967,2023-2024,Bundesliga
Serie A,Europe,Italy,2023,Cagliari Calcio,23,Simone Aresti,Centre-Back,,,Poland,Kocaelispor,1.87,right,,Clermont Foot 63,,3000000,https://www.transfermarkt.com/simone-aresti/profil/spieler/41912,2023-2024,Serie-A
Serie A,Europe,Italy,2023,FC Empoli,-,Simone Bastoni,Goalkeeper,,,Italy,US Livorno 1915,1.89,right,,Empoli Primavera,,,https://www.transfermarkt.com/simone-bastoni/profil/spieler/257751,2023-2024,Serie-A
Serie A,Europe,Italy,2023,Genoa CFC,4,Simone Calvani,Centre-Back,,,Belgium,AC Milan,1.91,right,,Juventus FC,,12000000,https://www.transfermarkt.com/simone-calvani/profil/spieler/818929,2023-2024,Serie-A
Serie A,Europe,Italy,2023,Udinese Calcio,2,Simone Pafundi,Right-Back,,,Ireland,Basaksehir FK,1.8,right,,Derby County,,6000000,https://www.transfermarkt.com/simone-pafundi/profil/spieler/876400,2023-2024,Serie-A
Serie A,Europe,Italy,2023,Hellas Verona,-,Simone Perilli,Goalkeeper,,,Italy,Hellas Verona,1.92,right,,,,,https://www.transfermarkt.com/simone-perilli/profil/spieler/240675,2023-2024,Serie-A
Serie A,Europe,Italy,2023,Frosinone Calcio,32,Simone Romagnoli,Left-Back,,,Italy,Parma Calcio 1913,1.8,left,,US Cremonese,,2300000,https://www.transfermarkt.com/simone-romagnoli/profil/spieler/88706,2023-2024,Serie-A
Serie A,Europe,Italy,2023,Juventus FC,24,Simone Scaglia,Centre-Back,,,Italy,Juventus FC,1.9,right,,FC Empoli,,4000000,https://www.transfermarkt.com/simone-scaglia/profil/spieler/650989,2023-2024,Serie-A
Serie A,Europe,Italy,2023,Cagliari Calcio,22,Simone Scuffet,Goalkeeper,,,Italy,Pisa Sporting Club,1.93,right,,CFR Cluj,,2500000,https://www.transfermarkt.com/simone-scuffet/profil/spieler/238993,2023-2024,Serie-A
Serie A,Europe,Italy,2023,Torino FC,-,Simone Verdi,Right-Back,,,France,Ternana Calcio,1.88,right,,Torino Primavera,,,https://www.transfermarkt.com/simone-verdi/profil/spieler/130360,2023-2024,Serie-A
Serie A,Europe,Italy,2023,US Salernitana 1919,33,Simy,Right Winger,,,France,Burnley FC,1.8,left,,Stade Rennais FC,,8000000,https://www.transfermarkt.com/simy/profil/spieler/194549,2023-2024,Serie-A
Ligue 1,Europe,France,2023,Olympique Lyon,21,Sinaly Diomandé,Left-Back,,,Brazil,Turan-Tovuz IK,1.73,left,,Clube de Regatas Vasco da Gama,,1000000,https://www.transfermarkt.com/sinaly-diomande/profil/spieler/702441,2023-2024,Ligue-1
Serie A,Europe,Italy,2023,Atalanta BC,10,Siren Diao,Centre-Forward,,,Mali,Besiktas JK,1.85,both,,UD Almería,,20000000,https://www.transfermarkt.com/siren-diao/profil/spieler/984708,2023-2024,Serie-A
Ligue 1,Europe,France,2023,FC Lorient,22,Siriné Doucouré,Centre-Forward,,,France,AFC Bournemouth,1.79,right,,AFC Bournemouth,,15000000,https://www.transfermarkt.com/sirine-doucoure/profil/spieler/802747,2023-2024,Ligue-1
Ligue 1,Europe,France,2023,Olympique Lyon,-,Skelly Alvero,Centre-Forward,,,Sweden,Hellas Verona,1.88,right,,SC Heerenveen,,4000000,https://www.transfermarkt.com/skelly-alvero/profil/spieler/855134,2023-2024,Ligue-1
Ligue 1,Europe,France,2023,FC Metz,7,Sofiane Alakouch,Left Winger,,,Senegal,Norwich City,1.82,right,,FC Metz B,,1000000,https://www.transfermarkt.com/sofiane-alakouch/profil/spieler/434358,2023-2024,Ligue-1
Ligue 1,Europe,France,2023,OGC Nice,37,Sofiane Diop,Defensive Midfield,,,Morocco,SS Lazio,1.73,right,,OGC Nice B,,,https://www.transfermarkt.com/sofiane-diop/profil/spieler/569389,2023-2024,Ligue-1
Ligue 1,Europe,France,2023,Olympique Marseille,29,Sofiane Sidi Ali,Right Winger,,,Senegal,Everton FC,1.8,right,,Sheffield United,,15000000,https://www.transfermarkt.com/sofiane-sidi-ali/profil/spieler/608739,2023-2024,Ligue-1
Premier League,Europe,England,2023,Manchester United,-,Sofyan Amrabat,Right Winger,,,England,AC Monza,1.79,left,,Manchester United U21,,2000000,https://www.transfermarkt.com/sofyan-amrabat/profil/spieler/287579,2023-2024,Premier-League
LaLiga,Europe,Spain,2023,Real Betis Balompié,14,Sokratis,Defensive Midfield,,,Portugal,CF Pachuca,1.87,right,,Sporting CP,,3000000,https://www.transfermarkt.com/sokratis/profil/spieler/34322,2023-2024,La-Liga
Premier League,Europe,England,2023,Brighton & Hove Albion,14,Solly March,Attacking Midfield,,,England,,1.72,both,,Liverpool FC,,1000000,https://www.transfermarkt.com/solly-march/profil/spieler/209212,2023-2024,Premier-League
LaLiga,Europe,Spain,2023,UD Las Palmas,-,Sory Kaba,Central Midfield,,,Spain,UD Las Palmas,1.83,right,,Las Palmas Atlético,,,https://www.transfermarkt.com/sory-kaba/profil/spieler/355689,2023-2024,La-Liga
Serie A,Europe,Italy,2023,Frosinone Calcio,15,Soufiane Bidaoui,Central Midfield,,,Türkiye,Pisa Sporting Club,1.89,right,,Hammarby IF,,,https://www.transfermarkt.com/soufiane-bidaoui/profil/spieler/90118,2023-2024,Serie-A
Ligue 1,Europe,France,2023,AS Monaco,1,Soungoutou Magassa,Goalkeeper,,,Poland,Stade Brestois 29,1.93,right,,Legia Warszawa,,5000000,https://www.transfermarkt.com/soungoutou-magassa/profil/spieler/745181,2023-2024,Ligue-1
Bundesliga,Europe,Germany,2023,SV Werder Bremen,13,Spyros Angelidis,Centre-Back,,,Serbia,Red Star Belgrade,1.88,right,,Tottenham Hotspur U21,,4500000,https://www.transfermarkt.com/spyros-angelidis/profil/spieler/914853,2023-2024,Bundesliga
LaLiga,Europe,Spain,2023,UD Almería,2,Srdjan Babic,Centre-Back,,,Brazil,Shabab Al-Ahli Club,1.82,right,,Santos FC,,2000000,https://www.transfermarkt.com/srdjan-babic/profil/spieler/222805,2023-2024,La-Liga
Ligue 1,Europe,France,2023,Clermont Foot 63,16,Stan Berkani,Goalkeeper,,,France,Without Club,1.91,right,,Angers SCO,,,https://www.transfermarkt.com/stan-berkani/profil/spieler/1051756,2023-2024,Ligue-1
LaLiga,Europe,Spain,2023,Sevilla FC,-,Stanis Idumbo,Left-Back,,,Spain,Granada CF,1.82,left,,,,,https://www.transfermarkt.com/stanis-idumbo/profil/spieler/743387,2023-2024,La-Liga
Serie A,Europe,Italy,2023,SSC Napoli,-,Stanislav Lobotka,Left Winger,,,Mexico,San Diego FC,1.75,right,,PSV Eindhoven,,15000000,https://www.transfermarkt.com/stanislav-lobotka/profil/spieler/192735,2023-2024,Serie-A
Bundesliga,Europe,Germany,2023,TSG 1899 Hoffenheim,19,Stanley Nsoki,Left-Back,,,Czech Republic,Besiktas JK,1.83,left,,SL Benfica,,8000000,https://www.transfermarkt.com/stanley-nsoki/profil/spieler/371141,2023-2024,Bundesliga
Premier League,Europe,England,2023,Liverpool FC,-,Stefan Bajcetic,Goalkeeper,,,Czech Republic,Ajax Amsterdam,1.9,right,,Liverpool FC U21,,5000000,https://www.transfermarkt.com/stefan-bajcetic/profil/spieler/864799,2023-2024,Premier-League
Bundesliga,Europe,Germany,2023,1.FSV Mainz 05,20,Stefan Bell,Defensive Midfield,,,Switzerland,BSC Young Boys,1.87,right,,West Ham United,,3500000,https://www.transfermarkt.com/stefan-bell/profil/spieler/82350,2023-2024,Bundesliga
Serie A,Europe,Italy,2023,Inter Milan,36,Stefan de Vrij,Right-Back,,,Italy,Inter Milan,1.83,right,,Parma Calcio 1913,,4000000,https://www.transfermarkt.com/stefan-de-vrij/profil/spieler/111196,2023-2024,Serie-A
Bundesliga,Europe,Germany,2023,Borussia Mönchengladbach,31,Stefan Lainer,Centre-Forward,,,Czech Republic,Antalyaspor,1.9,right,,AC Sparta Prague,,8000000,https://www.transfermarkt.com/stefan-lainer/profil/spieler/85791,2023-2024,Bundesliga
LaLiga,Europe,Spain,2023,Villarreal CF,26,Stefan Leković,Right-Back,,,Spain,Villarreal CF,1.7,right,,Villarreal CF B,,2000000,https://www.transfermarkt.com/stefan-lekovic/profil/spieler/797572,2023-2024,La-Liga
LaLiga,Europe,Spain,2023,Getafe CF,-,Stefan Mitrovic,Left-Back,,,Spain,Atlético Levante UD,1.88,left,,,,,https://www.transfermarkt.com/stefan-mitrovic/profil/spieler/143029,2023-2024,La-Liga
Serie A,Europe,Italy,2023,Hellas Verona,18,Stefan Mitrović,Right-Back,,,France,FC Nantes,1.82,right,,FC Nantes,,3000000,https://www.transfermarkt.com/stefan-mitrovic/profil/spieler/726526,2023-2024,Serie-A
Premier League,Europe,England,2023,Manchester City,13,Stefan Ortega,Goalkeeper,,,United States,Colorado Rapids,1.91,right,,Columbus Crew SC,,2000000,https://www.transfermarkt.com/stefan-ortega/profil/spieler/85941,2023-2024,Premier-League
Serie A,Europe,Italy,2023,Bologna FC 1909,-,Stefan Posch,Centre-Back,,,Italy,SEF Torres 1903,1.88,right,,,,,https://www.transfermarkt.com/stefan-posch/profil/spieler/223974,2023-2024,Serie-A
LaLiga,Europe,Spain,2023,Atlético de Madrid,16,Stefan Savic,Right-Back,,,Argentina,Atlético de Madrid,1.75,right,,Udinese Calcio,,28000000,https://www.transfermarkt.com/stefan-savic/profil/spieler/107010,2023-2024,La-Liga
Bundesliga,Europe,Germany,2023,1.FC Heidenheim 1846,10,Stefan Schimmer,Centre-Forward,,,Germany,Borussia Mönchengladbach,1.94,both,,KAA Gent,,6000000,https://www.transfermarkt.com/stefan-schimmer/profil/spieler/394033,2023-2024,Bundesliga
Serie A,Europe,Italy,2023,AC Monza,-,Stefano Gori,Goalkeeper,,,Italy,AS Giana Erminio,1.9,right,,Monza Primavera,,,https://www.transfermarkt.com/stefano-gori/profil/spieler/244491,2023-2024,Serie-A
Serie A,Europe,Italy,2023,Genoa CFC,9,Stefano Sabelli,Centre-Forward,,,Portugal,Genoa CFC,1.78,right,,Olympique Marseille,,14000000,https://www.transfermarkt.com/stefano-sabelli/profil/spieler/167491,2023-2024,Serie-A
Serie A,Europe,Italy,2023,Inter Milan,2,Stefano Sensi,Right-Back,,,Netherlands,Inter Milan,1.88,right,,PSV Eindhoven,,24000000,https://www.transfermarkt.com/stefano-sensi/profil/spieler/216179,2023-2024,Serie-A
Serie A,Europe,Italy,2023,Frosinone Calcio,80,Stefano Turati,Goalkeeper,,,Italy,US Sassuolo,1.88,right,,US Sassuolo,,7000000,https://www.transfermarkt.com/stefano-turati/profil/spieler/543666,2023-2024,Serie-A
Bundesliga,Europe,Germany,2023,1.FC Köln,19,Steffen Tigges,Right Winger,,,Greece,Fortuna Sittard,1.78,right,,PAOK Thessaloniki,,,https://www.transfermarkt.com/steffen-tigges/profil/spieler/296879,2023-2024,Bundesliga
Serie A,Europe,Italy,2023,AS Roma,-,Stephan El Shaarawy,Right-Back,,,Italy,AS Cittadella,1.82,right,,,,,https://www.transfermarkt.com/stephan-el-shaarawy/profil/spieler/94529,2023-2024,Serie-A
Ligue 1,Europe,France,2023,Olympique Marseille,22,Stéphane Sparagna,Defensive Midfield,,,Senegal,Villarreal CF,1.89,left,,Le Havre AC,,6000000,https://www.transfermarkt.com/stephane-sparagna/profil/spieler/289216,2023-2024,Ligue-1
Ligue 1,Europe,France,2023,Stade Rennais FC,40,Steve Mandanda,Goalkeeper,,,Central African Republic,AS Nancy-Lorraine,1.86,left,,CS Sedan-Ardennes,,,https://www.transfermarkt.com/steve-mandanda/profil/spieler/23951,2023-2024,Ligue-1
Ligue 1,Europe,France,2023,Stade Brestois 29,21,Steve Mounié,Right Winger,,,Algeria,Santos FC,1.83,left,,OGC Nice,,3000000,https://www.transfermarkt.com/steve-mounie/profil/spieler/238639,2023-2024,Ligue-1
Ligue 1,Europe,France,2023,Le Havre AC,9,Steve Ngoura,Centre-Forward,,,Guinea,Gaziantep FK,1.87,right,,LOSC Lille,,5000000,https://www.transfermarkt.com/steve-ngoura/profil/spieler/923838,2023-2024,Ligue-1
Premier League,Europe,England,2023,Brighton & Hove Albion,-,Steven Alzate,Goalkeeper,,,England,Coventry City,1.91, ,,Brighton & Hove Albion U21,,3000000,https://www.transfermarkt.com/steven-alzate/profil/spieler/476237,2023-2024,Premier-League
Ligue 1,Europe,France,2023,RC Strasbourg Alsace,27,Steven Baseya,Defensive Midfield,,,Mali,VfL Bochum,1.93,right,,Stade Brestois 29,,6000000,https://www.transfermarkt.com/steven-baseya/profil/spieler/988468,2023-2024,Ligue-1
Premier League,Europe,England,2023,Fulham FC,31,Steven Benda,Centre-Back,,,France,Fulham FC,1.94,right,,West Ham United,,20000000,https://www.transfermarkt.com/steven-benda/profil/spieler/381469,2023-2024,Premier-League
Ligue 1,Europe,France,2023,RC Lens,25,Stijn Spierings,Centre-Back,,,Uzbekistan,Manchester City,1.86,right,,Energetik-BGU Minsk,,2500000,https://www.transfermarkt.com/stijn-spierings/profil/spieler/241501,2023-2024,Ligue-1
Serie A,Europe,Italy,2023,FC Empoli,-,Stiven Shpendi,Attacking Midfield,,,Italy,US Pianese,,left,,,,,https://www.transfermarkt.com/stiven-shpendi/profil/spieler/931567,2023-2024,Serie-A
LaLiga,Europe,Spain,2023,Rayo Vallecano,1,Stole Dimitrievski,Goalkeeper,,,North Macedonia,Valencia CF,1.88,right,,Gimnàstic de Tarragona,,4000000,https://www.transfermarkt.com/stole-dimitrievski/profil/spieler/165467,2023-2024,La-Liga
Ligue 1,Europe,France,2023,FC Nantes,19,Stredair Appuah,Central Midfield,,,France,Rodez AF,1.81,left,,FC Nantes B,,,https://www.transfermarkt.com/stredair-appuah/profil/spieler/1004618,2023-2024,Ligue-1
Serie A,Europe,Italy,2023,Hellas Verona,22,Suat Serdar,Goalkeeper,,,Italy,Without Club,1.85,right,,Without Club,,,https://www.transfermarkt.com/suat-serdar/profil/spieler/261905,2023-2024,Serie-A
LaLiga,Europe,Spain,2023,Sevilla FC,21,Suso,Central Midfield,,,Spain,CF Monterrey,1.75,right,,FC Porto,,6000000,https://www.transfermarkt.com/suso/profil/spieler/111961,2023-2024,La-Liga
Premier League,Europe,England,2023,Newcastle United,-,Sven Botman,Centre-Back,,,England,Cambridge United,1.92,left,,Newcastle United U21,,,https://www.transfermarkt.com/sven-botman/profil/spieler/361093,2023-2024,Premier-League
Bundesliga,Europe,Germany,2023,FC Augsburg,11,Sven Michel,Attacking Midfield,,,Spain,Charlotte FC,1.72,left,,Olympiacos Piraeus,,3000000,https://www.transfermarkt.com/sven-michel/profil/spieler/186988,2023-2024,Bundesliga
Bundesliga,Europe,Germany,2023,Bayern Munich,43,Sven Ulreich,Goalkeeper,,,Germany,TSV Hartberg,2.05,right,,,,,https://www.transfermarkt.com/sven-ulreich/profil/spieler/40680,2023-2024,Bundesliga
Premier League,Europe,England,2023,Sheffield United,33,Sydie Peck,Left-Back,,,Wales,Queens Park Rangers,1.81,left,,Sheffield United U23,,2500000,https://www.transfermarkt.com/sydie-peck/profil/spieler/745851,2023-2024,Premier-League
Serie A,Europe,Italy,2023,Bologna FC 1909,9,Sydney van Hooijdonk,Centre-Forward,,,Netherlands,Manchester United,1.93,right,,Bayern Munich,,50000000,https://www.transfermarkt.com/sydney-van-hooijdonk/profil/spieler/439292,2023-2024,Serie-A
Serie A,Europe,Italy,2023,FC Empoli,99,Szymon Żurkowski,Goalkeeper,,,Albania,BK Häcken,1.94,left,,Torino FC,,,https://www.transfermarkt.com/szymon-zurkowski/profil/spieler/387234,2023-2024,Serie-A
LaLiga,Europe,Spain,2023,Celta de Vigo,30,Tadeo Allende,Central Midfield,,,Spain,Celta de Vigo,1.8,right,,RC Celta Fortuna,,2500000,https://www.transfermarkt.com/tadeo-allende/profil/spieler/872184,2023-2024,La-Liga
Premier League,Europe,England,2023,Luton Town,3,Tahith Chong,Centre-Back,,,England,Without Club,1.83,left,,West Ham United,,,https://www.transfermarkt.com/tahith-chong/profil/spieler/344830,2023-2024,Premier-League
Bundesliga,Europe,Germany,2023,Bayern Munich,-,Taichi Fukui,Left-Back,,,Sweden,GNK Dinamo Zagreb,1.78,left,,,,,https://www.transfermarkt.com/taichi-fukui/profil/spieler/868622,2023-2024,Bundesliga
Premier League,Europe,England,2023,Nottingham Forest,20,Taiwo Awoniyi,Attacking Midfield,,,United States,Borussia Mönchengladbach,1.87,right,,Borussia Dortmund,,18000000,https://www.transfermarkt.com/taiwo-awoniyi/profil/spieler/295313,2023-2024,Premier-League
Serie A,Europe,Italy,2023,Inter Milan,16,Tajon Buchanan,Central Midfield,,,Italy,Inter Milan,1.78,right,,US Sassuolo,,35000000,https://www.transfermarkt.com/tajon-buchanan/profil/spieler/638793,2023-2024,Serie-A
LaLiga,Europe,Spain,2023,Real Sociedad,26,Takefusa Kubo,Defensive Midfield,,,Spain,RCD Espanyol Barcelona,1.89,right,,Real Sociedad B,,1200000,https://www.transfermarkt.com/takefusa-kubo/profil/spieler/405398,2023-2024,La-Liga
Premier League,Europe,England,2023,Arsenal FC,-,Takehiro Tomiyasu,Left-Back,,,England,Arsenal FC,1.78,left,,Arsenal FC U21,,2000000,https://www.transfermarkt.com/takehiro-tomiyasu/profil/spieler/331560,2023-2024,Premier-League
Bundesliga,Europe,Germany,2023,VfL Bochum,27,Takuma Asano,Central Midfield,,,Germany,VfL Bochum,1.75,both,,1.FC Magdeburg,,1200000,https://www.transfermarkt.com/takuma-asano/profil/spieler/245744,2023-2024,Bundesliga
Ligue 1,Europe,France,2023,AS Monaco,6,Takumi Minamino,Defensive Midfield,,,Switzerland,AS Monaco,1.9,right,,Juventus FC,,25000000,https://www.transfermarkt.com/takumi-minamino/profil/spieler/165793,2023-2024,Ligue-1
Serie A,Europe,Italy,2023,AS Roma,22,Tammy Abraham,Attacking Midfield,,,Algeria,Al-Ittihad Club,1.75,right,,Olympique Lyon,,10000000,https://www.transfermarkt.com/tammy-abraham/profil/spieler/331726,2023-2024,Serie-A
Ligue 1,Europe,France,2023,Montpellier HSC,13,Tanguy Coulibaly,Defensive Midfield,,,France,Stade Brestois 29,1.79,right,,Montpellier HSC B,,10000000,https://www.transfermarkt.com/tanguy-coulibaly/profil/spieler/618425,2023-2024,Ligue-1
LaLiga,Europe,Spain,2023,Sevilla FC,16,Tanguy Nianzou,Right-Back,,,Spain,,1.7,right,,Manchester City,,2500000,https://www.transfermarkt.com/tanguy-nianzou/profil/spieler/538996,2023-2024,La-Liga
Bundesliga,Europe,Germany,2023,Bayern Munich,-,Tarek Buchmann,Right-Back,,,Germany,SSV Ulm 1846,1.84,right,,,,,https://www.transfermarkt.com/tarek-buchmann/profil/spieler/744729,2023-2024,Bundesliga
Serie A,Europe,Italy,2023,Juventus FC,10,Tarik Muharemović,Central Midfield,,,France,AS Monaco,1.91,both,,Manchester United,,,https://www.transfermarkt.com/tarik-muharemovic/profil/spieler/679423,2023-2024,Serie-A
Premier League,Europe,England,2023,Brighton & Hove Albion,6,Tariq Lamptey,Central Midfield,,,England,Brighton & Hove Albion,1.75,right,,Liverpool FC,,1000000,https://www.transfermarkt.com/tariq-lamptey/profil/spieler/504148,2023-2024,Premier-League
Serie A,Europe,Italy,2023,SS Lazio,22,Taty Castellanos,Right Winger,,,Paraguay,Atlas Guadalajara,1.77,left,,Celaya FC,,1000000,https://www.transfermarkt.com/taty-castellanos/profil/spieler/522784,2023-2024,Serie-A
Premier League,Europe,England,2023,Wolverhampton Wanderers,17,Tawanda Chirewa,Left-Back,,,Spain,Wolverhampton Wanderers,1.8,left,,Wolverhampton Wanderers U21,,6000000,https://www.transfermarkt.com/tawanda-chirewa/profil/spieler/724783,2023-2024,Premier-League
Premier League,Europe,England,2023,Luton Town,9,Taylan Harris,Centre-Forward,,,England,Derby County,1.85,right,,Barnsley FC,,13000000,https://www.transfermarkt.com/taylan-harris/profil/spieler/985717,2023-2024,Premier-League
Premier League,Europe,England,2023,Manchester City,4,Taylor Harwood-Bellis,Defensive Midfield,,,England,Manchester City,1.79,right,,Leeds United,,25000000,https://www.transfermarkt.com/taylor-harwood-bellis/profil/spieler/503977,2023-2024,Premier-League
Premier League,Europe,England,2023,Crystal Palace,-,Tayo Adaramola,Central Midfield,,,England,Without Club,1.8,left,,,,,https://www.transfermarkt.com/tayo-adaramola/profil/spieler/724529,2023-2024,Premier-League
Premier League,Europe,England,2023,Chelsea FC,-,Ted Curd,Centre-Back,,,England,Burnley FC,1.86,left,,Chelsea FC U21,,4800000,https://www.transfermarkt.com/ted-curd/profil/spieler/857792,2023-2024,Premier-League
Ligue 1,Europe,France,2023,OGC Nice,-,Teddy Boulhendi,Centre-Back,,,Brazil,Atlético de San Luis,1.85,right,,Club Athletico Paranaense,,3000000,https://www.transfermarkt.com/teddy-boulhendi/profil/spieler/789419,2023-2024,Ligue-1
Premier League,Europe,England,2023,Chelsea FC,26,Teddy Sharman-Lowe,Centre-Back,,,England,Chelsea FC,1.87,left,,Chelsea FC U21,,50000000,https://www.transfermarkt.com/teddy-sharman-lowe/profil/spieler/731466,2023-2024,Premier-League
Ligue 1,Europe,France,2023,Stade Reims,5,Teddy Teuma,Centre-Back,,,Morocco,AS FAR Rabat,1.9,left,,Dijon FCO,,,https://www.transfermarkt.com/teddy-teuma/profil/spieler/409153,2023-2024,Ligue-1
Premier League,Europe,England,2023,Luton Town,4,Teden Mengi,Centre-Back,,,Wales,Bristol Rovers,1.85,right,,Charlton Athletic,,2500000,https://www.transfermarkt.com/teden-mengi/profil/spieler/548470,2023-2024,Premier-League
Ligue 1,Europe,France,2023,Montpellier HSC,14,Téji Savanier,Centre-Back,,,France,Burnley FC,1.93,left,,Montpellier HSC B,,7000000,https://www.transfermarkt.com/teji-savanier/profil/spieler/127156,2023-2024,Ligue-1
Premier League,Europe,England,2023,Wolverhampton Wanderers,6,Temple Ojinnaka,Defensive Midfield,,,Mali,FC Metz,1.83,right,,FC Metz,,6000000,https://www.transfermarkt.com/temple-ojinnaka/profil/spieler/813142,2023-2024,Premier-League
Ligue 1,Europe,France,2023,Montpellier HSC,12,Téo Allix,Central Midfield,,,France,UC Sampdoria,1.73,right,,Olympique Lyon,,4500000,https://www.transfermarkt.com/teo-allix/profil/spieler/913669,2023-2024,Ligue-1
Ligue 1,Europe,France,2023,OGC Nice,29,Terem Moffi,Right Winger,,,Cote d'Ivoire,Aston Villa,1.88,right,,OGC Nice B,,8000000,https://www.transfermarkt.com/terem-moffi/profil/spieler/538874,2023-2024,Ligue-1
Serie A,Europe,Italy,2023,Atalanta BC,3,Teun Koopmeiners,Right-Back,,,Sweden,Bologna FC 1909,1.91,right,,Spezia Calcio,,12000000,https://www.transfermarkt.com/teun-koopmeiners/profil/spieler/360518,2023-2024,Serie-A
Ligue 1,Europe,France,2023,Clermont Foot 63,36,Théo Borne,Centre-Back,,,Ghana,Stade Rennais FC,1.73,right,,Clermont Foot 63 B,,9000000,https://www.transfermarkt.com/theo-borne/profil/spieler/920218,2023-2024,Ligue-1
Ligue 1,Europe,France,2023,Montpellier HSC,6,Théo Chennahi,Centre-Back,,,Guadeloupe,Montpellier HSC,1.96,right,,Celtic FC,,2500000,https://www.transfermarkt.com/theo-chennahi/profil/spieler/1019950,2023-2024,Ligue-1
LaLiga,Europe,Spain,2023,Granada CF,20,Theo Corbeanu,Central Midfield,,,Spain,Granada CF,1.76,right,,Charlotte FC,,2000000,https://www.transfermarkt.com/theo-corbeanu/profil/spieler/568535,2023-2024,La-Liga
Serie A,Europe,Italy,2023,AC Milan,17,Theo Hernández,Left Winger,,,Switzerland,Leeds United,1.85,right,,Red Bull Salzburg,,20000000,https://www.transfermarkt.com/theo-hernandez/profil/spieler/339808,2023-2024,Serie-A
Ligue 1,Europe,France,2023,FC Lorient,32,Théo Le Bris,Centre-Back,,,Ghana,FC Lorient,1.91,right,,Hammarby IF,,2500000,https://www.transfermarkt.com/theo-le-bris/profil/spieler/766412,2023-2024,Ligue-1
Ligue 1,Europe,France,2023,Clermont Foot 63,17,Théo Ramousse,Centre-Back,,,Madagascar,Jagiellonia Bialystok,1.83,right,,FC Basel 1893,,3500000,https://www.transfermarkt.com/theo-ramousse/profil/spieler/1080972,2023-2024,Ligue-1
Ligue 1,Europe,France,2023,Montpellier HSC,10,Théo Sainte-Luce,Left Winger,,,Tunisia,Without Club,1.76,right,,AS Saint-Étienne,,1800000,https://www.transfermarkt.com/theo-sainte-luce/profil/spieler/537127,2023-2024,Ligue-1
LaLiga,Europe,Spain,2023,Real Madrid,2,Théo Zidane,Right-Back,,,Spain,Real Madrid,1.73,right,,Bayer 04 Leverkusen,,12000000,https://www.transfermarkt.com/theo-zidane/profil/spieler/337917,2023-2024,La-Liga
Ligue 1,Europe,France,2023,Stade Reims,9,Thérence Koudou,Left Winger,,,Denmark,Stade Reims,1.8,right,,Ajax Amsterdam,,10000000,https://www.transfermarkt.com/therence-koudou/profil/spieler/910176,2023-2024,Ligue-1
Premier League,Europe,England,2023,Liverpool FC,32,Thiago Alcántara,Centre-Back,,,Cameroon,,1.95,right,,FC Schalke 04,,8000000,https://www.transfermarkt.com/thiago-alcantara/profil/spieler/60444,2023-2024,Premier-League
Premier League,Europe,England,2023,Chelsea FC,42,Thiago Silva,Right-Back,,,England,West Bromwich Albion,1.83,right,,Chelsea FC U21,,5000000,https://www.transfermarkt.com/thiago-silva/profil/spieler/29241,2023-2024,Premier-League
Ligue 1,Europe,France,2023,Stade Reims,15,Thibault De Smet,Central Midfield,,,Zimbabwe,Wolverhampton Wanderers,1.88,right,,Orlando Pirates,,10000000,https://www.transfermarkt.com/thibault-de-smet/profil/spieler/340177,2023-2024,Ligue-1
LaLiga,Europe,Spain,2023,Real Madrid,1,Thibaut Courtois,Goalkeeper,,,Belgium,Real Madrid,2,left,,Chelsea FC,,28000000,https://www.transfermarkt.com/thibaut-courtois/profil/spieler/108390,2023-2024,La-Liga
LaLiga,Europe,Spain,2023,Valencia CF,-,Thierry Correia,Attacking Midfield,,,Spain,CS Marítimo,1.65,right,,,,,https://www.transfermarkt.com/thierry-correia/profil/spieler/367466,2023-2024,La-Liga
Ligue 1,Europe,France,2023,FC Toulouse,22,Thijs Dallinga,Attacking Midfield,,,Finland,1.FC Kaiserslautern,1.74,left,,Ilves Tampere,,,https://www.transfermarkt.com/thijs-dallinga/profil/spieler/538964,2023-2024,Ligue-1
Premier League,Europe,England,2023,West Ham United,-,Thilo Kehrer,Left-Back,,,England,West Ham United,1.8,left,,West Ham United U21,,,https://www.transfermarkt.com/thilo-kehrer/profil/spieler/228948,2023-2024,Premier-League
