Player,Squad,Touch_Def_3rd,Touch_Mid_3rd,Touch_Att_3rd,Touch_Att_Pen,touch_Live,drib_Att,drib_Succ%,Tckl_Drib,Tckl_Drib%,PrgDist,Carries_Att_3rd,Carries_Att_Pen,fail_To_Gain_Control,Loss_Control_Tackle,Season,Competition
hiroki sekine,Reims,247,246,142,10,628,12,50.0,4,33.3,931,14,2,12,10,2024-2025,ligue-1
marvin senaya,Strasbourg,88,73,15,0,173,2,0.0,1,50.0,109,1,0,0,1,2024-2025,ligue-1
djibril sidibe,Toulouse,497,741,253,15,1475,19,57.9,8,42.1,1693,17,0,24,9,2024-2025,ligue-1
vincent sierro,Toulouse,386,904,369,37,1644,28,42.9,16,57.1,1633,21,5,47,18,2024-2025,ligue-1
caio henrique oliveira silva,Monaco,366,719,513,36,1571,19,73.7,5,26.3,2352,58,5,26,7,2024-2025,ligue-1
abdallah sima,Brest,66,194,256,66,510,23,26.1,13,56.5,711,16,20,53,22,2024-2025,ligue-1
moses simon,Nantes,111,379,669,129,1127,147,44.2,77,52.4,3281,81,60,67,55,2024-2025,ligue-1
lassine sinayoko,Auxerre,148,390,465,127,992,73,38.4,41,56.2,1441,30,28,51,43,2024-2025,ligue-1
wilfried singo,Monaco,637,965,125,29,1703,13,46.2,6,46.2,3094,22,4,11,7,2024-2025,ligue-1
ayanda sishuba,Rennes,1,0,0,0,1,0,,0,,0,0,0,0,1,2024-2025,ligue-1
ibrahim sissoko,Saint-Étienne,41,140,117,37,296,11,27.3,8,72.7,302,12,6,34,13,2024-2025,ligue-1
niama sissoko,Reims,1,9,14,6,24,2,0.0,2,100.0,17,0,0,4,2,2024-2025,ligue-1
leo skiri stigard,Rennes,443,490,19,11,948,2,50.0,1,50.0,1125,2,0,7,1,2024-2025,ligue-1
milan skriniar,Paris S-G,200,213,5,3,417,3,0.0,3,100.0,603,0,0,2,0,2024-2025,ligue-1
naatan skytta,Toulouse,0,2,3,0,5,0,,0,,1,0,0,0,0,2024-2025,ligue-1
eduard sobol,Strasbourg,37,14,2,0,53,0,,0,,10,1,0,1,0,2024-2025,ligue-1
florian sotoca,Lens,105,546,544,89,1186,39,41.0,19,48.7,1488,43,7,20,22,2024-2025,ligue-1
issa soumare,Le Havre,132,354,379,87,839,57,28.1,34,59.6,1559,40,13,62,32,2024-2025,ligue-1
saidou sow,Strasbourg,476,245,16,8,735,2,50.0,1,50.0,687,1,0,4,3,2024-2025,ligue-1
saidou sow,Nantes,306,196,10,6,511,6,66.7,2,33.3,703,1,0,2,2,2024-2025,ligue-1
lucas stassin,Saint-Étienne,39,273,347,85,655,36,41.7,19,52.8,558,13,13,57,20,2024-2025,ligue-1
enzo sternal,Marseille,1,10,2,0,13,3,33.3,2,66.7,13,0,0,2,0,2024-2025,ligue-1
gabriel suazo,Toulouse,355,673,473,39,1484,39,64.1,11,28.2,1955,36,8,36,14,2024-2025,ligue-1
abakar sylla,Strasbourg,510,258,26,9,791,6,50.0,3,50.0,618,1,0,5,4,2024-2025,ligue-1
issiaga sylla,Montpellier,191,338,161,14,683,15,60.0,6,40.0,1097,23,1,16,8,2024-2025,ligue-1
musa altaamari,Montpellier,34,191,259,55,470,71,32.4,40,56.3,1260,29,25,48,20,2024-2025,ligue-1
musa altaamari,Rennes,15,71,124,41,206,20,35.0,9,45.0,548,10,9,21,7,2024-2025,ligue-1
nicolas tagliafico,Lyon,454,786,350,46,1582,8,12.5,4,50.0,1666,27,4,21,4,2024-2025,ligue-1
axel tape,Paris S-G,58,107,12,0,174,3,33.3,2,66.7,244,2,0,5,2,2024-2025,ligue-1
florian tardieu,Saint-Étienne,201,644,305,16,1141,13,23.1,9,69.2,1035,17,0,15,9,2024-2025,ligue-1
oussama targhalline,Le Havre,116,292,151,11,551,13,38.5,7,53.8,846,25,1,17,21,2024-2025,ligue-1
enzo tchato,Montpellier,346,577,295,14,1204,14,42.9,7,50.0,1735,34,3,16,5,2024-2025,ligue-1
arnau tenas,Paris S-G,30,3,0,0,33,0,,0,,120,0,0,0,0,2024-2025,ligue-1
tanner tessmann,Lyon,226,526,174,20,915,20,50.0,9,45.0,1167,16,1,12,11,2024-2025,ligue-1
teddy teuma,Reims,141,359,224,12,721,12,25.0,9,75.0,569,4,0,11,11,2024-2025,ligue-1
jordan teze,Monaco,100,215,124,15,434,10,50.0,4,40.0,452,11,2,8,3,2024-2025,ligue-1
sorba thomas,Nantes,111,276,303,20,674,24,37.5,14,58.3,1059,29,7,26,25,2024-2025,ligue-1
adrien thomasson,Lens,333,1028,650,112,1995,60,43.3,32,53.3,2078,34,9,67,41,2024-2025,ligue-1
corentin tolisso,Lyon,330,1056,548,88,1917,21,52.4,10,47.6,2148,35,3,31,20,2024-2025,ligue-1
abdoulaye toure,Le Havre,378,784,206,28,1345,33,51.5,12,36.4,1521,14,0,29,30,2024-2025,ligue-1
birama toure,Montpellier,71,65,22,3,157,0,,0,,71,1,1,6,0,2024-2025,ligue-1
ousmane toure,Lille,4,4,0,0,8,0,,0,,1,0,0,0,0,2024-2025,ligue-1
adrien truffert,Rennes,455,791,674,57,1906,44,36.4,22,50.0,2605,45,15,36,25,2024-2025,ligue-1
vanderson,Monaco,400,846,480,64,1714,48,50.0,20,41.7,2211,31,13,38,14,2024-2025,ligue-1
robinio vaz,Marseille,2,1,17,9,20,1,0.0,1,100.0,34,0,2,1,1,2024-2025,ligue-1
jordan veretout,Lyon,210,639,249,28,1085,9,55.6,3,33.3,1362,18,6,22,7,2024-2025,ligue-1
ben viadere,Auxerre,1,1,6,0,7,2,50.0,1,50.0,17,2,0,0,0,2024-2025,ligue-1
vitinha,Paris S-G,356,1617,623,32,2579,40,67.5,10,25.0,4225,59,9,30,19,2024-2025,ligue-1
ibrahima wadji,Saint-Étienne,13,45,54,16,112,10,70.0,3,30.0,185,5,3,19,10,2024-2025,ligue-1
elye wahi,Marseille,8,87,67,30,160,10,20.0,8,80.0,177,0,5,15,11,2024-2025,ligue-1
caleb wiley,Strasbourg,56,59,35,4,149,1,0.0,1,100.0,144,2,0,7,4,2024-2025,ligue-1
christopher wooh,Rennes,477,516,45,13,1028,12,58.3,4,33.3,1657,6,0,12,4,2024-2025,ligue-1
etienne youte kinkoue,Le Havre,843,654,53,15,1544,2,100.0,0,0.0,2565,10,0,6,1,2024-2025,ligue-1
eloge zabi,Reims,5,9,1,0,14,0,,0,,34,1,0,0,0,2024-2025,ligue-1
yoram zague,Paris S-G,44,124,36,5,203,2,100.0,0,0.0,313,1,1,1,0,2024-2025,ligue-1
wilfried zaha,Lyon,2,22,26,4,49,5,60.0,2,40.0,23,0,1,2,6,2024-2025,ligue-1
warren zaireemery,Paris S-G,314,1051,555,32,1908,37,54.1,17,45.9,3200,63,6,39,32,2024-2025,ligue-1
miha zajc,Toulouse,29,136,51,5,215,4,75.0,1,25.0,266,5,0,3,2,2024-2025,ligue-1
denis zakaria,Monaco,280,912,255,40,1423,36,58.3,13,36.1,1818,30,8,35,23,2024-2025,ligue-1
anass zaroury,Lens,106,387,408,26,893,35,48.6,18,51.4,1437,41,8,27,14,2024-2025,ligue-1
nathan zeze,Nantes,572,498,19,6,1083,4,75.0,1,25.0,1477,2,0,9,1,2024-2025,ligue-1
edon zhegrova,Lille,29,156,346,35,524,55,41.8,30,54.5,1236,31,18,23,29,2024-2025,ligue-1
melvin zinga,Angers,35,0,0,0,35,0,,0,,61,0,0,0,0,2024-2025,ligue-1
luck zogbe,Brest,158,192,92,5,436,19,21.1,11,57.9,384,7,0,9,5,2024-2025,ligue-1
aristide zossou,Auxerre,1,8,12,0,21,1,0.0,1,100.0,29,2,0,0,1,2024-2025,ligue-1
yanis zouaoui,Le Havre,211,301,222,8,725,18,72.2,4,22.2,1272,30,3,18,4,2024-2025,ligue-1
edhy zuliani,Toulouse,0,3,0,0,3,0,,0,,1,0,0,0,0,2024-2025,ligue-1
