Player,Squad,Tack_Def_3rd,Tack_Mid_3rd,Tack_Att_3rd,Tkl%,Tkl,TklW,Int,Blocks,Block_Shots,Block_Pass,Clearences,Err,Season,Competition
oscar valentin,Rayo Vallecano,39,62,6,45.5,46,66,35,62,10,52,52,1,2023-2024,laliga
martin valjent,Mallorca,19,13,2,60.0,18,18,29,26,11,15,112,1,2023-2024,laliga
jesus vallejo,Granada,1,2,0,100.0,2,1,0,3,2,1,1,1,2023-2024,laliga
alvaro valles,Las Palmas,3,0,0,37.5,3,2,0,0,0,0,40,1,2023-2024,laliga
federico valverde,Real Madrid,22,13,12,57.1,24,34,43,39,2,37,40,0,2023-2024,laliga
siebe van der heyden,Mallorca,7,2,0,66.7,4,2,7,1,1,0,12,0,2023-2024,laliga
jose luis garcia vaya,Valencia,36,36,6,52.1,37,53,49,41,10,31,71,0,2023-2024,laliga
borja vazquez,Cádiz,1,0,0,100.0,1,0,0,0,0,0,1,0,2023-2024,laliga
jesus vazquez,Valencia,13,8,3,62.5,10,12,3,17,4,13,24,0,2023-2024,laliga
kevin vazquez,Celta Vigo,7,7,1,57.1,12,13,5,11,3,8,25,0,2023-2024,laliga
lucas vazquez,Real Madrid,22,14,1,72.0,18,25,12,27,5,22,36,0,2023-2024,laliga
gabriel veiga,Celta Vigo,0,0,0,,0,0,0,0,0,0,0,0,2023-2024,laliga
alejo veliz,Sevilla,0,1,0,50.0,1,0,0,0,0,0,1,0,2023-2024,laliga
arthur vermeeren,Atlético Madrid,0,1,0,0.0,0,0,6,5,0,5,2,0,2023-2024,laliga
mikel vesga,Athletic Club,11,23,6,38.8,19,20,32,19,7,12,35,1,2023-2024,laliga
carlos vicente,Alavés,7,7,2,40.0,10,6,4,4,0,4,9,0,2023-2024,laliga
nacho vidal,Osasuna,2,2,1,40.0,2,4,0,2,0,2,6,0,2023-2024,laliga
nacho vidal,Mallorca,4,5,3,46.2,6,5,3,5,2,3,9,0,2023-2024,laliga
fran vieites,Betis,1,0,0,100.0,1,0,0,0,0,0,2,1,2023-2024,laliga
jonathan viera,Las Palmas,1,2,3,11.1,1,3,0,0,0,0,1,0,2023-2024,laliga
jonathan viera,Almería,6,9,4,52.6,10,9,4,4,0,4,1,0,2023-2024,laliga
toni villa,Girona,0,0,0,,0,0,0,0,0,0,0,0,2023-2024,laliga
asier villalibre,Athletic Club,0,0,2,100.0,2,1,0,2,1,1,6,0,2023-2024,laliga
gonzalo villar,Granada,26,20,5,63.4,26,33,6,32,10,22,26,1,2023-2024,laliga
ivan villar,Celta Vigo,0,0,0,0.0,0,0,0,0,0,0,6,0,2023-2024,laliga
ricardo visus,Betis,1,1,0,100.0,2,2,2,2,2,0,9,1,2023-2024,laliga
daniel vivian,Athletic Club,29,11,2,62.2,28,28,31,49,25,24,104,0,2023-2024,laliga
shon weissman,Granada,0,0,1,25.0,1,1,0,3,0,3,1,0,2023-2024,laliga
inaki williams,Athletic Club,6,8,10,38.2,13,17,14,42,8,34,29,0,2023-2024,laliga
nico williams,Athletic Club,9,15,7,36.1,13,12,3,18,2,16,4,1,2023-2024,laliga
axel witsel,Atlético Madrid,23,12,0,70.8,17,21,16,40,21,19,119,0,2023-2024,laliga
xeber,Alavés,3,2,0,42.9,3,5,1,2,1,1,2,0,2023-2024,laliga
antal yaakobishvili,Girona,1,1,0,100.0,1,1,3,0,0,0,3,0,2023-2024,laliga
lamine yamal,Barcelona,32,15,14,37.5,18,37,19,32,0,32,11,0,2023-2024,laliga
roman yaremchuk,Valencia,1,2,2,50.0,3,2,1,4,0,4,9,0,2023-2024,laliga
arsen zakharyan,Real Sociedad,8,11,3,40.9,9,15,4,16,0,16,10,0,2023-2024,laliga
joseba zaldua,Cádiz,17,2,1,61.9,13,12,2,6,4,2,20,0,2023-2024,laliga
bryan zaragoza,Granada,8,6,4,34.8,8,9,3,9,0,9,3,0,2023-2024,laliga
igor zubeldia,Real Sociedad,20,10,2,73.1,19,25,32,28,19,9,97,3,2023-2024,laliga
martin zubimendi,Real Sociedad,18,29,2,54.8,23,27,37,33,9,24,54,0,2023-2024,laliga
