nombre,club_actual,Posicion,nacido,partidos_jugados,titularidades,minutos_jugados,goles,asistencias,amarillas,rojas,carreras_progresivas,pases_progresivos,Pases_progresivos_recibidos,temporada,liga
adam webster,brighton,DF,1995,14,11,887,0,0,1,0,8,63,2,2024-2025,premier-league
danny welbeck,brighton,FW,1990,30,24,2115,10,4,5,0,21,47,95,2024-2025,premier-league
welington,southampton,DF,2001,10,6,482,0,0,1,0,5,11,19,2024-2025,premier-league
timo werner,tottenham,"FW,MF",1996,18,4,516,0,3,0,0,42,30,89,2024-2025,premier-league
adam wharton,crystal palace,MF,2004,20,16,1318,0,2,2,0,14,107,11,2024-2025,premier-league
ben white,arsenal,DF,1997,17,13,1198,0,2,2,0,23,59,42,2024-2025,premier-league
mats wieffer,brighton,"DF,MF",1999,25,10,1015,1,3,6,0,18,62,23,2024-2025,premier-league
neco williams,nottham forest,DF,2001,35,28,2594,1,3,7,0,68,89,103,2024-2025,premier-league
willian,fulham,"FW,MF",1988,10,2,257,0,0,0,0,11,40,33,2024-2025,premier-league
joe willock,newcastle utd,"MF,FW",1999,32,11,1086,0,2,4,0,38,41,86,2024-2025,premier-league
callum wilson,newcastle utd,FW,1992,18,2,370,0,0,1,0,5,4,17,2024-2025,premier-league
harry wilson,fulham,"FW,MF",1997,25,12,1162,6,1,2,0,22,51,96,2024-2025,premier-league
harry winks,leicester city,MF,1996,22,17,1538,0,2,4,0,19,101,11,2024-2025,premier-league
ben winterburn,bournemouth,"MF,FW",2004,4,0,24,0,0,0,0,2,0,2,2024-2025,premier-league
yoane wissa,brentford,FW,1996,35,34,2919,19,4,5,0,60,67,154,2024-2025,premier-league
chris wood,nottham forest,FW,1991,36,35,2959,20,3,1,0,14,42,94,2024-2025,premier-league
nathan woodgordon,southampton,DF,2002,11,9,773,0,0,2,0,2,17,0,2024-2025,premier-league
luke woolfenden,ipswich town,DF,1998,15,12,1187,0,0,2,0,7,15,0,2024-2025,premier-league
yehor yarmoliuk,brentford,MF,2004,31,15,1450,0,0,6,0,15,63,47,2024-2025,premier-league
ryan yates,nottham forest,MF,1997,35,18,1915,2,1,10,0,18,53,16,2024-2025,premier-league
leny yoro,manchester utd,DF,2005,21,12,1165,0,0,5,0,19,52,4,2024-2025,premier-league
ashley young,everton,DF,1985,32,19,1875,1,3,7,1,24,90,32,2024-2025,premier-league
illia zabarnyi,bournemouth,DF,2002,36,35,3109,0,1,4,1,27,140,4,2024-2025,premier-league
oleksandr zinchenko,arsenal,"DF,MF",1996,15,5,527,0,1,1,0,10,48,14,2024-2025,premier-league
joshua zirkzee,manchester utd,"FW,MF",2001,32,14,1402,3,1,2,0,14,44,69,2024-2025,premier-league
martin degaard,arsenal,MF,1998,30,26,2325,3,8,4,0,92,258,154,2024-2025,premier-league
