nombre,club_actual,Posicion,nacido,partidos_jugados,titularidades,minutos_jugados,goles,asistencias,amarillas,rojas,carreras_progresivas,pases_progresivos,Pases_progresivos_recibidos,temporada,liga
tomas suslov,hellas verona,"MF,FW",2002,31,27,2080,0,1,7,1,39,82,77,2024-2025,serie-a
zion suzuki,parma,GK,2002,37,37,3314,0,0,2,1,0,0,0,2024-2025,serie-a
marin sverko,venezia,DF,1998,16,12,1117,1,0,3,0,8,38,1,2024-2025,serie-a
mile svilar,roma,GK,1999,38,38,3420,0,0,1,0,0,2,0,2024-2025,serie-a
michael svoboda,venezia,DF,1998,16,15,1314,1,0,1,0,13,43,5,2024-2025,serie-a
adrien tameze,torino,"MF,DF",1994,20,9,649,0,0,3,0,16,23,21,2024-2025,serie-a
mehdi taremi,inter,FW,1992,25,7,807,1,2,1,0,10,25,47,2024-2025,serie-a
nuno tavares,lazio,DF,2000,23,22,1686,0,8,4,1,98,111,100,2024-2025,serie-a
loum tchaouna,lazio,"FW,MF",2003,24,6,660,1,0,4,1,22,20,66,2024-2025,serie-a
jackson tchatchoua,hellas verona,"DF,MF",2001,36,36,3167,2,3,7,1,88,72,163,2024-2025,serie-a
casper tengstedt,hellas verona,FW,2000,25,20,1517,6,1,2,0,29,29,85,2024-2025,serie-a
filippo terracciano,milan,"DF,MF",2003,13,6,539,0,0,3,0,5,14,9,2024-2025,serie-a
pietro terracciano,fiorentina,GK,1990,3,3,270,0,0,0,0,0,0,0,2024-2025,serie-a
florian thauvin,udinese,"FW,MF",1993,25,24,1956,8,3,0,0,92,90,148,2024-2025,serie-a
malick thiaw,milan,DF,2001,22,19,1806,0,0,2,0,12,89,1,2024-2025,serie-a
morten thorsby,genoa,"MF,FW",1996,30,22,1898,0,1,6,0,24,58,76,2024-2025,serie-a
khephren thuram,juventus,MF,2001,35,26,2326,4,5,5,0,74,123,52,2024-2025,serie-a
marcus thuram,inter,FW,1997,31,26,2200,14,4,1,0,62,53,170,2024-2025,serie-a
cheikh tidiane niasse,hellas verona,MF,2000,11,8,755,0,0,4,0,5,25,15,2024-2025,serie-a
rafael toloi,atalanta,DF,1990,11,2,468,0,0,1,0,5,26,5,2024-2025,serie-a
fikayo tomori,milan,DF,1997,22,19,1593,0,1,4,1,8,63,3,2024-2025,serie-a
luka topalovic,inter,MF,2006,1,0,11,0,0,0,0,0,0,1,2024-2025,serie-a
lorenzo tosto,empoli,DF,2006,1,0,1,0,0,0,0,0,0,0,2024-2025,serie-a
souleymane toure,udinese,DF,2003,12,11,733,1,0,2,2,6,26,3,2024-2025,serie-a
stefano turati,monza,GK,2001,30,30,2676,0,0,1,0,0,0,0,2024-2025,serie-a
kacper urbanski,bologna,MF,2004,7,1,247,1,0,2,0,5,15,19,2024-2025,serie-a
kacper urbanski,monza,MF,2004,8,6,500,0,0,1,0,10,41,14,2024-2025,serie-a
lautaro valenti,parma,DF,1999,20,18,1556,1,0,6,1,3,28,3,2024-2025,serie-a
nicolas valentini,hellas verona,DF,2001,14,13,1129,0,0,5,1,4,42,1,2024-2025,serie-a
emanuele valeri,parma,DF,1998,35,34,2873,2,6,1,0,79,93,109,2024-2025,serie-a
alex valle,como,DF,2004,15,12,1030,0,0,2,0,19,44,30,2024-2025,serie-a
mattia valoti,monza,MF,1993,5,0,40,0,0,1,0,0,0,0,2024-2025,serie-a
ignace van der brempt,como,DF,2002,20,14,1257,0,1,3,0,19,42,34,2024-2025,serie-a
devis vasquez,empoli,GK,1998,32,32,2880,0,0,2,0,0,0,0,2024-2025,serie-a
johan vasquez,genoa,DF,1998,36,34,3041,3,0,9,0,37,96,12,2024-2025,serie-a
matias vecino,lazio,MF,1991,20,7,877,2,3,7,0,4,29,14,2024-2025,serie-a
danilo veiga,lecce,DF,2002,13,2,374,0,0,0,0,10,10,13,2024-2025,serie-a
renato veiga,juventus,DF,2003,13,12,1093,0,1,2,0,9,40,0,2024-2025,serie-a
lorenzo venturino,genoa,"FW,MF",2006,6,1,167,2,0,0,0,5,7,10,2024-2025,serie-a
simone verdi,como,"MF,FW",1992,9,0,115,0,0,1,0,3,5,13,2024-2025,serie-a
samuele vignato,monza,MF,2004,17,3,470,0,0,0,0,5,17,30,2024-2025,serie-a
nicolas viola,cagliari,"FW,MF",1989,27,18,1267,3,1,2,0,21,46,70,2024-2025,serie-a
mattia viti,empoli,DF,2002,30,30,2572,1,0,3,0,17,86,10,2024-2025,serie-a
vitinha,genoa,"FW,MF",2000,25,16,1328,2,3,2,0,38,19,71,2024-2025,serie-a
dusan vlahovic,juventus,FW,2000,29,21,1784,10,4,3,0,27,22,117,2024-2025,serie-a
vanja vlahovic,atalanta,"FW,MF",2004,3,0,60,0,0,0,0,0,0,5,2024-2025,serie-a
nikola vlasic,torino,"MF,FW",1997,30,23,2117,5,4,0,0,53,94,110,2024-2025,serie-a
alessandro vogliacco,genoa,DF,1998,12,8,715,2,0,3,0,9,26,2,2024-2025,serie-a
alessandro vogliacco,parma,DF,1998,10,10,772,0,0,2,0,2,21,0,2024-2025,serie-a
mergim vojvoda,torino,DF,1995,17,12,1105,0,0,4,0,18,64,34,2024-2025,serie-a
mergim vojvoda,como,DF,1995,11,8,717,1,2,2,0,16,43,40,2024-2025,serie-a
stefan de vrij,inter,DF,1992,25,17,1636,3,0,2,0,11,76,5,2024-2025,serie-a
kyle walker,milan,DF,1990,11,7,659,0,0,1,0,11,32,19,2024-2025,serie-a
sebastian walukiewicz,torino,DF,2000,29,20,1661,0,0,6,0,25,80,31,2024-2025,serie-a
sebastian walukiewicz,empoli,DF,2000,2,2,180,0,0,0,0,2,8,3,2024-2025,serie-a
timothy weah,juventus,"DF,FW",2000,30,18,1638,5,2,4,0,45,56,120,2024-2025,serie-a
mateusz wieteska,cagliari,DF,1997,5,1,184,0,0,1,0,1,5,0,2024-2025,serie-a
john yeboah,venezia,"FW,MF",2000,33,11,1226,1,1,6,0,50,42,88,2024-2025,serie-a
kenan yldz,juventus,"FW,MF",2005,35,28,2402,7,4,2,1,115,121,223,2024-2025,serie-a
mattia zaccagni,lazio,FW,1995,34,33,2686,8,6,10,0,91,114,264,2024-2025,serie-a
nicola zalewski,roma,"DF,FW",2002,12,4,533,0,0,0,0,31,17,54,2024-2025,serie-a
nicola zalewski,inter,"DF,MF",2002,11,4,435,1,1,4,0,29,18,47,2024-2025,serie-a
andrefrank zambo anguissa,napoli,MF,1995,35,32,2852,6,4,5,0,24,144,119,2024-2025,serie-a
francesco zampano,venezia,DF,1993,24,17,1639,1,2,5,0,42,41,85,2024-2025,serie-a
nicolo zaniolo,fiorentina,FW,1999,9,4,343,0,0,2,1,8,5,20,2024-2025,serie-a
nicolo zaniolo,atalanta,"FW,MF",1999,14,0,356,2,2,4,0,7,13,33,2024-2025,serie-a
alessandro zanoli,genoa,"FW,DF",2000,31,19,1711,1,0,3,0,65,27,90,2024-2025,serie-a
duvan zapata,torino,FW,1991,7,7,587,3,0,1,0,6,7,36,2024-2025,serie-a
gabriele zappa,cagliari,DF,1999,37,35,3060,2,0,4,0,57,146,82,2024-2025,serie-a
davide zappacosta,atalanta,DF,1992,30,26,2067,4,2,3,0,67,107,139,2024-2025,serie-a
oier zarraga,udinese,MF,1999,22,9,896,1,0,0,0,7,28,23,2024-2025,serie-a
jordan zemura,udinese,DF,1999,23,13,1415,1,2,2,0,25,42,76,2024-2025,serie-a
alessio zerbin,venezia,DF,1999,18,17,1518,1,1,4,0,53,54,70,2024-2025,serie-a
alessio zerbin,napoli,"FW,DF",1999,2,0,2,0,0,0,0,0,0,0,2024-2025,serie-a
kevin zeroli,monza,MF,2005,8,4,395,0,1,0,0,2,5,8,2024-2025,serie-a
kevin zeroli,milan,MF,2005,1,0,12,0,0,0,0,1,2,3,2024-2025,serie-a
piotr zielinski,inter,MF,1994,26,8,980,2,2,0,0,26,65,24,2024-2025,serie-a
nadir zortea,cagliari,"DF,MF",1999,35,33,2713,6,2,2,0,69,63,144,2024-2025,serie-a
szymon zurkowski,empoli,MF,1997,5,0,106,0,0,0,0,1,1,3,2024-2025,serie-a
milan uric,monza,FW,1990,18,13,1270,4,1,3,0,2,21,30,2024-2025,serie-a
milan uric,parma,FW,1990,9,3,268,1,0,1,0,0,7,6,2024-2025,serie-a
