nombre,club_actual,Posicion,nacido,partidos_jugados,titularidades,minutos_jugados,goles,asistencias,amarillas,rojas,carreras_progresivas,pases_progresivos,Pases_progresivos_recibidos,temporada,liga
david torres,valladolid,DF,2003,18,15,1387,0,0,5,0,11,37,3,2024-2025,laliga
ferran torres,barcelona,"FW,MF",2000,27,12,1106,10,6,1,1,23,35,98,2024-2025,laliga
lucas torro,osasuna,MF,1994,35,35,2957,3,0,10,0,10,109,30,2024-2025,laliga
hamari traore,real sociedad,DF,1992,11,9,700,0,1,2,0,12,26,20,2024-2025,laliga
oscar trejo,rayo vallecano,MF,1988,19,6,496,1,0,1,0,15,37,28,2024-2025,laliga
viktor tsyhankov,girona,"FW,MF",1997,27,23,1913,2,5,1,0,62,65,195,2024-2025,laliga
benat turrientes,real sociedad,MF,2002,21,11,942,0,0,4,0,18,42,28,2024-2025,laliga
christantus uche,getafe,"FW,MF",2003,33,30,2486,4,6,8,2,43,49,148,2024-2025,laliga
naci unuvar,espanyol,"MF,DF",2003,2,0,31,0,0,0,0,1,1,4,2024-2025,laliga
oscar valentin,rayo vallecano,MF,1994,34,18,1835,0,0,5,0,13,86,8,2024-2025,laliga
german valera,valencia,MF,2002,8,1,148,0,0,0,0,1,2,10,2024-2025,laliga
martin valjent,mallorca,DF,1995,31,31,2763,3,0,4,0,23,91,17,2024-2025,laliga
jesus vallejo,real madrid,DF,1997,4,1,138,0,1,0,0,0,5,1,2024-2025,laliga
federico valverde,real madrid,"MF,DF",1998,36,34,3032,6,4,4,0,66,226,76,2024-2025,laliga
siebe van der heyden,mallorca,"DF,MF",1998,2,1,97,0,0,0,0,1,5,1,2024-2025,laliga
ruben vargas,sevilla,"FW,MF",1998,11,9,671,2,1,0,0,29,14,63,2024-2025,laliga
jose luis garcia vaya,valencia,MF,1998,34,18,1742,2,2,8,1,13,142,19,2024-2025,laliga
jesus vazquez,valencia,DF,2003,19,10,919,0,0,3,0,32,21,48,2024-2025,laliga
lucas vazquez,real madrid,DF,1991,32,25,2189,1,5,4,0,37,99,194,2024-2025,laliga
alejo veliz,espanyol,FW,2003,27,10,1127,1,0,3,0,2,8,27,2024-2025,laliga
mikel vesga,athletic club,MF,1993,25,10,988,0,0,1,0,10,64,22,2024-2025,laliga
carlos vicente,alaves,"FW,MF",1999,37,35,3092,5,5,3,0,104,68,226,2024-2025,laliga
pau victor,barcelona,FW,2001,21,2,319,2,1,2,0,6,11,28,2024-2025,laliga
nacho vidal,osasuna,DF,1995,5,1,124,0,0,0,0,3,1,5,2024-2025,laliga
fran vieites,betis,GK,1999,4,4,360,0,0,0,0,0,0,0,2024-2025,laliga
sergio viera,las palmas,MF,2005,2,1,96,0,0,1,0,0,2,2,2024-2025,laliga
asier villalibre,alaves,FW,1997,16,2,333,1,1,2,0,4,7,18,2024-2025,laliga
ivan villar,celta vigo,GK,1997,4,4,360,0,0,0,0,0,0,0,2024-2025,laliga
viti,las palmas,DF,1997,29,23,1982,0,2,5,0,43,44,65,2024-2025,laliga
daniel vivian,athletic club,DF,1999,32,28,2608,4,0,3,0,36,185,6,2024-2025,laliga
krapyvtsov vladyslav,girona,GK,2005,2,2,180,0,0,0,0,0,0,0,2024-2025,laliga
inaki williams,athletic club,FW,1994,35,29,2652,6,8,1,0,107,76,302,2024-2025,laliga
nico williams,athletic club,FW,2002,29,22,1996,5,5,1,0,118,69,254,2024-2025,laliga
axel witsel,atletico madrid,DF,1989,14,9,852,0,1,1,0,2,21,1,2024-2025,laliga
lamine yamal,barcelona,FW,2007,35,31,2856,9,13,3,0,181,160,433,2024-2025,laliga
daniel yanez,real madrid,FW,2007,1,0,2,0,0,0,0,0,0,0,2024-2025,laliga
bertug yldrm,getafe,FW,2002,22,14,1083,1,0,7,0,8,14,48,2024-2025,laliga
arsen zakharyan,real sociedad,"MF,FW",2003,3,1,73,1,0,0,0,0,3,4,2024-2025,laliga
bryan zaragoza,osasuna,"FW,MF",2001,27,22,1836,1,6,4,0,105,50,140,2024-2025,laliga
igor zubeldia,real sociedad,DF,1997,28,27,2269,0,0,6,1,22,101,3,2024-2025,laliga
martin zubimendi,real sociedad,MF,1999,36,33,2962,2,1,6,0,38,195,43,2024-2025,laliga
