"comp_name","country","season_start_year","squad","player_num","player_name","player_position","player_dob","player_age","player_nationality","current_club","player_height_mtrs","player_foot","date_joined","joined_from","contract_expiry","player_market_value_euro","player_url","Season"
"Ligue 1","France",2024,"FC Nantes","22","Sorba Thomas","Right Winger",NA,26,"Wales","Stoke City","1.85","right",NA,"Huddersfield Town",NA,3500000,"https://www.transfermarkt.com/sorba-thomas/profil/spieler/475416","2024-2025"
"Ligue 1","France",2024,"FC Nantes","39","Matthis Abline","Centre-Forward",NA,22,"France","FC Nantes","1.82","right",NA,"Stade Rennais FC",NA,1.8e+07,"https://www.transfermarkt.com/matthis-abline/profil/spieler/659543","2024-2025"
"Ligue 1","France",2024,"FC Nantes","31","Mostafa Mohamed","Centre-Forward",NA,27,"Egypt","FC Nantes","1.85","right",NA,"Galatasaray",NA,5e+06,"https://www.transfermarkt.com/mostafa-mohamed/profil/spieler/462348","2024-2025"
"Ligue 1","France",2024,"FC Nantes","17","Meschack Elia","Centre-Forward",NA,27,"DR Congo","BSC Young Boys","1.73","right",NA,"BSC Young Boys",NA,4e+06,"https://www.transfermarkt.com/meschack-elia/profil/spieler/423678","2024-2025"
"Ligue 1","France",2024,"FC Nantes","10","Tino Kadewere","Centre-Forward",NA,29,"Zimbabwe","Aris Thessaloniki","1.83","right",NA,"Olympique Lyon",NA,2500000,"https://www.transfermarkt.com/tino-kadewere/profil/spieler/384060","2024-2025"
"Ligue 1","France",2024,"FC Nantes","-","Ignatius Ganago","Centre-Forward",NA,26,"Cameroon","New England Revolution","1.76","right",NA,"RC Lens",NA,2e+06,"https://www.transfermarkt.com/ignatius-ganago/profil/spieler/531949","2024-2025"
"Ligue 1","France",2024,"FC Nantes","-","Plamedi Nsingi","Centre-Forward",NA,24,"DR Congo","Le Puy Foot 43 Auvergne","1.89","right",NA,NA,NA,NA,"https://www.transfermarkt.com/plamedi-nsingi/profil/spieler/1027557","2024-2025"
"Ligue 1","France",2024,"Stade Brestois 29","40","Marco Bizot","Goalkeeper",NA,34,"Netherlands","Aston Villa","1.93","right",NA,"AZ Alkmaar",NA,3e+06,"https://www.transfermarkt.com/marco-bizot/profil/spieler/124884","2024-2025"
"Ligue 1","France",2024,"Stade Brestois 29","30","Grégoire Coudert","Goalkeeper",NA,26,"France","Stade Brestois 29","1.92","left",NA,"Amiens SC",NA,5e+05,"https://www.transfermarkt.com/gregoire-coudert/profil/spieler/525155","2024-2025"
"Ligue 1","France",2024,"Stade Brestois 29","50","Noah Jauny","Goalkeeper",NA,20,"Ireland","Stade Brestois 29","1.94","right",NA,"Stade Brest 29 B",NA,NA,"https://www.transfermarkt.com/noah-jauny/profil/spieler/975438","2024-2025"
"Ligue 1","France",2024,"Stade Brestois 29","-","Soumaïla Coulibaly","Centre-Back",NA,21,"France","RC Strasbourg Alsace","1.91","left",NA,"Borussia Dortmund",NA,8e+06,"https://www.transfermarkt.com/soumaila-coulibaly/profil/spieler/659513","2024-2025"
"Ligue 1","France",2024,"Stade Brestois 29","5","Brendan Chardonnet","Centre-Back",NA,30,"France","Stade Brestois 29","1.81","right",NA,"Stade Brest 29 B",NA,6e+06,"https://www.transfermarkt.com/brendan-chardonnet/profil/spieler/250779","2024-2025"
"Ligue 1","France",2024,"Stade Brestois 29","3","Abdoulaye Ndiaye","Centre-Back",NA,23,"Senegal","Parma Calcio 1913","1.95","left",NA,"ESTAC Troyes",NA,4e+06,"https://www.transfermarkt.com/abdoulaye-ndiaye/profil/spieler/673514","2024-2025"
"Ligue 1","France",2024,"Stade Brestois 29","25","Julien Le Cardinal","Centre-Back",NA,27,"France","Stade Brestois 29","1.84","right",NA,"RC Lens",NA,2e+06,"https://www.transfermarkt.com/julien-le-cardinal/profil/spieler/794349","2024-2025"
"Ligue 1","France",2024,"Stade Brestois 29","-","Achraf Dari","Centre-Back",NA,26,"Morocco","Al Ahly FC","1.88","right",NA,"Wydad Casablanca",NA,1500000,"https://www.transfermarkt.com/achraf-dari/profil/spieler/566823","2024-2025"
"Ligue 1","France",2024,"Stade Brestois 29","-","Paris Irie","Centre-Back",NA,19,"France","Stade Brest 29 B","1.86","right",NA,NA,NA,NA,"https://www.transfermarkt.com/paris-irie/profil/spieler/1113460","2024-2025"
"Ligue 1","France",2024,"Stade Brestois 29","-","Raphaël Le Guen","Centre-Back",NA,18,"France","Stade Brest 29 B","1.96","right",NA,NA,NA,NA,"https://www.transfermarkt.com/raphael-le-guen/profil/spieler/1166473","2024-2025"
"Ligue 1","France",2024,"Stade Brestois 29","2","Bradley Locko","Left-Back",NA,23,"France","Stade Brestois 29","1.8","left",NA,"Stade Reims",NA,9e+06,"https://www.transfermarkt.com/bradley-locko/profil/spieler/805908","2024-2025"
"Ligue 1","France",2024,"Stade Brestois 29","22","Massadio Haïdara","Left-Back",NA,32,"Mali","Kocaelispor","1.79","left",NA,"RC Lens",NA,1500000,"https://www.transfermarkt.com/massadio-haidara/profil/spieler/170929","2024-2025"
"Ligue 1","France",2024,"Stade Brestois 29","23","Jordan Amavi","Left-Back",NA,31,"France","Without Club","1.76","left",NA,"Olympique Marseille",NA,1500000,"https://www.transfermarkt.com/jordan-amavi/profil/spieler/241229","2024-2025"
"Ligue 1","France",2024,"Stade Brestois 29","18","Justin Bourgault","Left-Back",NA,19,"France","Stade Brestois 29","1.85","left",NA,"US Concarneau",NA,8e+05,"https://www.transfermarkt.com/justin-bourgault/profil/spieler/1030153","2024-2025"
"Ligue 1","France",2024,"Stade Brestois 29","12","Luck Zogbé","Right-Back",NA,20,"Cote d'Ivoire","Stade Brestois 29","1.78","right",NA,"Without Club",NA,2500000,"https://www.transfermarkt.com/luck-zogbe/profil/spieler/1144999","2024-2025"
"Ligue 1","France",2024,"Stade Brestois 29","7","Kenny Lala","Right-Back",NA,33,"France","Stade Brestois 29","1.78","right",NA,"Olympiacos Piraeus",NA,2e+06,"https://www.transfermarkt.com/kenny-lala/profil/spieler/174196","2024-2025"
"Ligue 1","France",2024,"Stade Brestois 29","20","Pierre Lees-Melou","Defensive Midfield",NA,32,"France","Paris FC","1.85","right",NA,"Norwich City",NA,6e+06,"https://www.transfermarkt.com/pierre-lees-melou/profil/spieler/377393","2024-2025"
"Ligue 1","France",2024,"Stade Brestois 29","6","Edimilson Fernandes","Defensive Midfield",NA,29,"Switzerland","BSC Young Boys","1.87","right",NA,"1.FSV Mainz 05",NA,3e+06,"https://www.transfermarkt.com/edimilson-fernandes/profil/spieler/247555","2024-2025"
"Ligue 1","France",2024,"Stade Brestois 29","28","Jonas Martin","Defensive Midfield",NA,35,"France","Without Club","1.84","right",NA,"LOSC Lille",NA,6e+05,"https://www.transfermarkt.com/jonas-martin/profil/spieler/127142","2024-2025"
"Ligue 1","France",2024,"Stade Brestois 29","33","Hamidou Makalou","Defensive Midfield",NA,18,"Mali","Stade Brestois 29","1.64","right",NA,"Guidars FC",NA,3e+05,"https://www.transfermarkt.com/hamidou-makalou/profil/spieler/1200289","2024-2025"
"Ligue 1","France",2024,"Stade Brestois 29","45","Mahdi Camara","Central Midfield",NA,27,"France","Stade Rennais FC","1.76","right",NA,"AS Saint-Étienne",NA,9e+06,"https://www.transfermarkt.com/mahdi-camara/profil/spieler/324795","2024-2025"
"Ligue 1","France",2024,"Stade Brestois 29","8","Hugo Magnetti","Central Midfield",NA,27,"France","Stade Brestois 29","1.8","right",NA,"Stade Brest 29 B",NA,6e+06,"https://www.transfermarkt.com/hugo-magnetti/profil/spieler/474662","2024-2025"
"Ligue 1","France",2024,"Stade Brestois 29","-","Hianga'a Mbock","Central Midfield",NA,25,"France","Stade Brestois 29","1.86","right",NA,"Stade Brest 29 B",NA,4e+05,"https://www.transfermarkt.com/hiangaa-mbock/profil/spieler/684062","2024-2025"
"Ligue 1","France",2024,"Stade Brestois 29","21","Romain Faivre","Right Midfield",NA,26,"France","AFC Bournemouth","1.8","left",NA,"AFC Bournemouth",NA,6e+06,"https://www.transfermarkt.com/romain-faivre/profil/spieler/555076","2024-2025"
"Ligue 1","France",2024,"Stade Brestois 29","9","Kamory Doumbia","Attacking Midfield",NA,22,"Mali","Stade Brestois 29","1.7","right",NA,"Stade Reims",NA,4e+06,"https://www.transfermarkt.com/kamory-doumbia/profil/spieler/671594","2024-2025"
"Ligue 1","France",2024,"Stade Brestois 29","-","Noan Geraux","Attacking Midfield",NA,19,"France","Stade Brest 29 B",NA," ",NA,NA,NA,NA,"https://www.transfermarkt.com/noan-geraux/profil/spieler/1143901","2024-2025"
"Ligue 1","France",2024,"Stade Brestois 29","17","Abdallah Sima","Left Winger",NA,24,"Senegal","RC Lens","1.88","right",NA,"Brighton & Hove Albion",NA,9e+06,"https://www.transfermarkt.com/abdallah-sima/profil/spieler/776798","2024-2025"
"Ligue 1","France",2024,"Stade Brestois 29","34","Ibrahim Salah","Left Winger",NA,23,"Morocco","Stade Rennais FC","1.86","right",NA,"Stade Rennais FC",NA,3e+06,"https://www.transfermarkt.com/ibrahim-salah/profil/spieler/928323","2024-2025"
"Ligue 1","France",2024,"Stade Brestois 29","26","Mathias Pereira Lage","Left Winger",NA,28,"Portugal","FC St. Pauli","1.8","right",NA,"Angers SCO",NA,2500000,"https://www.transfermarkt.com/mathias-pereira-lage/profil/spieler/424072","2024-2025"
"Ligue 1","France",2024,"Stade Brestois 29","-","Axel Camblan","Left Winger",NA,21,"France","Stade Brestois 29","1.74","right",NA,"Stade Brest 29 B",NA,5e+05,"https://www.transfermarkt.com/axel-camblan/profil/spieler/924800","2024-2025"
"Ligue 1","France",2024,"Stade Brestois 29","-","Léo Botz","Left Winger",NA,20,"France","Stade Brest 29 B",NA,"right",NA,NA,NA,NA,"https://www.transfermarkt.com/leo-botz/profil/spieler/1004506","2024-2025"
"Ligue 1","France",2024,"Stade Brestois 29","10","Romain Del Castillo","Right Winger",NA,29,"France","Stade Brestois 29","1.72","left",NA,"Stade Rennais FC",NA,7e+06,"https://www.transfermarkt.com/romain-del-castillo/profil/spieler/353399","2024-2025"
"Ligue 1","France",2024,"Stade Brestois 29","-","Ibrahim Yayiya Kanté","Right Winger",NA,18,"France","Stade Brest 29 U19",NA," ",NA,NA,NA,NA,"https://www.transfermarkt.com/ibrahim-yayiya-kante/profil/spieler/1131159","2024-2025"
"Ligue 1","France",2024,"Stade Brestois 29","14","Mama Baldé","Centre-Forward",NA,29,"Guinea-Bissau","Stade Brestois 29","1.76","right",NA,"Olympique Lyon",NA,4e+06,"https://www.transfermarkt.com/mama-balde/profil/spieler/325223","2024-2025"
"Ligue 1","France",2024,"Stade Brestois 29","19","Ludovic Ajorque","Centre-Forward",NA,31,"France","Stade Brestois 29","1.96","left",NA,"1.FSV Mainz 05",NA,4e+06,"https://www.transfermarkt.com/ludovic-ajorque/profil/spieler/283994","2024-2025"
"Ligue 1","France",2024,"Stade Brestois 29","-","Jérémy Le Douaron","Centre-Forward",NA,27,"France","Palermo FC","1.89","left",NA,"Stade Briochin",NA,3e+06,"https://www.transfermarkt.com/jeremy-le-douaron/profil/spieler/737781","2024-2025"
"Ligue 1","France",2024,"Stade Brestois 29","-","Saliou Diop","Centre-Forward",NA,20,"Senegal","Stade Brestois 29","1.87","right",NA,"Stade Brest 29 B",NA,50000,"https://www.transfermarkt.com/saliou-diop/profil/spieler/1237907","2024-2025"
"Ligue 1","France",2024,"AJ Auxerre","16","Donovan Léon","Goalkeeper",NA,32,"French Guiana","AJ Auxerre","1.87","right",NA,"Stade Brestois 29",NA,1e+06,"https://www.transfermarkt.com/donovan-leon/profil/spieler/170911","2024-2025"
"Ligue 1","France",2024,"AJ Auxerre","40","Théo De Percin","Goalkeeper",NA,24,"France","AJ Auxerre","1.85","right",NA,"AJ Auxerre B",NA,3e+05,"https://www.transfermarkt.com/theo-de-percin/profil/spieler/695422","2024-2025"
"Ligue 1","France",2024,"AJ Auxerre","30","Tom Negrel","Goalkeeper",NA,22,"France","AJ Auxerre","1.92","right",NA,"LOSC Lille B",NA,50000,"https://www.transfermarkt.com/tom-negrel/profil/spieler/866916","2024-2025"
"Ligue 1","France",2024,"AJ Auxerre","37","Raphaël Adiceam","Goalkeeper",NA,34,"France","Les Sables Vendée Football","1.79","left",NA,"Without Club",NA,50000,"https://www.transfermarkt.com/raphael-adiceam/profil/spieler/419996","2024-2025"
"Ligue 1","France",2024,"AJ Auxerre","20","Sinaly Diomandé","Centre-Back",NA,24,"Cote d'Ivoire","AJ Auxerre","1.84","right",NA,"Olympique Lyon",NA,5e+06,"https://www.transfermarkt.com/sinaly-diomande/profil/spieler/702441","2024-2025"
"Ligue 1","France",2024,"AJ Auxerre","92","Clément Akpa","Centre-Back",NA,23,"Cote d'Ivoire","AJ Auxerre","1.81","left",NA,"AJ Auxerre B",NA,5e+06,"https://www.transfermarkt.com/clement-akpa/profil/spieler/806793","2024-2025"
"Ligue 1","France",2024,"AJ Auxerre","3","Gabriel Osho","Centre-Back",NA,26,"Nigeria","Cardiff City","1.85","right",NA,"Luton Town",NA,3e+06,"https://www.transfermarkt.com/gabriel-osho/profil/spieler/364409","2024-2025"
"Ligue 1","France",2024,"AJ Auxerre","4","Jubal","Centre-Back",NA,31,"Brazil","FC Krasnodar","1.9","right",NA,"Vitória Setúbal FC",NA,2500000,"https://www.transfermarkt.com/jubal/profil/spieler/149928","2024-2025"
"Ligue 1","France",2024,"AJ Auxerre","-","Théo Pellenard","Centre-Back",NA,31,"France","Stade Lavallois","1.84","left",NA,"Valenciennes FC",NA,7e+05,"https://www.transfermarkt.com/theo-pellenard/profil/spieler/238716","2024-2025"
"Ligue 1","France",2024,"AJ Auxerre","-","Saad Agouzoul","Centre-Back",NA,27,"Morocco","Omonia Nicosia","1.91","left",NA,"FC Sochaux-Montbéliard",NA,5e+05,"https://www.transfermarkt.com/saad-agouzoul/profil/spieler/556865","2024-2025"
"Ligue 1","France",2024,"AJ Auxerre","-","Madiou Keita","Centre-Back",NA,20,"Guinea","RWDM Brussels","1.89","left",NA,NA,NA,150000,"https://www.transfermarkt.com/madiou-keita/profil/spieler/1042600","2024-2025"
"Ligue 1","France",2024,"AJ Auxerre","-","Victor Mayela","Centre-Back",NA,21,"France","AJ Auxerre B","1.87","left",NA,"AJ Auxerre B",NA,1e+05,"https://www.transfermarkt.com/victor-mayela/profil/spieler/950727","2024-2025"
"Ligue 1","France",2024,"AJ Auxerre","-","Neil Glossoa","Centre-Back",NA,20,"France","Pau FC","1.88","right",NA,NA,NA,NA,"https://www.transfermarkt.com/neil-glossoa/profil/spieler/1016807","2024-2025"
"Ligue 1","France",2024,"AJ Auxerre","-","Telli Siwe","Centre-Back",NA,20,"France","AJ Auxerre B",NA,"right",NA,NA,NA,NA,"https://www.transfermarkt.com/telli-siwe/profil/spieler/1091353","2024-2025"
"Ligue 1","France",2024,"AJ Auxerre","-","Marvyn Muzungu","Centre-Back",NA,17,"France","Ajax Amsterdam U21","1.92","left",NA,NA,NA,NA,"https://www.transfermarkt.com/marvyn-muzungu/profil/spieler/1233650","2024-2025"
"Ligue 1","France",2024,"AJ Auxerre","14","Gideon Mensah","Left-Back",NA,26,"Ghana","AJ Auxerre","1.78","left",NA,"Red Bull Salzburg",NA,4e+06,"https://www.transfermarkt.com/gideon-mensah/profil/spieler/397171","2024-2025"
"Ligue 1","France",2024,"AJ Auxerre","12","Fredrik Oppegård","Left-Back",NA,22,"Norway","AJ Auxerre","1.75","left",NA,"PSV Eindhoven",NA,6e+05,"https://www.transfermarkt.com/fredrik-oppegard/profil/spieler/539665","2024-2025"
"Ligue 1","France",2024,"AJ Auxerre","23","Ki-Jana Hoever","Right-Back",NA,23,"Netherlands","Wolverhampton Wanderers","1.83","right",NA,"Wolverhampton Wanderers",NA,5e+06,"https://www.transfermarkt.com/ki-jana-hoever/profil/spieler/485583","2024-2025"
"Ligue 1","France",2024,"AJ Auxerre","26","Paul Joly","Right-Back",NA,25,"France","1.FC Kaiserslautern","1.82","right",NA,"AJ Auxerre B",NA,1800000,"https://www.transfermarkt.com/paul-joly/profil/spieler/806168","2024-2025"
"Ligue 1","France",2024,"AJ Auxerre","24","Ange Loïc N'Gatta","Right-Back",NA,21,"Cote d'Ivoire","Grenoble Foot 38","1.75","right",NA,"AJ Auxerre B",NA,1e+05,"https://www.transfermarkt.com/ange-loic-ngatta/profil/spieler/855215","2024-2025"
"Ligue 1","France",2024,"AJ Auxerre","42","Elisha Owusu","Defensive Midfield",NA,27,"Ghana","AJ Auxerre","1.82","right",NA,"KAA Gent",NA,3e+06,"https://www.transfermarkt.com/elisha-owusu/profil/spieler/395695","2024-2025"
"Ligue 1","France",2024,"AJ Auxerre","18","Assane Dioussé","Defensive Midfield",NA,27,"Senegal","AJ Auxerre","1.75","left",NA,"OFI Crete FC",NA,7e+05,"https://www.transfermarkt.com/assane-diousse/profil/spieler/287635","2024-2025"
"Ligue 1","France",2024,"AJ Auxerre","8","Nathan Buayi-Kiala","Defensive Midfield",NA,21,"France","AJ Auxerre B","1.77","right",NA,"Parma Calcio 1913",NA,1e+05,"https://www.transfermarkt.com/nathan-buayi-kiala/profil/spieler/743523","2024-2025"
"Ligue 1","France",2024,"AJ Auxerre","27","Kévin Danois","Central Midfield",NA,21,"France","AJ Auxerre","1.83","right",NA,"AJ Auxerre B",NA,8e+06,"https://www.transfermarkt.com/kevin-danois/profil/spieler/743496","2024-2025"
"Ligue 1","France",2024,"AJ Auxerre","80","Han-Noah Massengo","Central Midfield",NA,23,"France","FC Augsburg","1.78","right",NA,"Burnley FC",NA,5e+06,"https://www.transfermarkt.com/han-noah-massengo/profil/spieler/536508","2024-2025"
"Ligue 1","France",2024,"AJ Auxerre","-","Rayan Raveloson","Central Midfield",NA,28,"Madagascar","BSC Young Boys","1.82","right",NA,"Los Angeles Galaxy",NA,2e+06,"https://www.transfermarkt.com/rayan-raveloson/profil/spieler/344576","2024-2025"
"Ligue 1","France",2024,"AJ Auxerre","-","Rudy Matondo","Central Midfield",NA,17,"France","AJ Auxerre","1.8","right",NA,"AJ Auxerre U19",NA,3e+05,"https://www.transfermarkt.com/rudy-matondo/profil/spieler/1241211","2024-2025"
"Ligue 1","France",2024,"AJ Auxerre","-","Yoann Cissé","Left Midfield",NA,20,"France","Zébra Élites",NA," ",NA,NA,NA,NA,"https://www.transfermarkt.com/yoann-cisse/profil/spieler/918251","2024-2025"
"Ligue 1","France",2024,"AJ Auxerre","25","Hamed Traoré","Attacking Midfield",NA,25,"Cote d'Ivoire","Olympique Marseille","1.77","right",NA,"AFC Bournemouth",NA,2e+07,"https://www.transfermarkt.com/hamed-traore/profil/spieler/391065","2024-2025"
"Ligue 1","France",2024,"AJ Auxerre","29","Ben Viadere","Attacking Midfield",NA,19,"France","Without Club","1.76","right",NA,NA,NA,NA,"https://www.transfermarkt.com/ben-viadere/profil/spieler/1048496","2024-2025"
"Ligue 1","France",2024,"AJ Auxerre","77","Aristide Zossou","Left Winger",NA,20,"Cote d'Ivoire","USL Dunkerque","1.78","right",NA,"AJ Auxerre B",NA,1e+05,"https://www.transfermarkt.com/aristide-zossou/profil/spieler/1310513","2024-2025"
"Ligue 1","France",2024,"AJ Auxerre","10","Gaëtan Perrin","Right Winger",NA,29,"France","FC Krasnodar","1.69","right",NA,"US Orléans",NA,8e+06,"https://www.transfermarkt.com/gaetan-perrin/profil/spieler/353404","2024-2025"
"Ligue 1","France",2024,"AJ Auxerre","21","Lasso Coulibaly","Right Winger",NA,22,"Cote d'Ivoire","AJ Auxerre","1.76","right",NA,"FC Nordsjaelland",NA,1200000,"https://www.transfermarkt.com/lasso-coulibaly/profil/spieler/658534","2024-2025"
"Ligue 1","France",2024,"AJ Auxerre","11","Eros Maddy","Right Winger",NA,24,"Netherlands","AJ Auxerre","1.77","right",NA,"Helmond Sport",NA,150000,"https://www.transfermarkt.com/eros-maddy/profil/spieler/412934","2024-2025"
"Ligue 1","France",2024,"AJ Auxerre","17","Lassine Sinayoko","Centre-Forward",NA,25,"Mali","AJ Auxerre","1.86","right",NA,"AJ Auxerre B",NA,4e+06,"https://www.transfermarkt.com/lassine-sinayoko/profil/spieler/569140","2024-2025"
"Ligue 1","France",2024,"AJ Auxerre","9","Theo Bair","Centre-Forward",NA,25,"Canada","AJ Auxerre","1.91","right",NA,"Motherwell FC",NA,1800000,"https://www.transfermarkt.com/theo-bair/profil/spieler/501709","2024-2025"
"Ligue 1","France",2024,"AJ Auxerre","45","Ado Onaiwu","Centre-Forward",NA,29,"Japan","AJ Auxerre","1.8","right",NA,"FC Toulouse",NA,1500000,"https://www.transfermarkt.com/ado-onaiwu/profil/spieler/308133","2024-2025"
"Ligue 1","France",2024,"AJ Auxerre","19","Florian Ayé","Centre-Forward",NA,28,"France","Servette FC","1.84","right",NA,"Brescia Calcio (- 2025)",NA,1200000,"https://www.transfermarkt.com/florian-aye/profil/spieler/372713","2024-2025"
"Ligue 2","France",2024,"AS Saint-Étienne","30","Gautier Larsonneur","Goalkeeper",NA,28,"France","AS Saint-Étienne","1.81","right",NA,"Stade Brestois 29",NA,3e+06,"https://www.transfermarkt.com/gautier-larsonneur/profil/spieler/357047","2024-2025"
"Ligue 2","France",2024,"AS Saint-Étienne","1","Brice Maubleu","Goalkeeper",NA,35,"France","AS Saint-Étienne","1.92","right",NA,"Grenoble Foot 38",NA,2e+05,"https://www.transfermarkt.com/brice-maubleu/profil/spieler/78047","2024-2025"
