Player,Squad,Pass_cmp,Pass_cmp%,Pass_Short,Pass_cmp_Short%,Pass_Medium,Pass_cmp_Medium%,pass_Long,Pass_cmp_Long%,xAG,xA,A-xAG,Pass_cmp_Att_3rd,PPA,CrsPA,Season,Competition
leroy sane,Bayern Munich,880,81.6,614,86.8,311,84.9,69,62.3,4.3,5.1,2.7,58,47,1,2022-2023,bundesliga
sidi sane,Schalke 04,7,100.0,1,100.0,3,100.0,1,100.0,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
bouna sarr,Bayern Munich,1,50.0,0,,2,50.0,0,,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
joe scally,Gladbach,921,78.5,547,88.1,434,84.3,121,49.6,1.8,2.4,-1.8,40,20,13,2022-2023,bundesliga
kevin schade,Freiburg,26,47.3,25,56.0,13,61.5,1,0.0,0.0,0.5,0.0,5,1,0,2022-2023,bundesliga
andras schafer,Union Berlin,205,74.8,131,82.4,97,83.5,23,39.1,0.2,0.6,-0.2,22,4,1,2022-2023,bundesliga
derry scherhant,Hertha BSC,33,66.0,21,76.2,21,57.1,0,,0.1,0.0,-0.1,0,0,0,2022-2023,bundesliga
patrik schick,Leverkusen,176,69.6,153,71.9,70,68.6,5,60.0,0.6,0.4,0.4,3,7,1,2022-2023,bundesliga
kingsley schindler,Köln,352,64.5,169,78.7,243,71.2,86,43.0,0.7,0.7,0.3,30,12,3,2022-2023,bundesliga
xaver schlager,RB Leipzig,771,83.1,411,90.0,369,87.8,106,69.8,0.7,1.6,0.3,87,10,1,2022-2023,bundesliga
keven schlotterbeck,Freiburg,6,100.0,3,100.0,3,100.0,0,,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
keven schlotterbeck,Bochum,208,66.0,96,70.8,145,76.6,67,43.3,0.5,0.2,-0.5,15,1,0,2022-2023,bundesliga
nico schlotterbeck,Dortmund,1648,86.3,609,91.6,920,93.5,335,64.2,1.7,1.3,3.3,137,11,0,2022-2023,bundesliga
jonathan schmid,Freiburg,23,82.1,16,87.5,8,75.0,4,75.0,0.1,0.1,-0.1,1,2,2,2022-2023,bundesliga
romano schmid,Werder Bremen,561,74.8,379,81.5,225,80.0,71,62.0,2.0,2.2,1.0,59,19,2,2022-2023,bundesliga
kenneth schmidt,Freiburg,166,88.8,61,90.2,98,94.9,25,64.0,0.0,0.0,0.0,13,1,0,2022-2023,bundesliga
niklas schmidt,Werder Bremen,446,74.2,222,84.2,214,79.4,125,65.6,1.3,1.7,-1.3,64,25,5,2022-2023,bundesliga
benno schmitz,Köln,938,62.6,488,81.6,644,67.5,272,33.5,2.4,3.1,-2.4,108,42,19,2022-2023,bundesliga
marvin schwabe,Köln,1091,78.5,170,98.8,646,98.5,569,50.4,0.0,0.1,0.0,22,1,0,2022-2023,bundesliga
alexander schwolow,Schalke 04,567,66.5,88,98.9,234,98.7,524,46.9,0.1,0.2,-0.1,32,2,0,2022-2023,bundesliga
paul seguin,Union Berlin,223,68.4,121,78.5,130,75.4,48,41.7,2.0,2.4,1.0,26,16,8,2022-2023,bundesliga
davie selke,Hertha BSC,41,60.3,33,75.8,16,56.3,1,0.0,0.9,0.6,0.1,5,0,0,2022-2023,bundesliga
davie selke,Köln,118,55.7,116,64.7,62,56.5,3,0.0,0.9,1.1,-0.9,4,4,0,2022-2023,bundesliga
suat serdar,Hertha BSC,431,70.1,249,78.7,231,75.8,77,64.9,1.6,1.8,0.4,50,14,0,2022-2023,bundesliga
eniss shabani,Mainz 05,5,83.3,3,100.0,3,66.7,0,,0.0,0.0,0.0,2,0,0,2022-2023,bundesliga
kiliann sildillia,Freiburg,787,71.4,402,78.6,448,74.3,183,64.5,0.7,1.3,1.3,69,9,4,2022-2023,bundesliga
andre silva,RB Leipzig,349,73.2,291,82.8,104,72.1,14,64.3,2.9,2.9,0.1,16,13,0,2022-2023,bundesliga
mohamed simakan,RB Leipzig,901,81.3,508,88.8,431,85.4,120,54.2,1.2,1.4,-0.2,81,16,2,2022-2023,bundesliga
daley sinkgraven,Leverkusen,159,76.1,106,88.7,63,76.2,33,45.5,1.3,0.3,0.7,12,1,1,2022-2023,bundesliga
tobias sippel,Gladbach,174,66.9,45,97.8,86,98.8,127,33.9,0.0,0.0,0.0,3,0,0,2022-2023,bundesliga
hugo siquet,Freiburg,5,71.4,4,100.0,3,33.3,0,,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
tim skarke,Union Berlin,22,61.1,16,68.8,14,78.6,5,0.0,0.0,0.0,0.0,1,1,1,2022-2023,bundesliga
tim skarke,Schalke 04,94,64.8,55,74.5,55,67.3,16,56.3,0.9,0.9,0.1,6,3,3,2022-2023,bundesliga
ellyes skhiri,Köln,1505,87.7,688,89.4,804,91.9,152,82.9,1.8,1.8,-0.8,112,13,2,2022-2023,bundesliga
robert skov,Hoffenheim,509,69.9,274,84.7,297,71.7,115,47.0,1.8,2.3,0.2,35,22,9,2022-2023,bundesliga
hrvoje smolcic,Eint Frankfurt,287,80.8,111,86.5,188,88.3,45,51.1,0.0,0.1,0.0,8,0,0,2022-2023,bundesliga
danilo soares,Bochum,751,74.8,383,86.9,412,75.7,159,57.9,1.3,1.1,-1.3,82,14,5,2022-2023,bundesliga
nikola soldo,Köln,270,77.6,74,82.4,191,91.1,72,48.6,0.0,0.0,0.0,11,1,0,2022-2023,bundesliga
yann sommer,Bayern Munich,650,86.8,165,100.0,366,98.4,213,57.3,0.0,0.0,0.0,5,0,0,2022-2023,bundesliga
yann sommer,Gladbach,499,81.9,125,99.2,285,98.2,196,48.0,0.0,0.0,0.0,5,0,0,2022-2023,bundesliga
borna sosa,Stuttgart,1076,73.8,626,89.1,515,72.8,256,45.3,6.5,8.2,0.5,80,57,37,2022-2023,bundesliga
djibril sow,Eint Frankfurt,1324,85.0,639,88.6,694,90.3,147,70.1,1.0,1.3,-1.0,137,20,1,2022-2023,bundesliga
anton stach,Mainz 05,619,69.0,423,75.9,298,73.2,105,47.6,3.6,4.0,0.4,70,25,6,2022-2023,bundesliga
kostas stafylidis,Bochum,297,70.2,128,88.3,190,73.2,89,47.2,0.7,0.7,1.3,23,5,4,2022-2023,bundesliga
jens stage,Werder Bremen,412,66.2,307,76.9,196,72.4,51,37.3,1.8,2.6,1.2,34,20,3,2022-2023,bundesliga
veit stange,Hertha BSC,0,,0,,0,,0,,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
josip stanisic,Bayern Munich,577,91.2,312,94.2,253,94.1,55,69.1,0.4,0.7,-0.4,43,11,3,2022-2023,bundesliga
niklas stark,Werder Bremen,1027,82.6,324,88.6,660,88.9,229,63.3,0.3,0.4,-0.3,57,5,1,2022-2023,bundesliga
pascal stenzel,Stuttgart,174,78.0,78,91.0,72,80.6,67,65.7,0.6,0.6,0.4,11,4,2,2022-2023,bundesliga
angelo stiller,Hoffenheim,279,76.9,183,84.2,111,83.8,34,64.7,0.5,0.6,0.5,26,5,0,2022-2023,bundesliga
lars stindl,Gladbach,624,80.4,398,85.7,238,85.3,64,70.3,6.2,3.5,0.8,67,17,1,2022-2023,bundesliga
kevin stoger,Bochum,1114,69.3,609,82.8,570,72.6,321,50.8,5.7,7.8,-2.7,153,46,11,2022-2023,bundesliga
niklas sule,Dortmund,1677,90.6,701,94.0,830,92.8,260,81.2,2.2,1.6,0.8,116,9,2,2022-2023,bundesliga
ivan sunjic,Hertha BSC,270,74.8,172,83.7,118,78.0,45,53.3,0.2,0.4,-0.2,34,4,0,2022-2023,bundesliga
mattias svanberg,Wolfsburg,394,69.5,247,76.1,191,76.4,74,51.4,5.0,4.4,1.0,34,23,6,2022-2023,bundesliga
dominik szoboszlai,RB Leipzig,1262,79.9,757,87.8,491,82.5,210,69.0,8.1,8.6,-0.1,107,46,9,2022-2023,bundesliga
alexander srloth,RB Leipzig,2,100.0,2,100.0,0,,0,,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
jonathan tah,Leverkusen,1455,88.9,533,92.9,875,92.8,196,69.9,0.5,0.3,-0.5,59,3,0,2022-2023,bundesliga
edmond tapsoba,Leverkusen,1891,85.5,783,91.2,1044,91.3,322,61.8,1.0,1.5,-1.0,154,9,0,2022-2023,bundesliga
niklas tauer,Mainz 05,50,89.3,33,90.9,20,95.0,2,50.0,0.0,0.1,0.0,5,2,1,2022-2023,bundesliga
mathys tel,Bayern Munich,126,80.3,83,86.7,57,84.2,4,100.0,0.7,0.4,-0.7,7,5,3,2022-2023,bundesliga
semir telalovic,Gladbach,1,50.0,1,100.0,0,,0,,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
simon terodde,Schalke 04,212,67.1,161,75.2,97,67.0,13,69.2,2.3,1.4,-2.3,16,7,0,2022-2023,bundesliga
malick thiaw,Schalke 04,108,87.8,30,83.3,79,91.1,14,78.6,0.0,0.0,0.0,4,0,0,2022-2023,bundesliga
jan thielmann,Köln,158,63.5,109,73.4,83,77.1,23,43.5,0.9,2.1,1.1,10,11,7,2022-2023,bundesliga
morten thorsby,Union Berlin,119,62.3,98,71.4,60,58.3,13,38.5,0.5,0.3,0.5,12,4,1,2022-2023,bundesliga
marcus thuram,Gladbach,415,74.0,324,80.2,150,77.3,14,42.9,5.2,3.1,0.8,16,20,0,2022-2023,bundesliga
steffen tigges,Köln,200,57.5,177,63.3,101,64.4,21,52.4,1.9,1.3,-0.9,26,13,3,2022-2023,bundesliga
umut tohumcu,Hoffenheim,56,71.8,34,79.4,25,88.0,9,44.4,0.1,0.1,-0.1,9,0,0,2022-2023,bundesliga
tiago tomas,Stuttgart,197,60.4,159,76.1,82,59.8,43,44.2,3.6,2.3,-0.6,10,16,5,2022-2023,bundesliga
almamy toure,Eint Frankfurt,188,81.0,76,89.5,115,86.1,28,60.7,0.6,0.5,0.4,11,1,0,2022-2023,bundesliga
lucas tousart,Hertha BSC,530,59.9,402,66.7,282,69.9,94,38.3,2.0,2.1,0.0,72,9,3,2022-2023,bundesliga
kevin trapp,Eint Frankfurt,616,69.4,134,99.3,332,98.5,412,36.7,0.0,0.0,0.0,9,0,0,2022-2023,bundesliga
christopher trimmel,Union Berlin,649,62.4,350,83.7,362,72.9,262,28.6,3.2,3.2,2.8,53,26,18,2022-2023,bundesliga
tuta,Eint Frankfurt,1486,80.1,544,88.8,945,87.6,314,51.3,0.8,0.9,0.2,94,6,1,2022-2023,bundesliga
sven ulreich,Bayern Munich,110,84.0,41,100.0,54,98.1,35,45.7,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
lauren ulrich,Stuttgart,4,80.0,3,100.0,2,50.0,0,,0.0,0.0,0.0,1,0,0,2022-2023,bundesliga
dayot upamecano,Bayern Munich,2101,90.6,641,93.0,1315,95.1,333,73.9,0.3,1.0,0.7,205,6,0,2022-2023,bundesliga
filip uremovic,Hertha BSC,514,78.1,203,81.3,363,87.3,74,36.5,0.4,0.3,-0.4,16,2,1,2022-2023,bundesliga
jere uronen,Schalke 04,275,73.7,149,87.2,134,79.1,64,51.6,0.9,0.9,-0.9,19,7,7,2022-2023,bundesliga
mark uth,Köln,11,73.3,7,71.4,5,100.0,3,33.3,0.0,0.0,0.0,2,0,0,2022-2023,bundesliga
josha vagnoman,Stuttgart,453,77.6,291,84.9,217,75.6,33,72.7,1.6,1.9,0.4,28,14,3,2022-2023,bundesliga
ruben vargas,Augsburg,215,57.8,131,75.6,157,58.6,44,34.1,2.2,1.9,1.8,26,16,6,2022-2023,bundesliga
renato veiga,Augsburg,210,66.0,85,75.3,131,80.2,88,39.8,0.2,0.2,-0.2,7,4,1,2022-2023,bundesliga
milos veljkovic,Werder Bremen,1145,81.1,308,86.0,739,90.0,326,62.0,0.7,0.8,1.3,76,2,0,2022-2023,bundesliga
micky van de ven,Wolfsburg,1541,87.7,502,91.4,982,94.4,236,61.4,1.4,1.4,-0.4,98,5,0,2022-2023,bundesliga
gabriel vidovic,Bayern Munich,10,76.9,8,87.5,3,66.7,0,,0.1,0.1,0.9,0,1,0,2022-2023,bundesliga
kevin vogt,Hoffenheim,1033,86.0,304,89.5,629,91.9,242,70.7,0.4,0.8,-0.4,88,13,2,2022-2023,bundesliga
aster vranckx,Wolfsburg,2,66.7,1,100.0,2,50.0,0,,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
robert wagner,Freiburg,7,46.7,5,40.0,6,66.7,1,0.0,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
luca waldschmidt,Wolfsburg,117,76.5,85,85.9,44,77.3,11,36.4,0.0,0.5,0.0,9,2,0,2022-2023,bundesliga
paul wanner,Bayern Munich,7,77.8,5,80.0,3,66.7,0,,0.1,0.1,-0.1,0,1,0,2022-2023,bundesliga
julian weigl,Gladbach,1072,89.1,476,93.3,552,92.9,137,71.5,0.6,0.8,-0.6,66,5,0,2022-2023,bundesliga
nelson weiper,Mainz 05,27,67.5,21,81.0,13,61.5,0,,0.1,0.1,-0.1,0,1,1,2022-2023,bundesliga
mitchell weiser,Werder Bremen,960,71.6,592,83.4,483,73.9,168,49.4,5.6,6.9,3.4,91,48,17,2022-2023,bundesliga
noah weihaupt,Freiburg,111,68.5,71,80.3,50,72.0,27,48.1,1.0,0.8,0.0,9,6,2,2022-2023,bundesliga
marcel wenig,Eint Frankfurt,9,90.0,7,100.0,2,50.0,1,100.0,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
timo werner,RB Leipzig,505,73.7,360,83.6,222,73.0,35,62.9,3.1,3.0,-0.1,38,19,2,2022-2023,bundesliga
silvan widmer,Mainz 05,597,68.4,374,84.0,323,68.7,122,38.5,2.0,1.6,0.0,43,17,5,2022-2023,bundesliga
patrick wimmer,Wolfsburg,334,60.8,234,71.8,161,75.8,76,34.2,5.0,5.6,3.0,23,30,8,2022-2023,bundesliga
jonas wind,Wolfsburg,247,66.6,215,77.2,98,64.3,10,50.0,1.3,2.0,-1.3,37,11,0,2022-2023,bundesliga
frederik winther,Augsburg,22,62.9,8,62.5,15,80.0,8,50.0,0.1,0.0,0.9,1,1,0,2022-2023,bundesliga
florian wirtz,Leverkusen,473,74.6,307,85.3,186,75.8,91,48.4,3.9,3.1,2.1,43,26,3,2022-2023,bundesliga
hannes wolf,Gladbach,146,81.6,94,88.3,46,93.5,10,60.0,0.3,0.2,0.7,8,2,0,2022-2023,bundesliga
marius wolf,Dortmund,834,78.6,484,88.4,366,82.5,129,58.1,2.9,3.2,-1.9,60,29,14,2022-2023,bundesliga
jeong wooyeong,Freiburg,192,78.7,131,84.0,71,84.5,15,66.7,1.2,1.5,-0.2,13,6,3,2022-2023,bundesliga
kelvin yeboah,Augsburg,28,47.5,21,61.9,20,60.0,5,60.0,0.4,0.5,0.6,4,3,1,2022-2023,bundesliga
maya yoshida,Schalke 04,1071,76.1,318,79.2,729,89.6,326,50.0,0.1,0.8,-0.1,70,10,1,2022-2023,bundesliga
danaxel zagadou,Stuttgart,841,85.4,273,86.8,523,91.4,171,72.5,0.6,0.2,-0.6,45,1,0,2022-2023,bundesliga
rodrigo zalazar,Schalke 04,253,59.0,144,75.0,112,69.6,134,44.0,4.5,4.6,1.5,20,18,7,2022-2023,bundesliga
aaron zehnter,Augsburg,0,0.0,0,,1,0.0,1,0.0,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
robin zentner,Mainz 05,532,61.3,63,100.0,244,97.1,559,41.5,0.1,0.2,-0.1,26,1,0,2022-2023,bundesliga
michael zetterer,Werder Bremen,43,70.5,2,100.0,18,100.0,41,56.1,0.0,0.0,0.0,2,0,0,2022-2023,bundesliga
simon zoller,Bochum,208,62.7,171,69.0,115,62.6,19,68.4,1.1,0.5,0.9,16,4,0,2022-2023,bundesliga
