Player,Squad,Pass_cmp,Pass_cmp%,Pass_Short,Pass_cmp_Short%,Pass_Medium,Pass_cmp_Medium%,pass_Long,Pass_cmp_Long%,xAG,xA,A-xAG,Pass_cmp_Att_3rd,PPA,CrsPA,Season,Competition
tobias sippel,Gladbach,20,58.8,1,100.0,8,100.0,25,44.0,0.0,0.0,0.0,0,0,0,2024-2025,bundesliga
ibrahima sissoko,Bochum,804,75.0,443,83.5,432,81.0,120,53.3,1.6,2.7,-0.6,77,16,5,2024-2025,bundesliga
tim skarke,Union Berlin,243,70.0,172,80.8,98,70.4,23,60.9,1.2,1.2,0.8,12,15,9,2024-2025,bundesliga
ellyes skhiri,Eint Frankfurt,1153,88.5,659,93.2,486,89.9,85,65.9,1.4,2.0,0.6,82,18,0,2024-2025,bundesliga
leo skiri stigard,Hoffenheim,484,83.9,200,90.5,275,89.5,81,53.1,0.1,0.3,-0.1,38,3,1,2024-2025,bundesliga
andreas skov olsen,Wolfsburg,217,80.4,119,85.7,97,87.6,40,55.0,1.9,1.3,-0.9,12,10,2,2024-2025,bundesliga
robert skov,Union Berlin,305,65.9,173,85.0,166,66.9,92,43.5,2.4,3.5,-0.4,18,16,5,2024-2025,bundesliga
steven skrzybski,Holstein Kiel,312,70.0,184,78.3,175,74.3,62,50.0,2.9,3.3,0.1,36,16,7,2024-2025,bundesliga
eric smith,St. Pauli,1355,80.8,531,91.1,772,87.6,330,52.7,1.5,2.8,-0.5,118,19,4,2024-2025,bundesliga
anton stach,Hoffenheim,1270,82.6,612,87.4,667,88.2,182,61.0,2.2,3.2,-0.2,120,33,10,2024-2025,bundesliga
jens stage,Werder Bremen,768,77.0,441,84.8,353,81.0,128,55.5,2.8,3.9,2.2,67,26,4,2024-2025,bundesliga
josip stanisic,Bayern Munich,716,91.6,353,95.8,354,92.9,66,72.7,1.5,1.4,0.5,77,12,2,2024-2025,bundesliga
niklas stark,Werder Bremen,1098,85.6,402,88.3,691,91.3,163,62.0,0.1,0.3,0.9,66,3,0,2024-2025,bundesliga
pascal stenzel,Stuttgart,181,83.0,78,94.9,92,87.0,42,59.5,0.6,0.6,-0.6,9,4,2,2024-2025,bundesliga
leonidas stergiou,Stuttgart,440,82.4,272,91.9,191,82.7,49,53.1,0.9,0.7,1.1,30,1,0,2024-2025,bundesliga
finley stevens,St. Pauli,1,50.0,1,100.0,1,0.0,0,,0.0,0.0,0.0,0,0,0,2024-2025,bundesliga
angelo stiller,Stuttgart,2219,87.4,1105,93.7,1072,90.2,278,61.2,7.2,8.6,0.8,271,50,10,2024-2025,bundesliga
kevin stoger,Gladbach,847,75.8,480,90.8,362,76.5,202,53.5,5.3,4.2,-2.3,90,39,8,2024-2025,bundesliga
niklas sule,Dortmund,870,92.8,409,95.6,433,95.2,82,74.4,0.1,0.4,-0.1,74,0,0,2024-2025,bundesliga
mattias svanberg,Wolfsburg,259,68.7,169,84.0,125,72.0,46,30.4,1.7,1.6,-0.7,36,4,1,2024-2025,bundesliga
daniel svensson,Dortmund,394,79.3,227,91.2,181,84.5,58,48.3,1.2,1.3,1.8,29,11,4,2024-2025,bundesliga
haris tabakovic,Hoffenheim,134,62.9,125,65.6,58,63.8,2,100.0,1.2,0.9,-0.2,8,2,1,2024-2025,bundesliga
jonathan tah,Leverkusen,2145,92.9,871,95.3,1192,96.1,206,72.8,0.4,1.9,-0.4,202,6,3,2024-2025,bundesliga
edmond tapsoba,Leverkusen,1703,86.4,846,94.4,838,89.7,245,54.7,0.2,1.3,-0.2,195,9,2,2024-2025,bundesliga
mathys tel,Bayern Munich,108,84.4,66,87.9,43,90.7,14,57.1,0.3,0.6,0.7,5,4,1,2024-2025,bundesliga
nathan tella,Leverkusen,256,74.6,187,86.6,92,80.4,19,42.1,1.5,1.6,2.5,15,10,2,2024-2025,bundesliga
martin terrier,Leverkusen,163,81.9,120,90.8,49,81.6,9,66.7,0.9,1.7,0.1,6,5,1,2024-2025,bundesliga
arthur theate,Eint Frankfurt,1539,82.6,679,92.9,845,87.0,283,52.7,1.0,1.7,-1.0,184,22,5,2024-2025,bundesliga
norman theuerkauf,Heidenheim,17,85.0,9,88.9,10,80.0,1,100.0,0.0,0.0,0.0,2,0,0,2024-2025,bundesliga
denis thomalla,Heidenheim,1,100.0,0,,1,100.0,0,,0.0,0.0,0.0,0,0,0,2024-2025,bundesliga
phillip tietz,Augsburg,300,62.4,263,69.6,133,66.9,18,44.4,1.2,1.4,0.8,18,9,1,2024-2025,bundesliga
umut tohumcu,Hoffenheim,110,82.7,67,88.1,49,85.7,10,50.0,0.4,0.3,0.6,8,0,0,2024-2025,bundesliga
john tolkin,Holstein Kiel,250,67.9,139,87.1,136,73.5,72,34.7,0.7,1.1,1.3,14,5,1,2024-2025,bundesliga
tiago tomas,Wolfsburg,329,69.3,235,76.6,165,71.5,38,52.6,2.6,1.5,-1.6,33,13,3,2024-2025,bundesliga
bazoumana toure,Hoffenheim,125,66.8,92,73.9,51,64.7,17,64.7,1.9,1.8,1.1,9,11,5,2024-2025,bundesliga
lucas tousart,Union Berlin,108,66.7,86,79.1,47,63.8,16,37.5,0.5,0.6,0.5,7,4,0,2024-2025,bundesliga
omar traore,Heidenheim,989,70.7,573,84.8,514,74.3,215,46.0,1.6,3.3,-0.6,101,36,14,2024-2025,bundesliga
kevin trapp,Eint Frankfurt,693,73.2,217,100.0,331,97.9,389,38.0,0.0,0.0,0.0,7,0,0,2024-2025,bundesliga
philipp treu,St. Pauli,1225,80.0,732,90.6,575,81.6,137,45.3,2.5,2.8,-0.5,62,19,8,2024-2025,bundesliga
christopher trimmel,Union Berlin,474,60.5,216,81.9,318,64.8,201,42.3,2.1,3.2,0.9,60,18,10,2024-2025,bundesliga
tuta,Eint Frankfurt,1265,87.7,568,93.7,666,94.0,161,54.0,0.3,0.7,0.7,79,11,0,2024-2025,bundesliga
lukas ullrich,Gladbach,647,76.1,420,89.3,297,78.5,80,38.8,1.8,1.9,0.2,29,9,6,2024-2025,bundesliga
sven ulreich,Bayern Munich,25,83.3,10,100.0,10,100.0,10,50.0,0.0,0.0,0.0,1,0,0,2024-2025,bundesliga
deniz undav,Stuttgart,431,73.2,311,81.7,182,74.2,46,56.5,3.6,3.8,-0.6,38,27,2,2024-2025,bundesliga
dayot upamecano,Bayern Munich,1805,93.9,641,93.9,1075,96.7,177,83.1,0.5,1.2,-0.5,197,3,1,2024-2025,bundesliga
jonas urbig,Bayern Munich,232,81.1,46,100.0,123,98.4,116,56.0,0.0,0.1,0.0,8,1,0,2024-2025,bundesliga
can uzun,Eint Frankfurt,239,79.9,134,86.6,113,87.6,30,56.7,1.1,1.1,-0.1,25,18,4,2024-2025,bundesliga
josha vagnoman,Stuttgart,725,80.4,435,88.0,331,82.5,82,59.8,2.1,2.2,-1.1,36,18,9,2024-2025,bundesliga
siebe van der heyden,St. Pauli,386,79.3,189,89.4,204,86.3,66,51.5,0.0,0.2,0.0,36,6,3,2024-2025,bundesliga
maarten vandevoordt,RB Leipzig,138,78.9,27,100.0,75,100.0,71,49.3,0.0,0.0,0.0,3,0,0,2024-2025,bundesliga
ruben vargas,Augsburg,118,83.7,54,90.7,67,80.6,14,78.6,0.7,1.1,-0.7,7,5,1,2024-2025,bundesliga
nikola vasilj,St. Pauli,1033,73.6,196,99.5,563,98.9,634,43.1,0.0,0.2,0.0,40,2,0,2024-2025,bundesliga
denis vavro,Wolfsburg,1297,86.9,345,88.7,798,94.4,331,70.7,0.2,0.5,-0.2,102,6,0,2024-2025,bundesliga
milos veljkovic,Werder Bremen,562,86.7,191,94.8,324,91.4,114,69.3,0.2,0.6,0.8,50,4,3,2024-2025,bundesliga
nikolas veratschnig,Mainz 05,106,72.6,59,79.7,61,75.4,12,58.3,0.3,0.3,-0.3,7,4,1,2024-2025,bundesliga
arthur vermeeren,RB Leipzig,821,86.1,464,87.7,390,90.5,43,69.8,0.9,1.3,1.1,71,6,0,2024-2025,bundesliga
yorbe vertessen,Union Berlin,133,66.2,96,76.0,57,71.9,28,35.7,1.6,1.8,-1.6,6,14,2,2024-2025,bundesliga
gabriel vidovic,Bayern Munich,8,100.0,6,100.0,2,100.0,0,,0.0,0.0,0.0,0,0,0,2024-2025,bundesliga
gabriel vidovic,Mainz 05,6,100.0,2,100.0,4,100.0,0,,0.0,0.0,0.0,0,0,0,2024-2025,bundesliga
kevin vogt,Union Berlin,790,88.1,238,95.4,474,92.0,168,68.5,0.0,0.3,0.0,71,8,0,2024-2025,bundesliga
kevin volland,Union Berlin,10,71.4,6,66.7,5,60.0,0,,0.1,0.2,-0.1,1,0,0,2024-2025,bundesliga
aster vranckx,Wolfsburg,166,82.2,93,90.3,73,89.0,18,66.7,0.0,0.4,0.0,16,2,0,2024-2025,bundesliga
robert wagner,St. Pauli,98,75.4,67,83.6,40,77.5,12,50.0,0.0,0.1,0.0,6,0,0,2024-2025,bundesliga
elye wahi,Eint Frankfurt,27,64.3,22,72.7,11,81.8,4,25.0,0.1,0.3,-0.1,2,3,1,2024-2025,bundesliga
hauke wahl,St. Pauli,1520,86.6,638,92.2,903,90.8,166,51.8,0.5,1.6,-0.5,120,8,1,2024-2025,bundesliga
paul wanner,Heidenheim,518,73.1,317,83.6,234,79.1,92,43.5,1.3,1.8,0.7,43,13,3,2024-2025,bundesliga
kjellarik watjen,Dortmund,3,37.5,4,50.0,3,33.3,0,,0.0,0.0,0.0,0,0,0,2024-2025,bundesliga
julian weigl,Gladbach,1557,88.3,663,91.9,835,91.6,186,78.5,1.1,1.9,0.9,121,18,1,2024-2025,bundesliga
timon weiner,Holstein Kiel,682,68.8,143,100.0,306,98.7,536,44.2,0.0,0.0,0.0,13,0,0,2024-2025,bundesliga
nelson weiper,Mainz 05,116,67.1,97,73.2,39,69.2,8,87.5,1.9,0.7,0.1,12,5,0,2024-2025,bundesliga
mitchell weiser,Werder Bremen,1151,73.9,739,84.6,535,75.9,133,48.9,4.7,5.4,4.3,74,40,12,2024-2025,bundesliga
noah weihaupt,St. Pauli,226,62.3,154,79.2,108,60.2,69,47.8,1.8,1.8,-1.8,19,15,11,2024-2025,bundesliga
noah weihaupt,Freiburg,37,74.0,22,95.5,15,73.3,8,37.5,0.0,0.1,0.0,2,2,1,2024-2025,bundesliga
silvan widmer,Mainz 05,208,74.0,121,84.3,110,71.8,40,60.0,0.4,0.5,0.6,15,6,2,2024-2025,bundesliga
patrick wimmer,Wolfsburg,427,65.7,299,72.2,207,73.4,84,57.1,2.9,3.4,1.1,55,23,4,2024-2025,bundesliga
jonas wind,Wolfsburg,432,70.6,347,74.9,172,75.0,35,65.7,4.2,4.7,-1.2,66,24,0,2024-2025,bundesliga
florian wirtz,Leverkusen,1370,78.3,993,87.6,497,74.2,133,51.9,7.0,9.4,5.0,96,65,8,2024-2025,bundesliga
dani de wit,Bochum,296,72.0,225,77.8,115,73.9,23,60.9,0.5,0.5,0.5,24,5,2,2024-2025,bundesliga
maximilian wittek,Bochum,1077,70.6,513,83.6,648,78.7,289,42.2,4.4,6.2,-4.4,114,37,18,2024-2025,bundesliga
marius wolf,Augsburg,826,68.5,469,82.7,455,72.7,201,46.3,3.2,4.4,-0.2,76,25,13,2024-2025,bundesliga
nick woltemade,Stuttgart,345,70.6,284,80.3,120,65.8,19,42.1,4.6,3.4,-2.6,31,23,0,2024-2025,bundesliga
jeong wooyeong,Union Berlin,381,75.3,290,86.9,132,72.0,24,41.7,1.7,2.1,0.3,30,20,5,2024-2025,bundesliga
granit xhaka,Leverkusen,2528,89.7,1377,93.7,1043,92.2,283,76.3,4.4,5.1,2.6,372,40,6,2024-2025,bundesliga
erencan yardimci,Hoffenheim,34,60.7,25,68.0,27,63.0,2,0.0,0.0,0.0,0.0,3,1,0,2024-2025,bundesliga
danaxel zagadou,Stuttgart,9,100.0,4,100.0,5,100.0,0,,0.0,0.0,0.0,0,0,0,2024-2025,bundesliga
david zec,Holstein Kiel,733,87.7,280,91.4,426,93.2,99,66.7,0.5,0.3,-0.5,25,1,0,2024-2025,bundesliga
robin zentner,Mainz 05,732,62.9,140,100.0,325,99.1,686,38.9,0.3,0.2,-0.3,52,4,0,2024-2025,bundesliga
cedric zesiger,Augsburg,455,78.6,195,89.7,269,88.1,89,44.9,1.3,1.1,0.7,45,6,4,2024-2025,bundesliga
cedric zesiger,Wolfsburg,189,79.7,79,96.2,107,86.9,36,33.3,0.0,0.2,0.0,15,2,1,2024-2025,bundesliga
michael zetterer,Werder Bremen,1028,78.2,165,99.4,546,98.5,593,54.3,0.0,0.1,0.0,21,1,0,2024-2025,bundesliga
budu zivzivadze,Heidenheim,142,69.3,109,73.4,67,73.1,10,80.0,1.5,1.4,1.5,7,8,2,2024-2025,bundesliga
