Player,Squad,Pass_cmp,Pass_cmp%,Pass_cmp_Short%,Pass_cmp_Medium%,Pass_cmp_Long%,xAG,xA,A-xAG,Pass_cmp_Att_3rd,PPA,CrsPA,Season,Competition
niccolo pisilli,Roma,5,83.3,100.0,0.0,,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
tommaso pobega,Milan,103,78.0,81.0,93.3,55.6,0.2,0.1,-0.2,7,1,0,2023-2024,serie-a
paul pogba,Juventus,27,77.1,92.9,84.6,50.0,0.0,0.1,0.0,5,2,0,2023-2024,serie-a
matteo politano,Napoli,994,76.9,90.5,78.2,55.6,6.6,6.0,0.4,75,76,23,2023-2024,serie-a
marin pongracic,Lecce,1583,84.6,85.6,92.0,68.9,0.4,0.6,-0.4,119,5,0,2023-2024,serie-a
stefan posch,Bologna,1712,82.2,93.0,89.8,42.1,2.1,1.9,-0.1,144,21,7,2023-2024,serie-a
matteo prati,Cagliari,560,74.2,84.0,80.8,48.0,0.8,1.2,0.2,59,14,4,2023-2024,serie-a
ivan provedel,Lazio,835,81.7,100.0,99.2,64.0,0.0,0.0,0.0,9,1,0,2023-2024,serie-a
christian pulisic,Milan,832,77.5,87.0,81.0,50.8,4.8,4.5,3.2,42,43,18,2023-2024,serie-a
george puscas,Genoa,34,55.7,64.9,57.1,0.0,0.1,0.1,-0.1,3,1,0,2023-2024,serie-a
domingos quina,Udinese,1,100.0,100.0,,,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
adrien rabiot,Juventus,996,82.2,88.4,84.1,65.4,4.1,4.0,-1.1,103,23,10,2023-2024,serie-a
uros racic,Sassuolo,322,81.3,87.6,89.3,50.9,0.3,0.3,0.7,30,4,0,2023-2024,serie-a
nemanja radonjic,Torino,57,64.0,71.7,69.6,50.0,0.2,0.3,-0.2,4,3,2,2023-2024,serie-a
boris radunovic,Cagliari,169,76.1,100.0,97.1,60.2,0.0,0.0,0.0,9,0,0,2023-2024,serie-a
hamza rafia,Lecce,359,71.2,80.3,80.0,38.0,0.8,1.1,-0.8,41,6,1,2023-2024,serie-a
ylber ramadani,Lecce,991,79.3,84.5,87.8,60.3,0.5,0.7,-0.5,103,10,3,2023-2024,serie-a
luca ranieri,Fiorentina,1142,83.8,90.9,90.5,62.3,0.4,0.7,0.6,95,11,2,2023-2024,serie-a
filippo ranocchia,Empoli,152,70.4,83.6,82.5,41.2,0.5,1.0,-0.5,17,4,0,2023-2024,serie-a
giacomo raspadori,Napoli,525,74.0,83.7,76.7,59.3,4.0,3.0,-1.0,38,15,5,2023-2024,serie-a
federico ravaglia,Bologna,166,80.6,100.0,98.8,39.1,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
tijjani reijnders,Milan,1575,90.2,94.0,93.8,71.3,3.7,4.1,-0.7,168,37,6,2023-2024,serie-a
reinier,Frosinone,318,79.3,87.3,76.9,68.4,1.9,0.7,0.1,27,15,2,2023-2024,serie-a
mateo retegui,Genoa,265,64.3,76.0,58.7,40.0,0.7,0.6,1.3,10,5,0,2023-2024,serie-a
samuele ricci,Torino,1121,85.6,91.3,90.0,60.7,2.3,2.4,-0.3,103,24,4,2023-2024,serie-a
ricardo rodriguez,Torino,1401,83.5,94.5,84.8,54.9,1.4,1.8,0.6,119,25,12,2023-2024,serie-a
alessio romagnoli,Lazio,1604,91.2,95.3,94.7,62.7,0.6,0.6,-0.6,82,5,1,2023-2024,serie-a
simone romagnoli,Frosinone,1221,85.9,89.9,90.7,57.1,0.4,0.2,0.6,22,0,0,2023-2024,serie-a
luka romero,Milan,33,84.6,90.9,84.6,,0.0,0.1,0.0,1,1,0,2023-2024,serie-a
marten de roon,Atalanta,1446,84.5,89.5,88.6,66.5,1.2,1.2,3.8,147,20,3,2023-2024,serie-a
francesco rossi,Atalanta,1,50.0,100.0,,0.0,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
nicolo rovella,Lazio,851,87.2,94.3,92.1,63.5,0.5,0.6,1.5,68,5,0,2023-2024,serie-a
amir rrahmani,Napoli,2028,89.9,94.7,94.5,71.0,0.9,0.7,-0.9,153,3,0,2023-2024,serie-a
ruan,Sassuolo,593,85.0,87.2,89.1,72.5,0.6,0.4,-0.6,22,3,0,2023-2024,serie-a
daniele rugani,Juventus,564,88.7,92.6,93.9,62.9,0.4,0.1,-0.4,54,1,0,2023-2024,serie-a
matteo ruggeri,Atalanta,1250,80.0,89.4,82.5,45.9,1.8,2.1,2.2,86,31,23,2023-2024,serie-a
mario rui,Napoli,860,80.5,90.9,84.3,54.7,1.9,1.8,0.1,89,19,7,2023-2024,serie-a
stefano sabelli,Genoa,611,62.5,81.4,65.7,37.2,1.9,1.9,-0.9,58,35,15,2023-2024,serie-a
alexis saelemaekers,Bologna,786,78.0,88.5,80.9,57.9,2.8,3.5,-0.8,39,35,5,2023-2024,serie-a
lazar samardzic,Udinese,733,74.3,87.0,77.8,55.2,5.5,5.0,-3.5,86,15,4,2023-2024,serie-a
junior sambia,Salernitana,397,78.1,89.5,74.2,60.3,0.9,0.6,1.1,30,10,5,2023-2024,serie-a
antonio sanabria,Torino,494,79.2,84.7,80.8,70.2,1.4,0.9,-1.4,39,10,1,2023-2024,serie-a
renato sanches,Roma,67,87.0,97.4,89.7,42.9,0.2,0.1,-0.2,5,2,1,2023-2024,serie-a
alexis sanchez,Inter,276,75.2,84.1,74.0,69.5,3.1,2.8,1.9,28,24,2,2023-2024,serie-a
alex sandro,Juventus,479,86.3,93.5,90.8,58.8,0.9,0.7,-0.9,45,7,3,2023-2024,serie-a
nicola sansone,Lecce,207,74.7,89.1,78.5,45.0,1.3,0.9,0.7,24,10,2,2023-2024,serie-a
riccardo saponara,Hellas Verona,87,70.2,84.4,69.2,72.7,0.2,0.2,-0.2,8,3,1,2023-2024,serie-a
zanos savva,Torino,5,45.5,50.0,66.7,0.0,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
saba sazonov,Torino,163,87.2,96.4,90.7,72.4,0.0,0.0,0.0,4,0,0,2023-2024,serie-a
giorgio scalvini,Atalanta,1272,81.3,89.6,85.7,46.5,1.1,1.5,1.9,89,14,2,2023-2024,serie-a
gianluca scamacca,Atalanta,293,67.5,67.8,72.8,80.8,3.9,1.5,2.1,30,14,1,2023-2024,serie-a
perr schuurs,Torino,359,88.4,91.0,94.0,65.9,0.0,0.4,0.0,17,1,1,2023-2024,serie-a
simone scuffet,Cagliari,614,66.2,98.9,98.9,44.3,0.0,0.1,0.0,14,1,0,2023-2024,serie-a
demba seck,Torino,82,75.2,81.5,84.2,75.0,0.1,0.2,-0.1,9,4,0,2023-2024,serie-a
demba seck,Frosinone,74,80.4,87.7,80.0,100.0,0.3,0.4,-0.3,2,2,0,2023-2024,serie-a
nikola sekulov,Juventus,1,50.0,0.0,,,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
vivaldo semedo,Udinese,0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
stefano sensi,Inter,47,90.4,100.0,83.3,100.0,0.1,0.1,0.9,2,0,0,2023-2024,serie-a
suat serdar,Hellas Verona,445,73.9,80.9,78.5,68.3,1.4,0.9,0.6,56,14,1,2023-2024,serie-a
andres sfait,Salernitana,4,66.7,100.0,100.0,0.0,0.1,0.0,-0.1,1,1,0,2023-2024,serie-a
stephan el shaarawy,Roma,545,82.3,87.1,85.1,72.5,2.3,1.8,1.7,23,12,5,2023-2024,serie-a
eldor shomurodov,Cagliari,153,66.5,74.0,74.6,42.9,1.7,1.1,1.3,10,5,2,2023-2024,serie-a
steven shpendi,Empoli,57,75.0,81.8,84.2,,0.5,0.2,0.5,3,3,0,2023-2024,serie-a
marco silvestri,Udinese,324,71.8,97.2,97.2,40.8,0.0,0.0,0.0,2,0,0,2023-2024,serie-a
giovanni simeone,Napoli,132,70.6,83.2,71.2,40.0,0.6,0.8,-0.6,7,5,1,2023-2024,serie-a
jancarlo simic,Milan,59,92.2,100.0,100.0,16.7,0.0,0.0,0.0,3,0,0,2023-2024,serie-a
leo skiri stigard,Napoli,1172,87.5,91.7,92.8,62.1,0.1,0.3,-0.1,68,4,0,2023-2024,serie-a
ukasz skorupski,Bologna,796,78.2,99.0,98.7,48.9,0.0,0.0,0.0,6,0,0,2023-2024,serie-a
chris smalling,Roma,197,86.4,88.4,92.4,65.0,0.4,0.0,-0.4,7,0,0,2023-2024,serie-a
andrea sodero,Empoli,0,0.0,,,,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
ola solbakken,Roma,6,75.0,80.0,100.0,100.0,0.0,0.0,0.0,1,0,0,2023-2024,serie-a
daniele sommariva,Genoa,0,0.0,,,0.0,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
yann sommer,Inter,1078,87.2,100.0,98.6,61.5,0.0,0.0,0.0,4,0,0,2023-2024,serie-a
brandon soppy,Torino,68,73.9,90.5,68.8,55.6,0.1,0.1,-0.1,3,3,1,2023-2024,serie-a
alessandro sorrentino,Monza,148,76.7,100.0,97.3,48.2,0.0,0.0,0.0,1,0,0,2023-2024,serie-a
riccardo sottil,Fiorentina,331,78.6,87.5,85.0,57.1,2.5,2.4,0.5,11,16,7,2023-2024,serie-a
matias soule,Frosinone,1197,78.0,87.3,78.9,54.6,6.6,5.3,-3.6,107,78,12,2023-2024,serie-a
djed spence,Genoa,272,79.5,89.2,73.2,65.5,0.3,0.4,-0.3,17,9,6,2023-2024,serie-a
leonardo spinazzola,Roma,663,78.1,90.1,80.2,54.9,3.0,3.1,-1.0,32,48,21,2023-2024,serie-a
marco sportiello,Milan,213,86.2,100.0,98.3,56.2,0.0,0.0,0.0,5,0,0,2023-2024,serie-a
trivante stewart,Salernitana,18,66.7,92.3,62.5,50.0,0.1,0.0,-0.1,0,0,0,2023-2024,serie-a
gabriel strefezza,Lecce,300,72.8,86.8,75.2,52.9,1.2,1.3,-1.2,34,20,7,2023-2024,serie-a
kevin strootman,Genoa,550,82.1,86.1,87.6,58.0,1.3,2.2,0.7,47,10,5,2023-2024,serie-a
isaac success,Udinese,130,63.7,68.5,74.5,52.4,1.1,0.6,-0.1,16,4,0,2023-2024,serie-a
ibrahim sulemana,Cagliari,361,79.9,88.6,87.8,58.3,0.1,0.2,-0.1,30,2,2,2023-2024,serie-a
tomas suslov,Hellas Verona,416,72.6,83.8,83.8,55.1,3.6,2.5,1.4,40,22,6,2023-2024,serie-a
mile svilar,Roma,526,86.9,100.0,99.0,52.8,0.0,0.0,0.0,3,0,0,2023-2024,serie-a
karol swiderski,Hellas Verona,84,70.0,81.8,73.2,40.0,0.4,0.6,-0.4,5,4,1,2023-2024,serie-a
wojciech szczesny,Juventus,780,77.5,99.2,98.7,55.6,0.0,0.0,0.0,11,0,0,2023-2024,serie-a
przemysaw szyminski,Frosinone,1,50.0,100.0,,0.0,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
adrien tameze,Torino,1106,86.7,91.3,90.7,67.3,2.2,1.2,-0.2,81,10,3,2023-2024,serie-a
elayis tavsan,Hellas Verona,7,87.5,100.0,100.0,50.0,0.0,0.0,0.0,0,1,0,2023-2024,serie-a
loum tchaouna,Salernitana,505,65.9,79.5,67.4,45.3,1.5,1.3,1.5,41,22,7,2023-2024,serie-a
jackson tchatchoua,Hellas Verona,604,75.6,91.3,74.2,41.2,1.3,1.7,0.7,48,22,18,2023-2024,serie-a
filippo terracciano,Hellas Verona,507,71.1,85.2,73.8,46.2,1.0,1.3,0.0,49,14,10,2023-2024,serie-a
filippo terracciano,Milan,38,95.0,94.1,100.0,100.0,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
pietro terracciano,Fiorentina,979,79.5,100.0,98.6,57.8,0.2,0.1,-0.2,13,2,0,2023-2024,serie-a
florian thauvin,Udinese,385,70.3,81.8,73.2,53.8,4.2,4.1,-1.2,41,39,16,2023-2024,serie-a
malick thiaw,Milan,1084,91.6,94.1,94.6,73.9,0.1,0.2,0.9,62,2,0,2023-2024,serie-a
morten thorsby,Genoa,206,62.0,67.1,64.6,35.7,1.4,0.6,0.6,21,6,2,2023-2024,serie-a
kristian thorstvedt,Sassuolo,710,72.6,81.0,76.8,54.1,1.6,1.6,-0.6,85,15,2,2023-2024,serie-a
marcus thuram,Inter,476,72.6,79.0,69.4,66.7,3.7,3.6,3.3,20,19,4,2023-2024,serie-a
antonio tikvic,Udinese,0,,,,,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
jeremy toljan,Sassuolo,775,77.0,91.7,79.4,41.4,1.6,2.0,3.4,52,20,7,2023-2024,serie-a
rafael toloi,Atalanta,442,82.3,91.9,88.2,43.8,0.1,0.2,-0.1,48,4,1,2023-2024,serie-a
fikayo tomori,Milan,1541,91.1,93.6,94.7,68.7,0.2,0.2,-0.2,39,1,1,2023-2024,serie-a
ahmed touba,Lecce,115,83.9,90.5,84.2,78.6,0.0,0.0,0.0,4,0,0,2023-2024,serie-a
chaka traore,Milan,9,81.8,100.0,80.0,0.0,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
stefano turati,Frosinone,775,72.8,100.0,97.8,33.4,0.0,0.0,0.0,6,0,0,2023-2024,serie-a
kacper urbanski,Bologna,313,80.9,88.6,82.4,66.7,0.8,0.8,0.2,25,8,2,2023-2024,serie-a
emanuele valeri,Frosinone,341,60.9,82.9,61.6,34.2,2.4,1.6,-1.4,32,13,9,2023-2024,serie-a
johan vasquez,Genoa,1069,76.7,89.2,83.1,48.4,0.8,1.1,0.2,61,8,4,2023-2024,serie-a
matias vecino,Lazio,621,82.8,88.0,87.8,59.0,0.4,1.2,0.6,68,10,0,2023-2024,serie-a
lorenzo venuti,Lecce,174,79.5,92.3,84.6,55.8,0.3,0.3,-0.3,17,2,2,2023-2024,serie-a
simone verdi,Torino,1,100.0,100.0,,,0.1,0.0,-0.1,0,0,0,2023-2024,serie-a
emanuel vignato,Salernitana,90,75.0,84.2,74.4,70.0,0.3,0.1,0.7,11,0,0,2023-2024,serie-a
samuele vignato,Monza,107,83.6,89.7,85.0,73.3,0.2,0.2,-0.2,9,2,0,2023-2024,serie-a
matias vina,Sassuolo,390,73.9,87.9,76.5,40.0,1.4,0.7,1.6,45,10,4,2023-2024,serie-a
ruben vinagre,Hellas Verona,86,67.7,78.8,84.6,34.5,0.3,0.3,-0.3,5,6,5,2023-2024,serie-a
nicolas viola,Cagliari,358,63.4,77.9,68.0,45.0,3.9,3.2,-1.9,34,15,6,2023-2024,serie-a
mattia viti,Sassuolo,406,83.5,87.3,89.7,52.6,0.0,0.1,0.0,27,0,0,2023-2024,serie-a
vitinha,Genoa,34,56.7,70.8,59.1,33.3,0.1,0.2,-0.1,2,1,1,2023-2024,serie-a
dusan vlahovic,Juventus,380,70.1,75.9,79.8,52.9,2.3,1.6,1.7,21,14,1,2023-2024,serie-a
nikola vlasic,Torino,806,80.8,86.8,83.6,60.7,2.9,3.6,-0.9,96,31,9,2023-2024,serie-a
alessandro vogliacco,Genoa,494,78.9,91.2,86.4,49.2,0.5,0.5,0.5,41,12,7,2023-2024,serie-a
mergim vojvoda,Torino,762,79.0,88.6,82.2,51.5,1.4,1.5,1.6,54,30,5,2023-2024,serie-a
cristian volpato,Sassuolo,195,64.8,78.2,68.4,41.2,1.4,1.4,-1.4,16,16,4,2023-2024,serie-a
stefan de vrij,Inter,932,92.3,94.6,94.6,71.9,0.3,0.4,-0.3,34,4,0,2023-2024,serie-a
walace,Udinese,1146,79.7,86.5,86.6,55.3,1.1,0.8,-1.1,143,7,1,2023-2024,serie-a
sebastian walukiewicz,Empoli,842,82.7,84.9,89.8,62.2,0.1,0.2,-0.1,50,2,0,2023-2024,serie-a
timothy weah,Juventus,476,79.7,89.0,86.2,55.1,1.1,1.1,-0.1,36,13,4,2023-2024,serie-a
shon weissman,Salernitana,49,73.1,77.5,69.2,80.0,0.1,0.1,-0.1,2,0,0,2023-2024,serie-a
mateusz wieteska,Cagliari,374,81.0,90.3,88.8,48.7,0.6,0.3,0.4,28,5,1,2023-2024,serie-a
kenan yldz,Juventus,284,81.4,90.1,75.0,53.8,1.1,1.6,-1.1,21,13,2,2023-2024,serie-a
mattia zaccagni,Lazio,711,79.1,90.9,78.2,51.2,2.9,3.3,-1.9,36,26,5,2023-2024,serie-a
nicola zalewski,Roma,358,76.0,94.1,74.3,61.3,1.6,1.5,-0.6,19,21,6,2023-2024,serie-a
andrefrank zambo anguissa,Napoli,1604,87.2,91.2,88.9,71.7,3.0,3.0,-1.0,147,28,6,2023-2024,serie-a
alessandro zanoli,Salernitana,322,74.2,89.5,71.6,39.1,1.8,0.9,0.2,20,7,2,2023-2024,serie-a
alessandro zanoli,Napoli,33,82.5,87.5,78.9,100.0,0.0,0.0,0.0,2,0,0,2023-2024,serie-a
duvan zapata,Torino,492,65.4,73.5,65.6,56.1,3.0,1.5,1.0,31,13,0,2023-2024,serie-a
duvan zapata,Atalanta,36,72.0,89.7,58.3,0.0,0.1,0.1,-0.1,0,1,0,2023-2024,serie-a
gabriele zappa,Cagliari,1024,73.3,87.5,77.6,42.7,3.3,2.2,-0.3,83,28,19,2023-2024,serie-a
davide zappacosta,Atalanta,881,84.0,91.3,84.5,64.9,1.4,1.7,-0.4,46,29,14,2023-2024,serie-a
oier zarraga,Udinese,92,80.7,93.1,79.5,50.0,0.0,0.1,0.0,9,1,0,2023-2024,serie-a
jordan zemura,Udinese,242,69.9,86.5,63.3,33.3,0.4,0.3,-0.4,23,7,3,2023-2024,serie-a
alessio zerbin,Monza,218,77.3,88.3,85.1,57.7,0.8,1.0,0.2,15,12,9,2023-2024,serie-a
alessio zerbin,Napoli,56,78.9,83.3,85.7,50.0,0.6,0.5,-0.6,1,2,2,2023-2024,serie-a
kevin zeroli,Milan,2,33.3,0.0,33.3,100.0,0.0,0.0,0.0,1,0,0,2023-2024,serie-a
piotr zielinski,Napoli,1037,82.6,93.5,82.7,50.3,3.4,3.2,-1.4,129,35,2,2023-2024,serie-a
david zima,Torino,36,83.7,90.9,88.5,40.0,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
joshua zirkzee,Bologna,710,77.4,82.7,77.9,69.6,5.2,2.5,-1.2,40,28,0,2023-2024,serie-a
nadir zortea,Frosinone,418,73.1,86.0,74.6,50.0,2.8,2.2,2.2,24,27,18,2023-2024,serie-a
nadir zortea,Atalanta,69,75.0,89.7,83.3,57.1,0.3,0.2,-0.3,5,2,2,2023-2024,serie-a
szymon zurkowski,Empoli,193,78.8,82.9,81.3,58.3,0.1,0.2,-0.1,19,5,1,2023-2024,serie-a
milan uric,Hellas Verona,181,54.2,61.0,46.4,41.7,1.2,0.5,-0.2,18,3,0,2023-2024,serie-a
milan uric,Monza,140,51.5,59.6,40.7,0.0,0.7,0.2,0.3,3,2,0,2023-2024,serie-a
mateusz egowski,Salernitana,292,77.2,86.2,79.2,51.6,0.2,0.4,-0.2,30,5,1,2023-2024,serie-a
