Player,Squad,Pass_cmp,Pass_cmp%,Pass_cmp_Short%,Pass_cmp_Medium%,Pass_cmp_Long%,xAG,xA,A-xAG,Pass_cmp_Att_3rd,PPA,CrsPA,Season,Competition
javi puado,Espanyol,450,76.3,84.7,76.0,59.1,2.6,2.0,-0.6,15,21,3,2022-2023,laliga
arnau puigmal,Almería,193,70.4,84.8,68.1,39.1,0.5,0.8,-0.5,9,7,3,2022-2023,laliga
domingos quina,Elche,122,83.0,90.0,90.3,66.7,0.4,0.5,-0.4,16,4,1,2022-2023,laliga
ruben quintanilla,Mallorca,2,100.0,,,100.0,0.0,0.0,0.0,0,0,0,2022-2023,laliga
antonio raillo,Mallorca,902,82.9,84.9,92.5,57.2,1.1,0.6,1.9,32,0,0,2022-2023,laliga
predrag rajkovic,Mallorca,717,59.3,98.7,98.7,45.2,0.5,0.1,-0.5,51,1,0,2022-2023,laliga
ivan rakitic,Sevilla,997,80.3,87.8,86.1,59.1,1.9,2.7,1.1,113,23,5,2022-2023,laliga
largie ramazani,Almería,195,67.0,76.4,73.3,55.2,1.7,1.8,-0.7,22,11,1,2022-2023,laliga
chris ramos,Cádiz,79,53.0,62.0,42.9,50.0,0.2,0.7,-0.2,7,1,1,2022-2023,laliga
raphinha,Barcelona,915,72.3,85.4,77.4,47.3,9.8,9.3,-2.8,48,74,20,2022-2023,laliga
sergio reguilon,Atlético Madrid,117,79.6,90.1,76.9,40.0,0.4,0.3,-0.4,10,3,1,2022-2023,laliga
pepe reina,Villarreal,685,80.1,97.9,98.8,47.2,0.7,0.0,-0.7,5,0,0,2022-2023,laliga
reinier,Girona,198,79.8,86.5,82.7,33.3,0.6,0.7,0.4,11,8,0,2022-2023,laliga
karim rekik,Sevilla,642,91.7,96.3,94.3,64.4,0.1,0.1,0.9,48,2,1,2022-2023,laliga
alex remiro,Real Sociedad,941,71.7,99.3,96.5,50.7,0.0,0.1,0.0,28,0,0,2022-2023,laliga
alejandro revuelta montero,Getafe,0,,,,,0.0,0.0,0.0,0,0,0,2022-2023,laliga
chadi riad,Barcelona,1,100.0,100.0,,,0.0,0.0,0.0,0,0,0,2022-2023,laliga
nico ribaudo,Espanyol,352,77.5,87.9,86.7,38.3,2.3,1.2,-0.3,44,10,5,2022-2023,laliga
diego rico,Real Sociedad,746,75.7,87.3,77.7,44.2,1.5,1.7,-1.5,57,19,10,2022-2023,laliga
rodrigo riquelme,Girona,497,69.5,81.7,70.4,37.7,3.7,3.8,0.3,42,28,7,2022-2023,laliga
sergi roberto,Barcelona,850,90.8,96.1,89.1,75.0,0.9,1.3,0.1,80,14,6,2022-2023,laliga
lucas robertone,Almería,1051,77.1,88.5,84.4,50.2,6.6,4.5,0.4,115,34,13,2022-2023,laliga
joel roca,Girona,30,76.9,76.7,83.3,66.7,0.0,0.0,0.0,0,0,0,2022-2023,laliga
enzo roco,Elche,587,81.6,85.1,89.9,63.0,0.0,0.3,0.0,43,4,0,2022-2023,laliga
rodri,Betis,732,85.3,92.5,85.0,69.3,2.2,2.1,0.8,52,34,5,2022-2023,laliga
alvaro rodriguez,Real Madrid,9,75.0,83.3,66.7,,0.3,0.1,0.7,0,1,0,2022-2023,laliga
angel rodriguez,Mallorca,59,72.0,80.6,66.7,55.6,0.1,0.1,-0.1,6,1,0,2022-2023,laliga
oscar rodriguez arnaiz,Celta Vigo,833,78.8,90.4,81.0,51.6,2.2,2.1,-2.2,113,11,2,2022-2023,laliga
dani rodriguez,Mallorca,537,78.4,89.1,80.1,62.3,3.2,2.4,2.8,50,19,2,2022-2023,laliga
guido rodriguez,Betis,1464,86.7,91.6,89.6,68.3,0.3,0.8,-0.3,133,9,1,2022-2023,laliga
miguel rodriguez,Celta Vigo,60,65.9,74.4,75.0,42.9,0.1,0.5,0.9,4,5,3,2022-2023,laliga
rodrygo,Real Madrid,918,87.4,92.6,86.2,76.7,7.0,6.2,1.0,63,28,3,2022-2023,laliga
leo roman,Mallorca,29,69.0,100.0,100.0,45.8,0.0,0.0,0.0,0,0,0,2022-2023,laliga
ivan romero,Sevilla,1,33.3,50.0,0.0,,0.0,0.0,0.0,0,0,0,2022-2023,laliga
oriol romeu,Girona,1405,86.4,92.2,90.5,65.8,0.9,1.3,-0.9,124,16,3,2022-2023,laliga
ruben,Espanyol,232,68.4,86.2,69.2,41.0,1.5,0.9,0.5,12,7,3,2022-2023,laliga
antonio rudiger,Real Madrid,1486,91.9,95.8,95.2,71.2,0.1,0.9,-0.1,75,6,0,2022-2023,laliga
aitor ruibal,Betis,647,76.9,90.4,75.4,51.0,2.1,1.1,-2.1,51,12,5,2022-2023,laliga
victor ruiz,Betis,213,84.9,89.8,93.7,48.6,0.2,0.2,-0.2,11,0,0,2022-2023,laliga
geronimo rulli,Villarreal,464,85.5,98.8,99.6,59.2,0.0,0.0,0.0,6,0,0,2022-2023,laliga
franco russo,Mallorca,46,76.7,73.9,91.7,53.8,0.0,0.0,0.0,4,0,0,2022-2023,laliga
youssouf sabaly,Betis,780,82.2,91.1,79.6,45.5,0.7,0.5,0.3,51,9,1,2022-2023,laliga
umar sadiq,Almería,22,61.1,73.3,72.7,,0.2,0.1,-0.2,0,1,0,2022-2023,laliga
umar sadiq,Real Sociedad,13,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0,0,0,2022-2023,laliga
samuel saiz,Girona,122,75.3,86.6,78.3,66.7,0.2,0.3,-0.2,13,7,2,2022-2023,laliga
kike salas,Sevilla,177,83.9,93.2,89.0,56.3,0.2,0.0,0.8,9,1,0,2022-2023,laliga
salvi,Rayo Vallecano,119,57.2,80.2,50.0,30.8,0.7,0.8,-0.7,7,8,5,2022-2023,laliga
fede san emeterio,Cádiz,518,78.8,86.2,81.4,59.7,0.8,0.4,0.2,45,5,1,2022-2023,laliga
oihan sancet,Athletic Club,788,80.8,87.8,82.4,69.5,4.2,2.4,-2.2,88,27,1,2022-2023,laliga
antonio sanchez,Mallorca,312,69.8,83.0,78.2,47.8,0.8,0.8,-0.8,24,6,4,2022-2023,laliga
ivan sanchez,Valladolid,381,79.4,87.1,87.4,54.7,1.6,1.7,-0.6,36,16,8,2022-2023,laliga
javi sanchez,Valladolid,962,81.9,89.7,90.6,57.5,0.1,0.4,-0.1,65,3,0,2022-2023,laliga
manu sanchez,Osasuna,916,80.1,89.2,80.5,50.0,2.1,3.1,-0.1,72,35,21,2022-2023,laliga
esteban saveljich,Rayo Vallecano,0,,,,,0.0,0.0,0.0,0,0,0,2022-2023,laliga
stefan savic,Atlético Madrid,1001,87.7,94.1,90.1,71.3,0.0,0.2,0.0,61,1,0,2022-2023,laliga
haris seferovic,Celta Vigo,134,61.5,69.2,60.6,36.8,0.5,0.6,0.5,11,4,0,2022-2023,laliga
jaime seoane,Getafe,87,77.7,80.0,82.4,64.7,0.3,0.3,-0.3,7,1,0,2022-2023,laliga
david silva,Real Sociedad,983,84.4,89.7,85.6,73.1,3.6,3.0,1.4,93,37,2,2022-2023,laliga
rui silva,Betis,593,66.9,99.0,96.9,46.7,0.0,0.2,0.0,14,1,0,2022-2023,laliga
simo,Espanyol,58,95.1,96.9,100.0,85.7,0.0,0.0,0.0,11,0,0,2022-2023,laliga
unai simon,Athletic Club,690,72.6,98.9,97.5,46.2,0.0,0.0,0.0,18,0,0,2022-2023,laliga
ruben sobrino,Cádiz,444,71.8,78.2,80.5,39.4,2.3,1.8,-0.3,28,8,3,2022-2023,laliga
alex sola,Real Sociedad,158,79.8,88.2,85.7,53.6,0.1,0.1,-0.1,6,1,1,2022-2023,laliga
augusto solari,Celta Vigo,94,75.2,88.3,82.5,38.5,0.2,0.3,0.8,9,2,0,2022-2023,laliga
carlos soler,Valencia,92,74.8,88.1,82.1,37.5,0.2,0.2,-0.2,5,4,0,2022-2023,laliga
david soria,Getafe,610,53.7,93.3,94.4,47.6,0.2,0.2,-0.2,57,3,0,2022-2023,laliga
hugo sotelo,Celta Vigo,20,87.0,91.7,100.0,0.0,0.0,0.0,0.0,2,0,0,2022-2023,laliga
dyego sousa,Almería,107,66.9,72.3,73.1,33.3,1.0,0.9,0.0,4,5,0,2022-2023,laliga
vinicius souza,Espanyol,726,79.9,86.6,83.6,62.3,0.6,0.7,0.4,85,4,1,2022-2023,laliga
jrgen strand larsen,Celta Vigo,232,68.4,72.4,66.3,63.2,2.0,1.1,2.0,14,3,1,2022-2023,laliga
cristhian stuani,Girona,122,72.6,83.2,56.8,71.4,1.3,1.2,-1.3,6,3,0,2022-2023,laliga
damian suarez,Getafe,649,67.5,81.7,73.5,42.3,1.8,1.7,-0.8,61,23,14,2022-2023,laliga
denis suarez,Espanyol,331,73.2,80.3,82.0,42.4,1.1,1.5,-1.1,36,14,4,2022-2023,laliga
mario suarez,Rayo Vallecano,2,66.7,100.0,50.0,,0.0,0.0,0.0,0,0,0,2022-2023,laliga
suso,Sevilla,444,77.6,91.0,78.8,58.4,2.8,3.2,1.2,40,28,7,2022-2023,laliga
williot swedberg,Celta Vigo,14,82.4,80.0,80.0,,0.0,0.1,0.0,1,2,0,2022-2023,laliga
alexander srloth,Real Sociedad,329,68.4,78.1,66.7,56.3,4.2,1.9,-1.2,11,10,2,2022-2023,laliga
renato tapia,Celta Vigo,687,84.7,90.5,91.2,64.7,1.1,0.8,-1.1,63,7,1,2022-2023,laliga
aurelien tchouameni,Real Madrid,1578,92.8,94.8,94.2,83.0,2.2,2.1,1.8,159,11,0,2022-2023,laliga
alex telles,Sevilla,542,74.5,89.3,75.6,47.2,1.8,1.2,0.2,41,19,14,2022-2023,laliga
marcandre ter stegen,Barcelona,1193,84.5,98.3,97.9,64.2,0.3,0.0,-0.3,15,0,0,2022-2023,laliga
ramon terrats,Villarreal,356,83.8,93.2,82.4,66.0,1.5,1.1,-0.5,30,9,1,2022-2023,laliga
ramon terrats,Girona,77,80.2,91.7,74.2,80.0,0.0,0.0,0.0,5,1,0,2022-2023,laliga
raul de tomas,Rayo Vallecano,114,73.5,85.3,80.4,50.0,0.5,0.9,-0.5,8,7,0,2022-2023,laliga
pablo torre,Barcelona,77,78.6,87.1,84.2,41.7,0.5,0.4,-0.5,9,3,0,2022-2023,laliga
david torres,Valladolid,184,79.7,91.7,88.9,43.8,0.0,0.0,0.0,8,0,0,2022-2023,laliga
ferran torres,Barcelona,437,75.9,87.7,75.0,53.2,4.1,4.2,-2.1,13,29,11,2022-2023,laliga
oliver torres,Sevilla,862,78.1,87.3,79.5,65.3,3.3,3.3,-2.3,98,29,8,2022-2023,laliga
pau torres,Villarreal,1855,85.1,92.9,91.2,63.3,1.0,1.4,-1.0,187,14,1,2022-2023,laliga
roberto torres,Osasuna,12,92.3,100.0,66.7,100.0,0.3,0.2,-0.3,0,0,0,2022-2023,laliga
lucas torro,Osasuna,940,80.6,86.9,84.3,58.6,0.3,0.4,-0.3,80,0,0,2022-2023,laliga
nabil touaizi,Espanyol,1,100.0,,100.0,,0.0,0.0,0.0,0,0,0,2022-2023,laliga
oscar trejo,Rayo Vallecano,811,80.7,89.1,82.3,52.2,3.3,2.9,0.7,107,23,2,2022-2023,laliga
manu trigueros,Villarreal,475,89.0,93.8,88.6,71.4,1.1,0.7,-0.1,69,12,1,2022-2023,laliga
viktor tsyhankov,Girona,433,69.6,80.6,67.1,62.0,2.9,3.0,3.1,21,16,2,2022-2023,laliga
benat turrientes,Real Sociedad,40,85.1,87.0,100.0,55.6,0.2,0.0,-0.2,3,0,0,2022-2023,laliga
enes unal,Getafe,446,59.5,69.6,54.2,45.2,3.5,1.9,-0.5,40,16,3,2022-2023,laliga
oscar urena,Girona,15,68.2,70.0,100.0,0.0,0.0,0.0,0.0,1,0,0,2022-2023,laliga
oscar valentin,Rayo Vallecano,957,81.6,88.8,85.7,61.0,0.9,1.2,-0.9,138,5,1,2022-2023,laliga
martin valjent,Mallorca,885,78.8,92.3,84.7,49.3,0.4,0.4,-0.4,59,5,2,2022-2023,laliga
jesus vallejo,Real Madrid,12,100.0,100.0,100.0,100.0,0.0,0.0,0.0,1,0,0,2022-2023,laliga
manu vallejo,Girona,68,76.4,82.0,75.9,80.0,0.3,0.3,0.7,8,3,1,2022-2023,laliga
federico valverde,Real Madrid,1427,87.0,93.4,86.7,72.8,6.3,5.1,-2.3,118,45,6,2022-2023,laliga
jesus vazquez,Valencia,142,83.0,91.3,80.8,42.9,0.3,0.5,-0.3,12,3,3,2022-2023,laliga
kevin vazquez,Celta Vigo,173,73.9,87.8,71.3,43.5,0.1,0.2,-0.1,16,4,2,2022-2023,laliga
lucas vazquez,Real Madrid,808,86.3,92.1,87.5,67.6,1.6,3.1,-0.6,28,30,6,2022-2023,laliga
gabriel veiga,Celta Vigo,552,74.4,80.5,76.6,64.4,2.6,2.9,1.4,79,22,2,2022-2023,laliga
unai vencedor paris,Athletic Club,107,86.3,92.9,85.0,82.6,0.1,0.2,-0.1,13,2,0,2022-2023,laliga
gonzalo verdu,Elche,269,79.6,86.7,92.5,44.3,0.0,0.1,0.0,8,0,0,2022-2023,laliga
mikel vesga,Athletic Club,1259,83.4,85.8,88.1,77.2,1.5,1.8,1.5,193,21,4,2022-2023,laliga
aleix vidal,Espanyol,279,72.7,83.5,70.9,69.8,2.2,1.3,0.8,19,10,4,2022-2023,laliga
nacho vidal,Osasuna,472,75.9,88.3,79.4,43.9,0.6,0.6,-0.6,33,8,3,2022-2023,laliga
toni villa,Valladolid,20,62.5,81.3,62.5,33.3,0.0,0.0,0.0,2,0,0,2022-2023,laliga
toni villa,Girona,257,76.7,89.0,76.2,47.8,1.6,1.3,1.4,21,8,5,2022-2023,laliga
asier villalibre,Athletic Club,11,61.1,66.7,83.3,,0.2,0.0,-0.2,1,1,0,2022-2023,laliga
gonzalo villar,Getafe,205,79.5,87.4,77.1,71.4,0.3,0.4,-0.3,26,5,1,2022-2023,laliga
ivan villar,Celta Vigo,414,69.1,97.0,97.4,41.8,0.0,0.0,0.0,6,0,0,2022-2023,laliga
daniel vivian,Athletic Club,1165,80.8,88.0,89.1,61.4,0.7,0.5,-0.7,118,3,0,2022-2023,laliga
shon weissman,Valladolid,70,76.9,85.2,75.0,33.3,0.2,0.4,-0.2,3,0,0,2022-2023,laliga
axel werner,Elche,52,74.3,100.0,97.1,46.7,0.0,0.0,0.0,1,0,0,2022-2023,laliga
inaki williams,Athletic Club,531,64.2,78.2,61.5,43.9,4.8,4.1,-1.8,24,27,9,2022-2023,laliga
nico williams,Athletic Club,634,66.7,83.7,67.8,41.6,6.4,4.1,-2.4,24,36,12,2022-2023,laliga
axel witsel,Atlético Madrid,1229,92.5,95.1,95.0,69.4,0.6,0.5,-0.6,84,1,0,2022-2023,laliga
lamine yamal,Barcelona,8,88.9,100.0,100.0,100.0,0.0,0.3,0.0,0,2,0,2022-2023,laliga
jawad el yamiq,Valladolid,745,81.1,90.9,87.8,58.5,0.4,0.6,-0.4,48,2,0,2022-2023,laliga
joseba zaldua,Cádiz,190,68.6,87.4,68.0,35.7,0.0,0.2,1.0,11,2,2,2022-2023,laliga
oier zarraga,Athletic Club,294,77.6,87.0,78.4,66.7,1.1,1.1,-1.1,36,9,4,2022-2023,laliga
igor zubeldia,Real Sociedad,1329,85.4,89.0,91.4,64.5,0.4,0.6,0.6,79,8,1,2022-2023,laliga
martin zubimendi,Real Sociedad,1545,85.3,88.3,91.2,66.5,2.0,2.2,1.0,175,23,1,2022-2023,laliga
